gender,loyalty_points,loyalty_tier,registered_on_weekend,loyalty_points_per_year
1.0,856.0,3.0,0.0,175.05
1.0,4122.0,4.0,0.0,2711.84
0.0,3328.0,4.0,0.0,572.81
0.0,2414.0,4.0,1.0,561.4
0.0,4091.0,4.0,1.0,2449.7
0.0,3911.0,4.0,0.0,1237.66
0.0,3975.0,4.0,0.0,2839.29
0.0,1406.0,4.0,1.0,413.53
0.0,772.0,3.0,1.0,2339.39
1.0,4863.0,4.0,0.0,4912.12
0.0,4969.0,4.0,0.0,1444.48
1.0,2506.0,4.0,0.0,595.25
1.0,1838.0,4.0,0.0,1381.95
1.0,3872.0,4.0,0.0,7902.04
1.0,4146.0,4.0,0.0,1524.26
0.0,2987.0,4.0,1.0,2817.92
0.0,3123.0,4.0,0.0,1951.88
1.0,4189.0,4.0,0.0,1170.11
1.0,983.0,3.0,0.0,489.05
1.0,1337.0,4.0,0.0,983.09
0.0,3320.0,4.0,0.0,967.93
0.0,310.0,2.0,1.0,83.33
0.0,435.0,2.0,0.0,230.16
0.0,1715.0,4.0,0.0,457.33
1.0,454.0,2.0,0.0,667.65
0.0,152.0,2.0,0.0,44.57
1.0,3957.0,4.0,0.0,1582.8
1.0,3136.0,4.0,1.0,1650.53
0.0,3628.0,4.0,0.0,7404.08
0.0,412.0,2.0,1.0,73.57
1.0,840.0,3.0,0.0,210.0
0.0,1650.0,4.0,0.0,3837.21
0.0,3780.0,4.0,0.0,-14000.0
0.0,2048.0,4.0,0.0,415.42
1.0,3010.0,4.0,0.0,552.29
0.0,1361.0,4.0,0.0,-7561.11
1.0,983.0,3.0,1.0,1276.62
1.0,3745.0,4.0,0.0,2080.56
1.0,3915.0,4.0,1.0,3693.4
0.0,4965.0,4.0,0.0,1208.03
1.0,1217.0,4.0,0.0,661.41
1.0,1820.0,4.0,1.0,379.17
1.0,2367.0,4.0,0.0,555.63
0.0,4893.0,4.0,0.0,1002.66
1.0,3130.0,4.0,1.0,5048.39
1.0,1993.0,4.0,0.0,3114.06
0.0,238.0,2.0,1.0,233.33
0.0,1313.0,4.0,0.0,561.11
0.0,3601.0,4.0,0.0,4501.25
0.0,666.0,3.0,0.0,146.7
1.0,4953.0,4.0,1.0,-26068.42
0.0,2873.0,4.0,0.0,960.87
0.0,1888.0,4.0,0.0,530.34
1.0,3249.0,4.0,0.0,759.11
0.0,2061.0,4.0,0.0,469.48
0.0,4418.0,4.0,0.0,909.05
1.0,3233.0,4.0,0.0,1561.84
0.0,3047.0,4.0,0.0,533.63
1.0,1230.0,4.0,0.0,279.55
1.0,1096.0,4.0,0.0,187.67
0.0,1014.0,4.0,1.0,192.78
1.0,1647.0,4.0,0.0,722.37
1.0,2728.0,4.0,0.0,-11860.87
0.0,1391.0,4.0,0.0,454.58
1.0,3775.0,4.0,0.0,1233.66
0.0,4911.0,4.0,0.0,14444.12
1.0,2333.0,4.0,0.0,623.8
1.0,4258.0,4.0,1.0,3406.4
1.0,1131.0,4.0,0.0,363.67
1.0,2461.0,4.0,0.0,15381.25
1.0,4305.0,4.0,0.0,751.31
1.0,3098.0,4.0,1.0,659.15
0.0,2703.0,4.0,1.0,1155.13
0.0,2640.0,4.0,0.0,936.17
1.0,3296.0,4.0,1.0,613.78
0.0,4065.0,4.0,0.0,4234.38
1.0,4984.0,4.0,0.0,1221.57
1.0,537.0,3.0,1.0,-17900.0
0.0,2312.0,4.0,0.0,477.69
0.0,4432.0,4.0,0.0,3693.33
1.0,3251.0,4.0,0.0,628.82
1.0,619.0,3.0,0.0,476.15
0.0,1839.0,4.0,1.0,476.42
1.0,486.0,2.0,0.0,103.18
0.0,4919.0,4.0,0.0,1645.15
1.0,2791.0,4.0,1.0,3283.53
0.0,3970.0,4.0,0.0,-15880.0
0.0,4697.0,4.0,1.0,2205.16
0.0,4867.0,4.0,1.0,820.74
1.0,1581.0,4.0,0.0,1860.0
1.0,4590.0,4.0,0.0,980.77
0.0,1636.0,4.0,0.0,898.9
1.0,676.0,3.0,0.0,147.92
0.0,4492.0,4.0,1.0,1492.36
0.0,2398.0,4.0,0.0,542.53
1.0,4275.0,4.0,0.0,2544.64
1.0,4717.0,4.0,0.0,8275.44
1.0,1678.0,4.0,1.0,1928.74
0.0,69.0,1.0,0.0,38.33
1.0,1356.0,4.0,0.0,475.79
1.0,4272.0,4.0,1.0,866.53
0.0,4069.0,4.0,0.0,796.28
0.0,3544.0,4.0,1.0,2747.29
0.0,702.0,3.0,0.0,398.86
0.0,3418.0,4.0,1.0,1335.16
1.0,4808.0,4.0,0.0,1452.57
1.0,4066.0,4.0,1.0,968.1
0.0,77.0,1.0,1.0,23.19
0.0,822.0,3.0,0.0,147.05
1.0,3863.0,4.0,0.0,772.6
1.0,4647.0,4.0,0.0,3747.58
0.0,781.0,3.0,0.0,211.65
1.0,1681.0,4.0,0.0,512.5
1.0,382.0,2.0,0.0,82.51
1.0,467.0,2.0,1.0,79.29
0.0,1616.0,4.0,0.0,676.15
1.0,4284.0,4.0,0.0,19472.73
0.0,3104.0,4.0,1.0,691.31
1.0,3812.0,4.0,1.0,804.22
0.0,4897.0,4.0,1.0,122425.0
0.0,3453.0,4.0,0.0,115100.0
0.0,798.0,3.0,0.0,638.4
1.0,3523.0,4.0,0.0,2911.57
1.0,1565.0,4.0,1.0,1701.09
0.0,1007.0,4.0,1.0,385.82
0.0,3377.0,4.0,1.0,842.14
0.0,2786.0,4.0,0.0,2033.58
0.0,4253.0,4.0,1.0,3831.53
1.0,2985.0,4.0,0.0,929.91
0.0,2244.0,4.0,1.0,593.65
0.0,266.0,2.0,0.0,46.02
0.0,2024.0,4.0,0.0,-67466.67
1.0,1177.0,4.0,1.0,3566.67
1.0,4983.0,4.0,0.0,33220.0
0.0,397.0,2.0,1.0,69.65
0.0,2785.0,4.0,0.0,1016.42
1.0,1072.0,4.0,0.0,612.57
1.0,4092.0,4.0,0.0,17050.0
1.0,1251.0,4.0,0.0,236.48
0.0,1064.0,4.0,1.0,305.75
0.0,3673.0,4.0,1.0,795.02
1.0,43.0,1.0,0.0,11.44
1.0,3220.0,4.0,0.0,799.01
1.0,482.0,2.0,1.0,83.1
0.0,3902.0,4.0,0.0,-195100.0
1.0,3990.0,4.0,1.0,1494.38
0.0,1650.0,4.0,0.0,515.62
1.0,4390.0,4.0,0.0,2195.0
0.0,2503.0,4.0,0.0,453.44
0.0,3307.0,4.0,0.0,3274.26
1.0,3739.0,4.0,1.0,1071.35
1.0,1032.0,4.0,0.0,554.84
1.0,384.0,2.0,0.0,174.55
1.0,2162.0,4.0,1.0,517.22
0.0,2876.0,4.0,0.0,1261.4
1.0,865.0,3.0,0.0,1168.92
1.0,635.0,3.0,0.0,291.28
1.0,73.0,1.0,1.0,23.62
0.0,3154.0,4.0,0.0,1076.45
0.0,1583.0,4.0,0.0,271.99
1.0,767.0,3.0,0.0,340.89
1.0,1843.0,4.0,0.0,1462.7
0.0,2762.0,4.0,0.0,18413.33
0.0,1623.0,4.0,0.0,298.35
1.0,16.0,1.0,0.0,16.33
0.0,4170.0,4.0,0.0,1037.31
1.0,1339.0,4.0,0.0,509.13
1.0,1576.0,4.0,1.0,406.19
0.0,1821.0,4.0,0.0,761.92
0.0,3675.0,4.0,0.0,648.15
1.0,4802.0,4.0,0.0,2946.01
0.0,2451.0,4.0,1.0,1012.81
1.0,4415.0,4.0,0.0,-18395.83
1.0,1778.0,4.0,0.0,371.19
1.0,2599.0,4.0,0.0,700.54
0.0,479.0,2.0,0.0,313.07
1.0,3413.0,4.0,0.0,1537.39
1.0,4363.0,4.0,0.0,1411.97
0.0,3563.0,4.0,0.0,940.11
0.0,4260.0,4.0,1.0,1016.71
1.0,421.0,2.0,0.0,202.4
0.0,4952.0,4.0,0.0,1076.52
0.0,399.0,2.0,0.0,429.03
1.0,4381.0,4.0,1.0,3504.8
0.0,3158.0,4.0,0.0,721.0
0.0,1082.0,4.0,1.0,494.06
0.0,2278.0,4.0,1.0,14237.5
1.0,2780.0,4.0,0.0,1130.08
1.0,2698.0,4.0,0.0,-269800.0
1.0,4989.0,4.0,0.0,3837.69
1.0,3853.0,4.0,0.0,751.07
0.0,4873.0,4.0,0.0,2309.48
1.0,2562.0,4.0,0.0,428.43
1.0,2862.0,4.0,0.0,627.63
1.0,2317.0,4.0,0.0,621.18
1.0,1836.0,4.0,0.0,26228.57
0.0,4667.0,4.0,0.0,7778.33
1.0,1132.0,4.0,0.0,283.0
0.0,3643.0,4.0,0.0,606.16
0.0,3673.0,4.0,0.0,2825.38
1.0,863.0,3.0,1.0,444.85
0.0,1336.0,4.0,1.0,372.14
0.0,4047.0,4.0,1.0,1672.31
0.0,2327.0,4.0,0.0,12247.37
0.0,2456.0,4.0,0.0,245600.0
1.0,1852.0,4.0,0.0,4026.09
0.0,2310.0,4.0,0.0,546.1
1.0,2284.0,4.0,0.0,596.34
1.0,1019.0,4.0,0.0,1029.29
1.0,2122.0,4.0,0.0,402.66
0.0,4446.0,4.0,0.0,63514.29
0.0,3421.0,4.0,0.0,2265.56
1.0,1336.0,4.0,0.0,287.93
0.0,1074.0,4.0,1.0,222.82
0.0,3595.0,4.0,0.0,1163.43
1.0,3073.0,4.0,0.0,878.0
1.0,3023.0,4.0,0.0,1162.69
1.0,98.0,1.0,0.0,18.18
0.0,4176.0,4.0,1.0,-104400.0
1.0,2267.0,4.0,0.0,381.65
0.0,3757.0,4.0,0.0,1797.61
0.0,2415.0,4.0,1.0,521.6
0.0,5000.0,4.0,0.0,1288.66
1.0,1599.0,4.0,0.0,306.32
0.0,4753.0,4.0,0.0,793.49
1.0,3767.0,4.0,1.0,764.1
0.0,4540.0,4.0,1.0,-34923.08
0.0,2570.0,4.0,0.0,431.93
0.0,588.0,3.0,1.0,121.74
1.0,1729.0,4.0,0.0,3143.64
1.0,1679.0,4.0,0.0,2268.92
0.0,2953.0,4.0,1.0,1176.49
1.0,3597.0,4.0,0.0,813.8
1.0,3055.0,4.0,1.0,1294.49
1.0,562.0,3.0,0.0,121.38
0.0,1522.0,4.0,0.0,757.21
1.0,4137.0,4.0,0.0,1537.92
1.0,1491.0,4.0,1.0,507.14
0.0,4201.0,4.0,0.0,10502.5
1.0,4660.0,4.0,0.0,1287.29
0.0,3047.0,4.0,0.0,735.99
1.0,3231.0,4.0,1.0,1059.34
1.0,3014.0,4.0,1.0,881.29
0.0,4535.0,4.0,0.0,-22675.0
1.0,1208.0,4.0,0.0,8628.57
0.0,123.0,2.0,0.0,31.62
0.0,1568.0,4.0,0.0,2570.49
0.0,2983.0,4.0,0.0,534.59
1.0,3961.0,4.0,0.0,2010.66
0.0,3857.0,4.0,0.0,3474.77
0.0,3457.0,4.0,0.0,1434.44
1.0,3624.0,4.0,0.0,1009.47
0.0,4424.0,4.0,1.0,1128.57
1.0,1595.0,4.0,1.0,891.06
1.0,3604.0,4.0,1.0,1489.26
1.0,1955.0,4.0,0.0,455.71
1.0,3022.0,4.0,0.0,3115.46
1.0,1558.0,4.0,0.0,535.4
0.0,1710.0,4.0,1.0,366.95
0.0,4191.0,4.0,1.0,846.67
1.0,3798.0,4.0,0.0,1602.53
0.0,1540.0,4.0,0.0,255.81
1.0,2330.0,4.0,1.0,444.66
0.0,3125.0,4.0,0.0,5580.36
1.0,3547.0,4.0,0.0,2647.01
1.0,4466.0,4.0,1.0,6117.81
0.0,2234.0,4.0,0.0,2724.39
1.0,2031.0,4.0,0.0,404.58
0.0,1344.0,4.0,0.0,277.11
0.0,3268.0,4.0,0.0,9611.76
1.0,4386.0,4.0,0.0,1812.4
0.0,4403.0,4.0,1.0,-220150.0
1.0,4940.0,4.0,0.0,903.11
0.0,3708.0,4.0,0.0,1071.68
0.0,3761.0,4.0,0.0,930.94
0.0,243.0,2.0,0.0,173.57
0.0,1588.0,4.0,0.0,22685.71
0.0,3170.0,4.0,0.0,63400.0
0.0,3196.0,4.0,0.0,106533.33
1.0,3703.0,4.0,1.0,2328.93
0.0,1477.0,4.0,0.0,307.07
0.0,96.0,1.0,0.0,26.74
0.0,1638.0,4.0,0.0,343.4
0.0,1410.0,4.0,0.0,1293.58
1.0,4803.0,4.0,0.0,1721.51
0.0,3722.0,4.0,0.0,634.07
0.0,768.0,3.0,1.0,136.17
0.0,3247.0,4.0,0.0,596.88
1.0,1997.0,4.0,0.0,531.12
1.0,4319.0,4.0,1.0,768.51
1.0,526.0,3.0,0.0,164.38
0.0,3408.0,4.0,0.0,1065.0
0.0,1839.0,4.0,1.0,715.56
0.0,3008.0,4.0,0.0,550.92
1.0,2978.0,4.0,1.0,-22907.69
0.0,1024.0,4.0,1.0,208.55
1.0,257.0,2.0,0.0,167.97
1.0,1156.0,4.0,1.0,713.58
1.0,3042.0,4.0,0.0,1152.27
0.0,3280.0,4.0,0.0,865.44
1.0,887.0,3.0,0.0,1215.07
1.0,3010.0,4.0,0.0,1123.13
0.0,676.0,3.0,0.0,118.39
1.0,2822.0,4.0,0.0,1041.33
1.0,569.0,3.0,0.0,154.2
1.0,2650.0,4.0,0.0,533.2
0.0,4193.0,4.0,0.0,1445.86
0.0,2795.0,4.0,0.0,635.23
1.0,3976.0,4.0,1.0,661.56
1.0,356.0,2.0,0.0,73.4
1.0,3997.0,4.0,0.0,3600.9
0.0,244.0,2.0,1.0,135.56
1.0,4432.0,4.0,0.0,1124.87
0.0,1284.0,4.0,0.0,236.9
0.0,1996.0,4.0,0.0,416.7
0.0,3424.0,4.0,1.0,1638.28
1.0,4420.0,4.0,1.0,745.36
1.0,2887.0,4.0,1.0,916.51
1.0,2772.0,4.0,0.0,3422.22
0.0,1332.0,4.0,0.0,44400.0
1.0,2361.0,4.0,1.0,1802.29
0.0,2540.0,4.0,0.0,473.88
0.0,3472.0,4.0,1.0,646.55
1.0,2929.0,4.0,0.0,4068.06
0.0,2489.0,4.0,0.0,3950.79
0.0,4275.0,4.0,1.0,960.67
0.0,345.0,2.0,1.0,102.07
1.0,247.0,2.0,0.0,87.28
0.0,4676.0,4.0,0.0,1053.15
0.0,1797.0,4.0,1.0,-16336.36
0.0,3156.0,4.0,0.0,1390.31
0.0,1481.0,4.0,0.0,74050.0
1.0,191.0,2.0,0.0,45.8
1.0,4222.0,4.0,0.0,813.49
0.0,4775.0,4.0,0.0,1005.26
0.0,4932.0,4.0,0.0,1113.32
0.0,699.0,3.0,0.0,130.17
1.0,3164.0,4.0,0.0,655.07
1.0,2423.0,4.0,0.0,647.86
1.0,1727.0,4.0,1.0,1962.5
0.0,2012.0,4.0,0.0,342.18
1.0,2501.0,4.0,1.0,4466.07
1.0,1884.0,4.0,0.0,638.64
1.0,1081.0,4.0,0.0,-12011.11
0.0,3896.0,4.0,1.0,6957.14
0.0,4322.0,4.0,0.0,108050.0
1.0,4869.0,4.0,0.0,1770.55
1.0,3709.0,4.0,1.0,730.12
1.0,1457.0,4.0,0.0,562.55
1.0,381.0,2.0,1.0,151.79
1.0,4012.0,4.0,0.0,6917.24
0.0,3278.0,4.0,1.0,5853.57
0.0,3070.0,4.0,0.0,688.34
1.0,2970.0,4.0,0.0,2724.77
1.0,2320.0,4.0,0.0,2636.36
1.0,489.0,2.0,0.0,191.02
1.0,3114.0,4.0,1.0,4579.41
1.0,2979.0,4.0,0.0,889.25
0.0,1976.0,4.0,1.0,451.14
1.0,1532.0,4.0,0.0,781.63
1.0,2009.0,4.0,0.0,391.62
1.0,2822.0,4.0,0.0,732.99
0.0,2382.0,4.0,0.0,5293.33
0.0,3623.0,4.0,0.0,1023.45
0.0,1302.0,4.0,0.0,508.59
1.0,581.0,3.0,0.0,119.79
1.0,4427.0,4.0,0.0,1456.25
1.0,3769.0,4.0,0.0,835.7
1.0,2661.0,4.0,0.0,675.38
1.0,2127.0,4.0,1.0,1337.74
0.0,3064.0,4.0,0.0,1215.87
0.0,2890.0,4.0,0.0,616.2
1.0,2924.0,4.0,0.0,1004.81
1.0,1458.0,4.0,0.0,300.62
0.0,4979.0,4.0,0.0,864.41
0.0,35.0,1.0,0.0,8.58
1.0,1969.0,4.0,1.0,6351.61
1.0,3922.0,4.0,0.0,1170.75
0.0,1045.0,4.0,0.0,224.73
1.0,3908.0,4.0,1.0,1655.93
1.0,3571.0,4.0,0.0,12753.57
1.0,1212.0,4.0,0.0,385.99
0.0,2769.0,4.0,0.0,1318.57
1.0,2231.0,4.0,0.0,512.87
0.0,3606.0,4.0,0.0,1661.75
0.0,3147.0,4.0,0.0,959.45
0.0,4389.0,4.0,0.0,783.75
0.0,1877.0,4.0,0.0,505.93
1.0,2323.0,4.0,0.0,478.97
1.0,905.0,3.0,0.0,186.21
0.0,184.0,2.0,0.0,44.99
1.0,4331.0,4.0,0.0,1277.58
0.0,4078.0,4.0,0.0,851.36
0.0,1299.0,4.0,0.0,1237.14
1.0,2848.0,4.0,0.0,852.69
1.0,1665.0,4.0,1.0,440.48
0.0,2573.0,4.0,0.0,574.33
1.0,2442.0,4.0,0.0,-17442.86
1.0,381.0,2.0,0.0,86.79
1.0,303.0,2.0,0.0,75.75
0.0,3193.0,4.0,0.0,1438.29
1.0,2627.0,4.0,0.0,621.04
1.0,1323.0,4.0,0.0,311.29
1.0,2790.0,4.0,1.0,467.34
1.0,4907.0,4.0,0.0,983.37
0.0,2119.0,4.0,1.0,994.84
1.0,949.0,3.0,1.0,494.27
1.0,2253.0,4.0,0.0,942.68
1.0,3002.0,4.0,0.0,620.25
1.0,3796.0,4.0,0.0,2328.83
1.0,1481.0,4.0,0.0,411.39
1.0,1313.0,4.0,0.0,493.61
1.0,669.0,3.0,1.0,211.04
0.0,3702.0,4.0,0.0,2022.95
0.0,698.0,3.0,0.0,-5816.67
1.0,3546.0,4.0,0.0,1390.59
1.0,1429.0,4.0,0.0,562.6
0.0,757.0,3.0,1.0,212.04
1.0,467.0,2.0,1.0,142.38
1.0,2920.0,4.0,1.0,490.76
0.0,2473.0,4.0,0.0,1555.35
0.0,764.0,3.0,0.0,378.22
0.0,38.0,1.0,0.0,8.33
0.0,2755.0,4.0,0.0,812.68
1.0,4254.0,4.0,1.0,4254.0
0.0,4149.0,4.0,1.0,1300.63
0.0,1749.0,4.0,0.0,512.9
1.0,1687.0,4.0,0.0,2677.78
1.0,4995.0,4.0,1.0,1145.64
1.0,3386.0,4.0,0.0,766.06
0.0,1092.0,4.0,0.0,866.67
1.0,4835.0,4.0,0.0,-24175.0
1.0,3394.0,4.0,0.0,3572.63
1.0,4575.0,4.0,1.0,1303.42
1.0,69.0,1.0,0.0,18.6
0.0,2797.0,4.0,0.0,820.23
0.0,972.0,3.0,1.0,229.25
0.0,3064.0,4.0,0.0,802.09
0.0,2307.0,4.0,0.0,459.56
1.0,3483.0,4.0,0.0,1049.1
1.0,3340.0,4.0,0.0,1201.44
0.0,4841.0,4.0,0.0,4990.72
0.0,2223.0,4.0,0.0,1043.66
1.0,1978.0,4.0,1.0,740.82
0.0,4319.0,4.0,0.0,2978.62
0.0,3012.0,4.0,0.0,5378.57
0.0,32.0,1.0,0.0,6.99
1.0,3959.0,4.0,1.0,1241.07
1.0,2007.0,4.0,1.0,568.56
1.0,4811.0,4.0,0.0,60137.5
0.0,4217.0,4.0,0.0,1660.24
1.0,2770.0,4.0,0.0,2130.77
0.0,4605.0,4.0,0.0,2065.02
1.0,342.0,2.0,0.0,58.76
1.0,4350.0,4.0,0.0,3883.93
1.0,1918.0,4.0,0.0,362.57
1.0,3122.0,4.0,1.0,-20813.33
1.0,3573.0,4.0,1.0,1526.92
0.0,1215.0,4.0,0.0,285.88
1.0,3160.0,4.0,1.0,3098.04
0.0,2844.0,4.0,1.0,1231.17
1.0,821.0,3.0,0.0,1080.26
1.0,1617.0,4.0,0.0,700.0
1.0,3641.0,4.0,0.0,1046.26
1.0,3830.0,4.0,1.0,1060.94
1.0,4688.0,4.0,0.0,2190.65
1.0,517.0,3.0,1.0,407.09
1.0,4301.0,4.0,1.0,2575.45
1.0,2046.0,4.0,0.0,506.44
0.0,780.0,3.0,0.0,237.8
1.0,4696.0,4.0,1.0,1549.83
0.0,1756.0,4.0,0.0,303.28
0.0,3493.0,4.0,1.0,1764.14
1.0,1270.0,4.0,0.0,501.98
1.0,4711.0,4.0,0.0,1946.69
1.0,4528.0,4.0,0.0,1910.55
0.0,2668.0,4.0,1.0,551.24
1.0,4937.0,4.0,0.0,985.43
1.0,2925.0,4.0,1.0,2031.25
0.0,1983.0,4.0,0.0,432.97
1.0,242.0,2.0,0.0,86.74
0.0,3697.0,4.0,0.0,13203.57
0.0,4549.0,4.0,0.0,1090.89
0.0,254.0,2.0,0.0,83.01
1.0,1558.0,4.0,0.0,482.35
0.0,4417.0,4.0,1.0,859.34
1.0,3076.0,4.0,0.0,765.17
0.0,1734.0,4.0,0.0,1265.69
0.0,2292.0,4.0,0.0,4494.12
1.0,3813.0,4.0,0.0,693.27
0.0,3304.0,4.0,1.0,779.25
1.0,4485.0,4.0,0.0,3969.03
0.0,4222.0,4.0,0.0,1682.07
1.0,522.0,3.0,0.0,1242.86
1.0,4494.0,4.0,1.0,1064.93
0.0,3595.0,4.0,0.0,963.81
1.0,3518.0,4.0,0.0,1750.25
1.0,4831.0,4.0,0.0,3864.8
1.0,3081.0,4.0,1.0,1162.64
1.0,3401.0,4.0,0.0,615.01
1.0,1988.0,4.0,0.0,459.12
1.0,2447.0,4.0,0.0,542.57
0.0,798.0,3.0,1.0,175.38
1.0,1458.0,4.0,1.0,1278.95
1.0,2382.0,4.0,0.0,1426.35
0.0,2432.0,4.0,0.0,579.05
0.0,32.0,1.0,1.0,17.78
1.0,4868.0,4.0,0.0,1708.07
1.0,615.0,3.0,0.0,452.21
0.0,4675.0,4.0,0.0,2816.27
1.0,4703.0,4.0,0.0,887.36
1.0,1185.0,4.0,0.0,495.82
1.0,634.0,3.0,0.0,2641.67
1.0,3823.0,4.0,1.0,7351.92
1.0,3287.0,4.0,1.0,5869.64
0.0,1625.0,4.0,0.0,355.58
0.0,2375.0,4.0,0.0,2827.38
0.0,1266.0,4.0,0.0,288.38
1.0,4768.0,4.0,0.0,1078.73
0.0,668.0,3.0,0.0,2672.0
1.0,1787.0,4.0,0.0,1232.41
0.0,87.0,1.0,0.0,20.96
1.0,1258.0,4.0,1.0,1553.09
0.0,2058.0,4.0,0.0,655.41
1.0,2465.0,4.0,1.0,10717.39
1.0,184.0,2.0,0.0,79.65
0.0,935.0,3.0,1.0,7791.67
0.0,2466.0,4.0,0.0,1340.22
0.0,3216.0,4.0,0.0,1266.14
1.0,2675.0,4.0,0.0,734.89
1.0,4123.0,4.0,1.0,1865.61
0.0,2735.0,4.0,0.0,737.2
0.0,3795.0,4.0,0.0,12650.0
0.0,1811.0,4.0,0.0,673.23
0.0,3205.0,4.0,0.0,597.95
1.0,4784.0,4.0,0.0,1239.38
0.0,2603.0,4.0,1.0,709.26
1.0,138.0,2.0,0.0,276.0
0.0,4806.0,4.0,0.0,1040.26
1.0,3715.0,4.0,1.0,852.06
1.0,286.0,2.0,0.0,91.67
1.0,2885.0,4.0,1.0,619.1
0.0,1675.0,4.0,1.0,316.64
0.0,436.0,2.0,0.0,150.87
0.0,3949.0,4.0,1.0,4591.86
0.0,1753.0,4.0,1.0,302.24
0.0,3175.0,4.0,0.0,736.66
0.0,573.0,3.0,0.0,1736.36
1.0,3574.0,4.0,0.0,1374.62
1.0,4584.0,4.0,1.0,3139.73
0.0,406.0,2.0,1.0,10150.0
1.0,562.0,3.0,1.0,693.83
0.0,310.0,2.0,0.0,103.33
1.0,3676.0,4.0,0.0,2483.78
0.0,837.0,3.0,0.0,475.57
1.0,913.0,3.0,1.0,971.28
0.0,3749.0,4.0,0.0,2357.86
0.0,1755.0,4.0,0.0,367.92
1.0,814.0,3.0,0.0,193.35
0.0,1939.0,4.0,1.0,485.96
0.0,1392.0,4.0,0.0,300.65
0.0,4244.0,4.0,0.0,6430.3
0.0,3035.0,4.0,0.0,582.53
1.0,489.0,2.0,0.0,112.93
1.0,1642.0,4.0,0.0,812.87
1.0,4457.0,4.0,1.0,940.3
1.0,2357.0,4.0,0.0,402.22
0.0,1188.0,4.0,1.0,300.0
0.0,1594.0,4.0,0.0,456.73
0.0,7.0,1.0,1.0,3.65
1.0,157.0,2.0,0.0,30.6
1.0,1427.0,4.0,1.0,330.32
1.0,2144.0,4.0,0.0,882.3
0.0,4962.0,4.0,0.0,889.25
1.0,1340.0,4.0,0.0,413.58
1.0,3115.0,4.0,0.0,1261.13
1.0,3174.0,4.0,0.0,815.94
0.0,45.0,1.0,0.0,8.33
1.0,4403.0,4.0,0.0,884.14
1.0,3594.0,4.0,1.0,2077.46
0.0,1390.0,4.0,0.0,547.24
0.0,2394.0,4.0,0.0,429.8
1.0,3871.0,4.0,0.0,733.14
1.0,568.0,3.0,1.0,502.65
0.0,2872.0,4.0,1.0,17950.0
0.0,1445.0,4.0,1.0,-7605.26
0.0,2520.0,4.0,0.0,818.18
1.0,3784.0,4.0,0.0,1327.72
1.0,1398.0,4.0,0.0,46600.0
1.0,3855.0,4.0,0.0,55071.43
1.0,3983.0,4.0,0.0,1154.49
0.0,4592.0,4.0,1.0,1822.22
0.0,1507.0,4.0,1.0,278.56
1.0,1140.0,4.0,0.0,201.41
0.0,4330.0,4.0,0.0,801.85
1.0,4857.0,4.0,1.0,2217.81
0.0,1370.0,4.0,0.0,570.83
0.0,1548.0,4.0,0.0,477.78
1.0,4703.0,4.0,0.0,1460.56
1.0,4784.0,4.0,0.0,1778.44
1.0,2520.0,4.0,0.0,613.14
0.0,1419.0,4.0,1.0,7883.33
1.0,3464.0,4.0,1.0,3936.36
0.0,48.0,1.0,0.0,18.05
1.0,1836.0,4.0,1.0,-7650.0
0.0,284.0,2.0,0.0,236.67
1.0,349.0,2.0,1.0,89.26
1.0,2306.0,4.0,1.0,1468.79
1.0,2936.0,4.0,0.0,-13980.95
0.0,4122.0,4.0,0.0,710.69
1.0,3228.0,4.0,1.0,3362.5
0.0,3184.0,4.0,0.0,920.23
1.0,661.0,3.0,0.0,276.57
1.0,2969.0,4.0,1.0,1855.62
1.0,1284.0,4.0,0.0,300.0
0.0,828.0,3.0,0.0,239.31
1.0,3210.0,4.0,0.0,744.78
0.0,2919.0,4.0,1.0,831.62
1.0,4609.0,4.0,1.0,2048.44
0.0,227.0,2.0,0.0,37.83
1.0,1331.0,4.0,0.0,-26620.0
1.0,1213.0,4.0,0.0,767.72
1.0,3249.0,4.0,0.0,660.37
1.0,35.0,1.0,1.0,10.14
1.0,4417.0,4.0,1.0,1210.14
0.0,2864.0,4.0,0.0,6093.62
0.0,1375.0,4.0,0.0,910.6
1.0,2220.0,4.0,0.0,647.23
0.0,2297.0,4.0,1.0,1137.13
0.0,488.0,2.0,0.0,97.02
0.0,4785.0,4.0,0.0,984.57
0.0,3919.0,4.0,1.0,946.62
0.0,2542.0,4.0,0.0,779.75
1.0,1488.0,4.0,1.0,282.89
0.0,3523.0,4.0,0.0,1210.65
1.0,4644.0,4.0,1.0,983.9
0.0,120.0,2.0,0.0,44.44
1.0,2300.0,4.0,1.0,-8518.52
1.0,3990.0,4.0,1.0,751.41
1.0,1634.0,4.0,1.0,368.85
1.0,5.0,1.0,0.0,1.87
0.0,2206.0,4.0,1.0,574.48
0.0,4824.0,4.0,0.0,2182.81
0.0,30.0,1.0,0.0,13.27
0.0,2471.0,4.0,0.0,-9503.85
0.0,1827.0,4.0,1.0,532.65
1.0,308.0,2.0,0.0,405.26
0.0,2158.0,4.0,0.0,634.71
0.0,193.0,2.0,1.0,70.7
0.0,3618.0,4.0,1.0,2848.82
1.0,4255.0,4.0,0.0,2459.54
0.0,3897.0,4.0,0.0,1210.25
1.0,2549.0,4.0,1.0,2998.82
0.0,1015.0,4.0,1.0,391.89
1.0,3280.0,4.0,0.0,1863.64
