shipment_id,order_id,warehouse_id,shipped_date,delivery_date,shipping_cost,tracking_number
40403,40403,13,2023-11-24,2023-12-04,391.48,TRK40403
40404,40404,20,2026-04-02,2026-04-11,415.87,TRK40404
40405,40405,9,2024-08-26,2024-09-02,94.01,TRK40405
40406,40406,10,2025-02-12,2025-02-22,344.97,TRK40406
40407,40407,6,2023-11-14,2023-11-16,351.69,TRK40407
40408,40408,13,2025-08-31,2025-09-10,263.7,TRK40408
40409,40409,5,2024-07-30,2024-07-31,93.35,TRK40409
40410,40410,9,2022-07-28,2022-08-03,121.06,TRK40410
40411,40411,4,2024-07-29,2024-08-01,413.89,TRK40411
40412,40412,13,2025-12-11,2025-12-17,241.61,TRK40412
40413,40413,2,2023-10-31,2023-11-02,301.62,TRK40413
40414,40414,10,2023-08-26,2023-09-05,491.96,TRK40414
40415,40415,1,2024-03-26,2024-03-30,43.78,TRK40415
40416,40416,7,2024-02-09,2024-02-17,78.42,TRK40416
40417,40417,5,2026-01-08,2026-01-10,148.57,TRK40417
40418,40418,16,2024-04-28,2024-05-07,239.5,TRK40418
40419,40419,8,2024-07-30,2024-08-09,159.46,TRK40419
40420,40420,3,2022-11-22,2022-11-27,397.01,TRK40420
40421,40421,8,2025-01-30,2025-02-01,437.55,TRK40421
40422,40422,3,2023-01-16,2023-01-20,193.32,TRK40422
40423,40423,4,2024-03-13,2024-03-14,107.58,TRK40423
40424,40424,1,2022-08-07,2022-08-16,488.9,TRK40424
40425,40425,13,2022-01-16,2022-01-24,368.19,TRK40425
40426,40426,10,2025-09-27,2025-10-07,90.13,TRK40426
40427,40427,7,2022-02-19,2022-02-28,131.22,TRK40427
40428,40428,19,2025-11-06,2025-11-15,302.03,TRK40428
40429,40429,10,2024-07-02,2024-07-07,157.5,TRK40429
40430,40430,3,2024-09-23,2024-09-27,442.65,TRK40430
40431,40431,6,2024-10-27,2024-11-02,476.81,TRK40431
40432,40432,10,2023-12-01,2023-12-03,57.76,TRK40432
40433,40433,10,2024-11-16,2024-11-18,498.83,TRK40433
40434,40434,4,2025-10-03,2025-10-07,171.98,TRK40434
40435,40435,16,2023-12-07,2023-12-16,486.99,TRK40435
40436,40436,13,2022-03-01,2022-03-05,212.36,TRK40436
40437,40437,1,2025-01-04,2025-01-11,178.65,TRK40437
40438,40438,18,2024-02-24,2024-02-26,277.36,TRK40438
40439,40439,15,2022-07-01,2022-07-06,179.63,TRK40439
40440,40440,10,2023-04-14,2023-04-23,228.0,TRK40440
40441,40441,10,2024-05-12,2024-05-14,168.06,TRK40441
40442,40442,7,2025-02-21,2025-02-26,426.74,TRK40442
40443,40443,20,2024-08-16,2024-08-17,158.63,TRK40443
40444,40444,20,2026-02-10,2026-02-15,368.62,TRK40444
40445,40445,9,2023-06-10,2023-06-14,28.27,TRK40445
40446,40446,15,2023-12-05,2023-12-09,375.3,TRK40446
40447,40447,8,2022-07-07,2022-07-08,462.14,TRK40447
40448,40448,13,2022-03-07,2022-03-08,457.41,TRK40448
40449,40449,13,2023-08-08,2023-08-10,429.87,TRK40449
40450,40450,20,2024-10-09,2024-10-16,111.77,TRK40450
40451,40451,17,2023-04-12,2023-04-19,23.66,TRK40451
40452,40452,12,2025-01-17,2025-01-23,456.36,TRK40452
40453,40453,6,2023-10-03,2023-10-04,453.88,TRK40453
40454,40454,8,2025-11-02,2025-11-06,176.88,TRK40454
40455,40455,8,2025-12-27,2026-01-02,285.4,TRK40455
40456,40456,2,2024-05-03,2024-05-06,105.58,TRK40456
40457,40457,6,2022-09-04,2022-09-10,184.5,TRK40457
40458,40458,2,2025-01-13,2025-01-16,209.48,TRK40458
40459,40459,20,2025-01-26,2025-01-27,74.5,TRK40459
40460,40460,1,2026-03-23,2026-03-24,395.46,TRK40460
40461,40461,8,2022-05-21,2022-05-24,45.83,TRK40461
40462,40462,3,2024-06-30,2024-07-10,218.57,TRK40462
40463,40463,19,2023-12-20,2023-12-27,214.72,TRK40463
40464,40464,6,2022-01-02,2022-01-05,191.64,TRK40464
40465,40465,11,2022-03-31,2022-04-07,400.06,TRK40465
40466,40466,17,2023-05-08,2023-05-14,471.88,TRK40466
40467,40467,2,2022-05-23,2022-06-02,112.09,TRK40467
40468,40468,1,2024-01-11,2024-01-12,101.12,TRK40468
40469,40469,3,2024-12-07,2024-12-13,441.77,TRK40469
40470,40470,11,2023-07-20,2023-07-23,444.16,TRK40470
40471,40471,13,2025-02-14,2025-02-22,250.88,TRK40471
40472,40472,2,2022-08-20,2022-08-30,47.57,TRK40472
40473,40473,6,2026-04-11,2026-04-17,369.98,TRK40473
40474,40474,7,2025-03-03,2025-03-11,30.34,TRK40474
40475,40475,6,2024-06-16,2024-06-23,95.12,TRK40475
40476,40476,16,2023-10-01,2023-10-02,29.65,TRK40476
40477,40477,16,2024-06-18,2024-06-19,204.3,TRK40477
40478,40478,5,2024-12-18,2024-12-27,54.74,TRK40478
40479,40479,19,2024-04-07,2024-04-08,128.71,TRK40479
40480,40480,7,2023-03-21,2023-03-25,162.03,TRK40480
40481,40481,6,2024-11-03,2024-11-09,179.33,TRK40481
40482,40482,11,2024-08-02,2024-08-03,217.35,TRK40482
40483,40483,3,2026-03-25,2026-03-27,331.13,TRK40483
40484,40484,16,2025-10-15,2025-10-17,123.16,TRK40484
40485,40485,13,2025-02-19,2025-02-22,103.85,TRK40485
40486,40486,9,2023-09-18,2023-09-28,132.73,TRK40486
40487,40487,14,2022-07-20,2022-07-24,337.18,TRK40487
40488,40488,3,2023-07-20,2023-07-22,231.44,TRK40488
40489,40489,6,2023-01-19,2023-01-29,484.94,TRK40489
40490,40490,15,2025-02-08,2025-02-12,420.35,TRK40490
40491,40491,8,2026-05-15,2026-05-17,410.91,TRK40491
40492,40492,13,2024-04-09,2024-04-12,201.98,TRK40492
40493,40493,8,2022-04-20,2022-04-23,189.25,TRK40493
40494,40494,3,2024-05-29,2024-06-03,481.89,TRK40494
40495,40495,19,2025-02-03,2025-02-13,421.34,TRK40495
40496,40496,7,2024-04-20,2024-04-27,33.32,TRK40496
40497,40497,15,2022-06-13,2022-06-21,143.34,TRK40497
40498,40498,19,2023-10-07,2023-10-13,73.69,TRK40498
40499,40499,13,2022-07-23,2022-08-01,261.96,TRK40499
40500,40500,5,2022-08-23,2022-08-28,443.6,TRK40500
40501,40501,10,2025-06-20,2025-06-29,137.15,TRK40501
40502,40502,13,2025-02-14,2025-02-23,221.95,TRK40502
40503,40503,18,2022-10-17,2022-10-23,350.32,TRK40503
40504,40504,17,2022-05-09,2022-05-14,123.84,TRK40504
40505,40505,5,2022-05-02,2022-05-04,38.91,TRK40505
40506,40506,17,2026-02-21,2026-03-01,491.24,TRK40506
40507,40507,2,2024-04-05,2024-04-10,347.66,TRK40507
40508,40508,6,2025-08-27,2025-08-28,197.66,TRK40508
40509,40509,12,2024-09-04,2024-09-07,418.59,TRK40509
40510,40510,12,2024-01-03,2024-01-08,190.39,TRK40510
40511,40511,7,2022-10-14,2022-10-17,364.26,TRK40511
40512,40512,13,2022-12-13,2022-12-16,111.39,TRK40512
40513,40513,5,2023-06-15,2023-06-25,22.59,TRK40513
40514,40514,9,2024-04-01,2024-04-09,415.26,TRK40514
40515,40515,5,2026-04-01,2026-04-02,307.7,TRK40515
40516,40516,10,2025-05-24,2025-05-26,180.94,TRK40516
40517,40517,3,2024-10-01,2024-10-08,250.15,TRK40517
40518,40518,8,2022-02-19,2022-02-24,38.22,TRK40518
40519,40519,10,2026-04-18,2026-04-21,263.13,TRK40519
40520,40520,3,2025-02-27,2025-03-02,294.71,TRK40520
40521,40521,14,2024-10-29,2024-11-06,394.35,TRK40521
40522,40522,12,2024-06-17,2024-06-20,169.06,TRK40522
40523,40523,6,2023-12-19,2023-12-28,173.59,TRK40523
40524,40524,7,2023-06-15,2023-06-25,484.59,TRK40524
40525,40525,2,2026-03-09,2026-03-14,214.87,TRK40525
40526,40526,8,2025-10-23,2025-10-24,176.88,TRK40526
40527,40527,3,2024-09-21,2024-09-30,338.91,TRK40527
40528,40528,6,2025-09-23,2025-09-25,137.04,TRK40528
40529,40529,6,2022-09-09,2022-09-11,370.51,TRK40529
40530,40530,11,2022-02-20,2022-02-23,384.63,TRK40530
40531,40531,7,2022-06-11,2022-06-19,323.52,TRK40531
40532,40532,15,2023-09-02,2023-09-08,257.04,TRK40532
40533,40533,1,2023-09-26,2023-10-02,83.85,TRK40533
40534,40534,4,2025-08-24,2025-08-29,126.03,TRK40534
40535,40535,16,2025-10-19,2025-10-20,396.9,TRK40535
40536,40536,17,2023-09-09,2023-09-11,497.0,TRK40536
40537,40537,2,2025-01-25,2025-01-29,21.57,TRK40537
40538,40538,18,2022-01-18,2022-01-19,491.6,TRK40538
40539,40539,2,2024-07-24,2024-08-02,208.21,TRK40539
40540,40540,2,2023-05-19,2023-05-23,168.76,TRK40540
40541,40541,17,2023-10-23,2023-11-02,212.31,TRK40541
40542,40542,2,2023-12-12,2023-12-15,68.43,TRK40542
40543,40543,9,2022-02-26,2022-03-07,197.86,TRK40543
40544,40544,1,2024-10-11,2024-10-13,40.04,TRK40544
40545,40545,12,2024-08-12,2024-08-22,339.47,TRK40545
40546,40546,17,2024-10-20,2024-10-27,180.25,TRK40546
40547,40547,18,2022-08-13,2022-08-21,31.07,TRK40547
40548,40548,7,2024-05-02,2024-05-04,62.3,TRK40548
40549,40549,1,2023-03-28,2023-04-03,43.92,TRK40549
40550,40550,6,2025-08-05,2025-08-13,428.45,TRK40550
40551,40551,15,2023-06-15,2023-06-18,208.46,TRK40551
40552,40552,17,2023-12-08,2023-12-09,405.92,TRK40552
40553,40553,18,2022-12-16,2022-12-20,174.79,TRK40553
40554,40554,12,2024-04-03,2024-04-06,402.2,TRK40554
40555,40555,15,2022-08-18,2022-08-28,338.7,TRK40555
40556,40556,4,2023-04-12,2023-04-18,339.43,TRK40556
40557,40557,3,2026-02-14,2026-02-15,80.98,TRK40557
40558,40558,3,2023-05-31,2023-06-02,154.59,TRK40558
40559,40559,11,2023-11-22,2023-11-30,337.94,TRK40559
40560,40560,4,2025-12-21,2025-12-29,401.92,TRK40560
40561,40561,9,2025-12-07,2025-12-11,83.65,TRK40561
40562,40562,12,2022-03-31,2022-04-03,462.71,TRK40562
40563,40563,14,2023-10-24,2023-10-25,69.16,TRK40563
40564,40564,4,2023-08-03,2023-08-08,62.41,TRK40564
40565,40565,16,2026-04-25,2026-04-30,364.37,TRK40565
40566,40566,15,2022-04-09,2022-04-18,135.07,TRK40566
40567,40567,4,2025-01-30,2025-02-05,44.94,TRK40567
40568,40568,10,2024-05-11,2024-05-17,367.86,TRK40568
40569,40569,13,2023-08-10,2023-08-12,413.26,TRK40569
40570,40570,1,2022-07-10,2022-07-15,198.39,TRK40570
40571,40571,20,2023-12-02,2023-12-07,242.19,TRK40571
40572,40572,2,2026-01-31,2026-02-08,345.71,TRK40572
40573,40573,11,2022-04-10,2022-04-13,32.04,TRK40573
40574,40574,5,2025-04-28,2025-05-08,231.84,TRK40574
40575,40575,20,2025-09-29,2025-10-05,489.79,TRK40575
40576,40576,18,2023-06-02,2023-06-06,213.13,TRK40576
40577,40577,11,2024-11-18,2024-11-24,164.77,TRK40577
40578,40578,10,2023-03-26,2023-03-31,179.94,TRK40578
40579,40579,2,2025-03-04,2025-03-09,381.1,TRK40579
40580,40580,15,2023-08-11,2023-08-16,436.65,TRK40580
40581,40581,6,2022-02-07,2022-02-13,404.4,TRK40581
40582,40582,11,2024-05-07,2024-05-14,377.55,TRK40582
40583,40583,11,2024-10-27,2024-11-05,342.74,TRK40583
40584,40584,10,2025-05-29,2025-05-30,30.01,TRK40584
40585,40585,19,2024-08-02,2024-08-10,81.09,TRK40585
40586,40586,5,2025-05-21,2025-05-26,387.08,TRK40586
40587,40587,4,2024-03-10,2024-03-20,101.75,TRK40587
40588,40588,2,2024-09-17,2024-09-21,29.19,TRK40588
40589,40589,17,2022-02-05,2022-02-15,300.94,TRK40589
40590,40590,13,2023-07-16,2023-07-22,392.44,TRK40590
40591,40591,20,2022-11-30,2022-12-01,463.84,TRK40591
40592,40592,20,2022-07-12,2022-07-19,310.38,TRK40592
40593,40593,12,2024-08-10,2024-08-11,435.24,TRK40593
40594,40594,13,2022-10-08,2022-10-12,260.53,TRK40594
40595,40595,17,2025-01-23,2025-01-31,158.64,TRK40595
40596,40596,6,2026-03-26,2026-03-31,499.81,TRK40596
40597,40597,14,2024-09-01,2024-09-10,441.64,TRK40597
40598,40598,9,2022-07-14,2022-07-21,50.43,TRK40598
40599,40599,18,2025-12-08,2025-12-18,378.29,TRK40599
40600,40600,4,2023-01-26,2023-01-30,152.57,TRK40600
40601,40601,13,2022-02-13,2022-02-17,181.72,TRK40601
40602,40602,5,2024-10-25,2024-10-31,287.34,TRK40602
40603,40603,14,2024-03-08,2024-03-16,313.45,TRK40603
40604,40604,1,2024-06-27,2024-07-01,20.99,TRK40604
40605,40605,4,2025-09-30,2025-10-08,176.88,TRK40605
40606,40606,7,2022-11-19,2022-11-20,163.26,TRK40606
40607,40607,5,2024-01-20,2024-01-28,347.58,TRK40607
40608,40608,12,2022-03-18,2022-03-21,77.29,TRK40608
40609,40609,13,2023-01-12,2023-01-18,103.74,TRK40609
40610,40610,18,2022-06-22,2022-07-01,472.87,TRK40610
40611,40611,12,2024-12-22,2024-12-30,249.83,TRK40611
40612,40612,4,2023-02-08,2023-02-17,198.63,TRK40612
40613,40613,15,2025-09-05,2025-09-14,77.48,TRK40613
40614,40614,3,2022-04-11,2022-04-19,474.45,TRK40614
40615,40615,13,2022-07-14,2022-07-17,469.05,TRK40615
40616,40616,6,2023-07-26,2023-08-05,133.78,TRK40616
40617,40617,2,2022-07-11,2022-07-16,76.09,TRK40617
40618,40618,1,2024-03-26,2024-04-04,101.66,TRK40618
40619,40619,11,2025-08-23,2025-08-24,214.0,TRK40619
40620,40620,7,2023-04-21,2023-05-01,389.51,TRK40620
40621,40621,18,2022-05-30,2022-06-01,55.79,TRK40621
40622,40622,19,2023-08-28,2023-09-03,476.31,TRK40622
40623,40623,20,2023-09-22,2023-10-01,89.86,TRK40623
40624,40624,15,2026-03-23,2026-03-25,165.15,TRK40624
40625,40625,18,2023-03-05,2023-03-08,20.12,TRK40625
40626,40626,7,2022-09-19,2022-09-29,296.75,TRK40626
40627,40627,3,2023-08-22,2023-08-25,158.67,TRK40627
40628,40628,2,2023-07-30,2023-08-03,257.21,TRK40628
40629,40629,20,2022-04-15,2022-04-25,424.65,TRK40629
40630,40630,4,2023-01-07,2023-01-09,77.05,TRK40630
40631,40631,3,2024-01-28,2024-01-31,179.47,TRK40631
40632,40632,16,2024-03-07,2024-03-13,396.5,TRK40632
40633,40633,12,2023-11-14,2023-11-23,455.71,TRK40633
40634,40634,10,2023-02-01,2023-02-06,401.43,TRK40634
40635,40635,20,2023-08-31,2023-09-01,398.59,TRK40635
40636,40636,20,2022-06-29,2022-07-03,178.03,TRK40636
40637,40637,9,2024-09-27,2024-10-03,68.12,TRK40637
40638,40638,5,2023-09-23,2023-09-26,458.7,TRK40638
40639,40639,10,2022-04-26,2022-05-06,440.66,TRK40639
40640,40640,10,2022-07-16,2022-07-23,433.08,TRK40640
40641,40641,3,2022-08-07,2022-08-13,94.31,TRK40641
40642,40642,17,2025-12-30,2026-01-01,173.76,TRK40642
40643,40643,13,2023-01-29,2023-02-07,257.42,TRK40643
40644,40644,19,2023-10-31,2023-11-05,76.18,TRK40644
40645,40645,7,2025-01-23,2025-01-27,407.62,TRK40645
40646,40646,15,2022-03-26,2022-03-28,406.94,TRK40646
40647,40647,11,2023-02-26,2023-03-08,45.32,TRK40647
40648,40648,4,2022-03-31,2022-04-05,446.07,TRK40648
40649,40649,12,2025-03-26,2025-03-28,472.47,TRK40649
40650,40650,20,2024-03-11,2024-03-21,256.54,TRK40650
40651,40651,8,2024-06-29,2024-07-02,249.31,TRK40651
40652,40652,3,2024-04-24,2024-04-29,259.89,TRK40652
40653,40653,12,2023-12-07,2023-12-15,33.69,TRK40653
40654,40654,3,2025-03-12,2025-03-17,201.43,TRK40654
40655,40655,16,2026-04-22,2026-04-29,161.6,TRK40655
40656,40656,9,2025-08-05,2025-08-13,38.21,TRK40656
40657,40657,1,2022-10-26,2022-11-05,112.85,TRK40657
40658,40658,2,2022-01-17,2022-01-19,472.57,TRK40658
40659,40659,18,2025-01-18,2025-01-21,267.18,TRK40659
40660,40660,6,2022-08-19,2022-08-24,433.44,TRK40660
40661,40661,4,2025-08-16,2025-08-18,440.96,TRK40661
40662,40662,20,2022-07-24,2022-07-30,76.7,TRK40662
40663,40663,12,2024-04-22,2024-04-25,44.63,TRK40663
40664,40664,3,2024-03-14,2024-03-16,205.36,TRK40664
40665,40665,20,2026-03-25,2026-04-02,394.11,TRK40665
40666,40666,6,2025-08-01,2025-08-05,76.41,TRK40666
40667,40667,17,2024-03-18,2024-03-26,52.15,TRK40667
40668,40668,5,2025-06-16,2025-06-26,154.23,TRK40668
40669,40669,20,2025-05-05,2025-05-08,260.55,TRK40669
40670,40670,3,2024-06-24,2024-06-25,127.34,TRK40670
40671,40671,5,2025-12-29,2026-01-08,120.52,TRK40671
40672,40672,15,2022-11-16,2022-11-17,207.61,TRK40672
40673,40673,7,2025-11-09,2025-11-16,133.6,TRK40673
40674,40674,7,2022-04-19,2022-04-29,285.76,TRK40674
40675,40675,4,2023-01-11,2023-01-15,329.95,TRK40675
40676,40676,2,2022-06-12,2022-06-14,29.44,TRK40676
40677,40677,12,2024-04-11,2024-04-13,96.62,TRK40677
40678,40678,9,2022-05-01,2022-05-02,292.81,TRK40678
40679,40679,8,2022-08-21,2022-08-27,295.96,TRK40679
40680,40680,15,2023-08-14,2023-08-18,361.01,TRK40680
40681,40681,7,2025-05-10,2025-05-18,204.66,TRK40681
40682,40682,14,2025-05-24,2025-05-30,315.94,TRK40682
40683,40683,10,2024-06-02,2024-06-12,269.63,TRK40683
40684,40684,14,2023-08-05,2023-08-09,105.94,TRK40684
40685,40685,4,2023-05-16,2023-05-26,27.91,TRK40685
40686,40686,2,2025-01-29,2025-02-05,119.94,TRK40686
40687,40687,4,2022-06-28,2022-06-29,427.61,TRK40687
40688,40688,14,2026-04-12,2026-04-22,120.18,TRK40688
40689,40689,16,2025-10-14,2025-10-16,344.42,TRK40689
40690,40690,15,2024-11-29,2024-12-06,368.08,TRK40690
40691,40691,12,2026-02-02,2026-02-04,196.46,TRK40691
40692,40692,12,2023-03-21,2023-03-27,362.05,TRK40692
40693,40693,13,2022-07-22,2022-07-31,310.33,TRK40693
40694,40694,13,2022-01-02,2022-01-07,488.19,TRK40694
40695,40695,19,2022-09-15,2022-09-22,426.19,TRK40695
40696,40696,10,2022-11-16,2022-11-19,281.61,TRK40696
40697,40697,5,2023-02-20,2023-03-01,352.16,TRK40697
40698,40698,10,2023-05-03,2023-05-06,57.5,TRK40698
40699,40699,18,2025-01-19,2025-01-27,177.58,TRK40699
40700,40700,2,2022-07-30,2022-08-04,179.83,TRK40700
40701,40701,10,2022-04-23,2022-05-02,73.63,TRK40701
40702,40702,11,2023-10-20,2023-10-24,277.31,TRK40702
40703,40703,5,2022-10-25,2022-11-02,71.91,TRK40703
40704,40704,7,2022-10-06,2022-10-15,357.55,TRK40704
40705,40705,4,2025-07-12,2025-07-13,262.37,TRK40705
40706,40706,3,2025-05-26,2025-05-30,314.32,TRK40706
40707,40707,14,2025-12-29,2026-01-03,383.15,TRK40707
40708,40708,10,2026-03-01,2026-03-09,320.45,TRK40708
40709,40709,12,2022-03-04,2022-03-09,372.87,TRK40709
40710,40710,8,2024-05-07,2024-05-17,330.9,TRK40710
40711,40711,4,2025-06-25,2025-06-28,408.49,TRK40711
40712,40712,6,2023-09-26,2023-10-03,240.47,TRK40712
40713,40713,17,2025-12-08,2025-12-12,180.58,TRK40713
40714,40714,8,2026-04-04,2026-04-11,383.61,TRK40714
40715,40715,2,2023-10-20,2023-10-25,340.18,TRK40715
40716,40716,7,2024-07-17,2024-07-25,188.55,TRK40716
40717,40717,2,2024-03-19,2024-03-20,41.4,TRK40717
40718,40718,14,2023-03-27,2023-03-31,457.58,TRK40718
40719,40719,16,2022-04-04,2022-04-11,56.43,TRK40719
40720,40720,11,2024-06-06,2024-06-15,265.21,TRK40720
40721,40721,6,2023-01-05,2023-01-08,180.77,TRK40721
40722,40722,6,2022-01-20,2022-01-26,93.94,TRK40722
40723,40723,6,2022-04-06,2022-04-12,260.57,TRK40723
40724,40724,1,2026-02-02,2026-02-03,266.05,TRK40724
40725,40725,2,2026-01-01,2026-01-04,483.82,TRK40725
40726,40726,7,2023-03-11,2023-03-18,302.5,TRK40726
40727,40727,10,2022-10-22,2022-10-31,407.35,TRK40727
40728,40728,1,2023-11-28,2023-12-03,22.33,TRK40728
40729,40729,18,2022-12-25,2022-12-29,160.03,TRK40729
40730,40730,17,2025-11-14,2025-11-16,208.23,TRK40730
40731,40731,16,2024-07-03,2024-07-07,23.39,TRK40731
40732,40732,5,2023-06-23,2023-06-28,200.58,TRK40732
40733,40733,20,2022-09-21,2022-09-30,277.14,TRK40733
40734,40734,4,2024-08-18,2024-08-25,195.12,TRK40734
40735,40735,5,2024-02-02,2024-02-09,312.24,TRK40735
40736,40736,20,2024-02-19,2024-02-29,267.68,TRK40736
40737,40737,9,2024-07-30,2024-08-09,277.59,TRK40737
40738,40738,15,2022-07-11,2022-07-13,365.16,TRK40738
40739,40739,5,2025-10-13,2025-10-16,101.78,TRK40739
40740,40740,7,2024-04-17,2024-04-18,263.47,TRK40740
40741,40741,6,2023-12-05,2023-12-08,485.08,TRK40741
40742,40742,3,2022-07-24,2022-08-02,55.9,TRK40742
40743,40743,1,2022-02-22,2022-02-24,441.96,TRK40743
40744,40744,15,2025-05-04,2025-05-11,92.11,TRK40744
40745,40745,7,2024-09-05,2024-09-08,84.29,TRK40745
40746,40746,16,2024-08-15,2024-08-21,57.27,TRK40746
40747,40747,18,2022-08-26,2022-09-01,341.9,TRK40747
40748,40748,8,2024-08-13,2024-08-17,91.84,TRK40748
40749,40749,2,2025-11-06,2025-11-07,406.45,TRK40749
40750,40750,5,2023-07-05,2023-07-08,162.03,TRK40750
40751,40751,3,2026-02-21,2026-03-02,248.56,TRK40751
40752,40752,12,2025-10-24,2025-10-28,179.15,TRK40752
40753,40753,1,2025-04-17,2025-04-25,142.54,TRK40753
40754,40754,6,2025-10-17,2025-10-19,343.02,TRK40754
40755,40755,9,2024-11-03,2024-11-11,102.99,TRK40755
40756,40756,10,2022-12-01,2022-12-10,112.87,TRK40756
40757,40757,20,2022-02-23,2022-03-02,45.41,TRK40757
40758,40758,6,2025-08-27,2025-09-01,354.63,TRK40758
40759,40759,9,2025-12-21,2025-12-26,180.01,TRK40759
40760,40760,7,2023-12-10,2023-12-18,26.68,TRK40760
40761,40761,10,2025-01-28,2025-02-05,212.02,TRK40761
40762,40762,12,2023-10-25,2023-10-30,423.75,TRK40762
40763,40763,6,2022-02-21,2022-02-24,399.5,TRK40763
40764,40764,7,2023-11-01,2023-11-07,467.27,TRK40764
40765,40765,5,2024-03-16,2024-03-22,222.04,TRK40765
40766,40766,12,2024-08-28,2024-09-02,37.58,TRK40766
40767,40767,3,2023-10-24,2023-11-02,435.37,TRK40767
40768,40768,19,2023-02-14,2023-02-15,80.3,TRK40768
40769,40769,14,2022-06-29,2022-07-07,135.43,TRK40769
40770,40770,17,2022-03-03,2022-03-06,344.5,TRK40770
40771,40771,11,2023-01-08,2023-01-17,85.5,TRK40771
40772,40772,7,2026-04-21,2026-04-26,441.61,TRK40772
40773,40773,10,2022-12-18,2022-12-23,379.48,TRK40773
40774,40774,7,2024-10-10,2024-10-19,106.19,TRK40774
40775,40775,12,2025-03-30,2025-04-06,209.81,TRK40775
40776,40776,2,2023-12-14,2023-12-21,378.27,TRK40776
40777,40777,5,2024-08-08,2024-08-18,250.04,TRK40777
40778,40778,6,2024-03-06,2024-03-11,291.49,TRK40778
40779,40779,20,2025-11-08,2025-11-18,409.27,TRK40779
40780,40780,16,2024-03-26,2024-04-05,220.89,TRK40780
40781,40781,15,2025-05-08,2025-05-13,218.88,TRK40781
40782,40782,3,2025-01-01,2025-01-05,485.51,TRK40782
40783,40783,19,2025-07-03,2025-07-09,464.2,TRK40783
40784,40784,10,2022-02-06,2022-02-10,252.81,TRK40784
40785,40785,11,2024-11-26,2024-12-05,116.76,TRK40785
40786,40786,14,2026-02-16,2026-02-18,333.64,TRK40786
40787,40787,13,2026-03-01,2026-03-05,113.21,TRK40787
40788,40788,7,2022-02-04,2022-02-14,481.78,TRK40788
40789,40789,1,2024-07-01,2024-07-11,60.7,TRK40789
40790,40790,14,2022-03-09,2022-03-10,164.43,TRK40790
40791,40791,14,2024-05-01,2024-05-11,254.4,TRK40791
40792,40792,19,2024-09-03,2024-09-04,339.22,TRK40792
40793,40793,19,2022-05-08,2022-05-16,229.0,TRK40793
40794,40794,16,2026-03-10,2026-03-15,393.57,TRK40794
40795,40795,6,2025-10-18,2025-10-20,426.68,TRK40795
40796,40796,3,2025-02-18,2025-02-19,337.85,TRK40796
40797,40797,18,2023-09-08,2023-09-16,488.19,TRK40797
40798,40798,6,2024-09-22,2024-09-25,362.84,TRK40798
40799,40799,7,2025-05-04,2025-05-06,143.31,TRK40799
40800,40800,10,2023-09-06,2023-09-14,323.27,TRK40800
40801,40801,7,2026-03-14,2026-03-19,196.88,TRK40801
40802,40802,13,2024-12-27,2024-12-29,280.71,TRK40802
40803,40803,11,2023-11-04,2023-11-05,164.64,TRK40803
40804,40804,17,2023-11-02,2023-11-11,92.94,TRK40804
40805,40805,11,2022-09-08,2022-09-15,171.41,TRK40805
40806,40806,5,2022-07-02,2022-07-12,327.68,TRK40806
40807,40807,4,2022-05-29,2022-06-06,360.31,TRK40807
40808,40808,11,2025-03-03,2025-03-08,479.32,TRK40808
40809,40809,13,2023-04-29,2023-05-02,131.02,TRK40809
40810,40810,1,2022-04-11,2022-04-15,355.47,TRK40810
40811,40811,18,2022-03-02,2022-03-04,428.67,TRK40811
40812,40812,2,2022-03-02,2022-03-08,490.36,TRK40812
40813,40813,12,2023-05-05,2023-05-07,220.05,TRK40813
40814,40814,13,2023-05-29,2023-06-03,420.8,TRK40814
40815,40815,16,2025-05-16,2025-05-19,313.95,TRK40815
40816,40816,18,2024-10-11,2024-10-12,484.03,TRK40816
40817,40817,19,2025-11-17,2025-11-22,230.39,TRK40817
40818,40818,6,2026-02-28,2026-03-06,358.62,TRK40818
40819,40819,7,2024-08-26,2024-09-03,157.41,TRK40819
40820,40820,4,2026-03-16,2026-03-19,417.56,TRK40820
40821,40821,15,2025-08-31,2025-09-01,25.59,TRK40821
40822,40822,20,2025-11-20,2025-11-21,474.66,TRK40822
40823,40823,11,2023-09-12,2023-09-21,153.13,TRK40823
40824,40824,6,2023-04-02,2023-04-12,483.2,TRK40824
40825,40825,15,2022-05-26,2022-05-29,190.6,TRK40825
40826,40826,3,2024-09-05,2024-09-06,52.76,TRK40826
40827,40827,4,2025-07-23,2025-07-26,130.02,TRK40827
40828,40828,14,2022-10-19,2022-10-26,29.55,TRK40828
40829,40829,7,2022-10-01,2022-10-11,22.9,TRK40829
40830,40830,8,2025-06-06,2025-06-11,117.33,TRK40830
40831,40831,2,2025-01-25,2025-02-02,382.48,TRK40831
40832,40832,5,2025-07-03,2025-07-08,39.86,TRK40832
40833,40833,15,2023-02-28,2023-03-08,306.81,TRK40833
40834,40834,19,2024-09-14,2024-09-21,272.32,TRK40834
40835,40835,12,2024-03-15,2024-03-23,413.86,TRK40835
40836,40836,17,2022-04-23,2022-04-27,187.26,TRK40836
40837,40837,18,2023-12-12,2023-12-20,55.55,TRK40837
40838,40838,12,2024-07-14,2024-07-15,318.54,TRK40838
