target_id,employee_id,target_month,target_year,target_amount
2860,239,4,2025,71359.64
2861,239,5,2025,423723.01
2862,239,6,2025,306615.02
2863,239,7,2025,189139.51
2864,239,8,2025,194218.18
2865,239,9,2025,121762.94
2866,239,10,2025,118702.54
2867,239,11,2025,259544.41
2868,239,12,2025,81984.6
2869,240,1,2025,328343.82
2870,240,2,2025,249957.4
2871,240,3,2025,52702.5
2872,240,4,2025,339034.67
2873,240,5,2025,62558.66
2874,240,6,2025,230853.31
2875,240,7,2025,206347.22
2876,240,8,2025,302175.17
2877,240,9,2025,448167.24
2878,240,10,2025,315675.55
2879,240,11,2025,69923.88
2880,240,12,2025,380564.12
2881,241,1,2025,156561.89
2882,241,2,2025,396976.43
2883,241,3,2025,147023.17
2884,241,4,2025,403257.25
2885,241,5,2025,244976.22
2886,241,6,2025,296828.34
2887,241,7,2025,171535.95
2888,241,8,2025,247524.51
2889,241,9,2025,147713.51
2890,241,10,2025,287345.79
2891,241,11,2025,267046.1
2892,241,12,2025,271296.13
2893,242,1,2025,440787.4
2894,242,2,2025,278637.08
2895,242,3,2025,343723.25
2896,242,4,2025,117171.1
2897,242,5,2025,363595.2
2898,242,6,2025,452607.75
2899,242,7,2025,105007.68
2900,242,8,2025,64639.61
2901,242,9,2025,68298.74
2902,242,10,2025,401882.64
2903,242,11,2025,135363.49
2904,242,12,2025,305715.0
2905,243,1,2025,308809.99
2906,243,2,2025,282444.83
2907,243,3,2025,386865.16
2908,243,4,2025,391954.49
2909,243,5,2025,103875.02
2910,243,6,2025,469851.47
2911,243,7,2025,260084.71
2912,243,8,2025,172309.25
2913,243,9,2025,205319.94
2914,243,10,2025,479695.78
2915,243,11,2025,443542.4
2916,243,12,2025,222009.23
2917,244,1,2025,215258.59
2918,244,2,2025,400015.99
2919,244,3,2025,82226.22
2920,244,4,2025,69436.28
2921,244,5,2025,499049.47
2922,244,6,2025,301063.05
2923,244,7,2025,286133.39
2924,244,8,2025,61310.17
2925,244,9,2025,262047.02
2926,244,10,2025,316125.29
2927,244,11,2025,354616.46
2928,244,12,2025,387733.98
2929,245,1,2025,415680.7
2930,245,2,2025,235833.57
2931,245,3,2025,72494.56
2932,245,4,2025,387325.95
2933,245,5,2025,327094.23
2934,245,6,2025,462285.12
2935,245,7,2025,236018.62
2936,245,8,2025,54189.7
2937,245,9,2025,219385.43
2938,245,10,2025,297454.59
2939,245,11,2025,141580.58
2940,245,12,2025,355608.52
2941,246,1,2025,292199.71
2942,246,2,2025,332917.22
2943,246,3,2025,305424.58
2944,246,4,2025,152177.01
2945,246,5,2025,440166.42
2946,246,6,2025,174392.61
2947,246,7,2025,180089.59
2948,246,8,2025,460481.38
2949,246,9,2025,182925.3
2950,246,10,2025,219343.48
2951,246,11,2025,411174.4
2952,246,12,2025,201151.09
2953,247,1,2025,179884.66
2954,247,2,2025,169725.07
2955,247,3,2025,461658.06
2956,247,4,2025,246153.79
2957,247,5,2025,101371.47
2958,247,6,2025,72899.01
2959,247,7,2025,469454.1
2960,247,8,2025,436005.09
2961,247,9,2025,409394.54
2962,247,10,2025,308731.7
2963,247,11,2025,236774.61
2964,247,12,2025,498771.29
2965,248,1,2025,417405.99
2966,248,2,2025,222535.85
2967,248,3,2025,84593.8
2968,248,4,2025,497278.46
2969,248,5,2025,136558.86
2970,248,6,2025,393301.74
2971,248,7,2025,126049.27
2972,248,8,2025,255312.97
2973,248,9,2025,56162.46
2974,248,10,2025,469428.0
2975,248,11,2025,403785.95
2976,248,12,2025,379546.35
2977,249,1,2025,345374.27
2978,249,2,2025,384613.14
2979,249,3,2025,190723.33
2980,249,4,2025,152728.17
2981,249,5,2025,295469.6
2982,249,6,2025,104497.83
2983,249,7,2025,450009.42
2984,249,8,2025,276151.36
2985,249,9,2025,478681.51
2986,249,10,2025,106882.87
2987,249,11,2025,492491.58
2988,249,12,2025,447111.12
2989,250,1,2025,478982.26
2990,250,2,2025,141802.57
2991,250,3,2025,125553.98
2992,250,4,2025,258301.74
2993,250,5,2025,370370.01
2994,250,6,2025,329965.08
2995,250,7,2025,397042.97
2996,250,8,2025,55864.29
2997,250,9,2025,360086.5
2998,250,10,2025,181084.23
2999,250,11,2025,119603.66
3000,250,12,2025,58424.86
3001,251,1,2025,85447.0
3002,251,2,2025,364268.94
3003,251,3,2025,352941.27
3004,251,4,2025,295594.58
3005,251,5,2025,454497.48
3006,251,6,2025,263126.05
3007,251,7,2025,431226.06
3008,251,8,2025,74254.7
3009,251,9,2025,462111.23
3010,251,10,2025,448809.69
3011,251,11,2025,68196.57
3012,251,12,2025,334548.88
3013,252,1,2025,157074.84
3014,252,2,2025,404146.78
3015,252,3,2025,256192.46
3016,252,4,2025,468278.88
3017,252,5,2025,300667.51
3018,252,6,2025,111302.09
3019,252,7,2025,78648.56
3020,252,8,2025,351332.3
3021,252,9,2025,175927.72
3022,252,10,2025,141038.68
3023,252,11,2025,258189.68
3024,252,12,2025,321536.78
3025,253,1,2025,208855.58
3026,253,2,2025,476133.58
3027,253,3,2025,209707.77
3028,253,4,2025,237898.96
3029,253,5,2025,426494.49
3030,253,6,2025,79219.33
3031,253,7,2025,171951.62
3032,253,8,2025,439581.96
3033,253,9,2025,342268.16
3034,253,10,2025,93443.66
3035,253,11,2025,137887.67
3036,253,12,2025,397143.22
3037,254,1,2025,124442.58
3038,254,2,2025,385422.24
3039,254,3,2025,376930.28
3040,254,4,2025,289535.14
3041,254,5,2025,355462.49
3042,254,6,2025,187097.47
3043,254,7,2025,77909.63
3044,254,8,2025,438310.48
3045,254,9,2025,456608.53
3046,254,10,2025,169940.09
3047,254,11,2025,277788.21
3048,254,12,2025,390231.03
3049,255,1,2025,479584.94
3050,255,2,2025,463210.93
3051,255,3,2025,295139.8
3052,255,4,2025,336871.05
3053,255,5,2025,175456.79
3054,255,6,2025,269689.1
3055,255,7,2025,446273.6
3056,255,8,2025,189340.14
3057,255,9,2025,240062.87
3058,255,10,2025,188167.0
3059,255,11,2025,373595.22
3060,255,12,2025,270273.83
3061,256,1,2025,51946.7
3062,256,2,2025,288986.97
3063,256,3,2025,474475.48
3064,256,4,2025,54963.21
3065,256,5,2025,144979.5
3066,256,6,2025,390431.11
3067,256,7,2025,472235.18
3068,256,8,2025,350724.11
3069,256,9,2025,346570.03
3070,256,10,2025,179045.47
3071,256,11,2025,296572.36
3072,256,12,2025,342036.86
3073,257,1,2025,474101.9
3074,257,2,2025,114072.42
3075,257,3,2025,466312.18
3076,257,4,2025,299511.13
3077,257,5,2025,322367.52
3078,257,6,2025,130259.7
3079,257,7,2025,93710.2
3080,257,8,2025,473976.92
3081,257,9,2025,401449.81
3082,257,10,2025,231305.24
3083,257,11,2025,486825.77
3084,257,12,2025,325993.12
3085,258,1,2025,181633.24
3086,258,2,2025,485443.44
3087,258,3,2025,397859.05
3088,258,4,2025,80256.99
3089,258,5,2025,497272.69
3090,258,6,2025,126918.26
3091,258,7,2025,323866.57
3092,258,8,2025,476880.74
3093,258,9,2025,329572.21
3094,258,10,2025,317825.71
3095,258,11,2025,105463.55
3096,258,12,2025,87574.36
3097,259,1,2025,106353.81
3098,259,2,2025,76216.16
3099,259,3,2025,336005.37
3100,259,4,2025,117414.47
3101,259,5,2025,463172.46
3102,259,6,2025,358545.28
3103,259,7,2025,438173.35
3104,259,8,2025,212587.5
3105,259,9,2025,479618.47
3106,259,10,2025,73173.53
3107,259,11,2025,196205.75
3108,259,12,2025,473431.07
3109,260,1,2025,185732.32
3110,260,2,2025,256115.87
3111,260,3,2025,163125.21
3112,260,4,2025,205761.7
3113,260,5,2025,353788.55
3114,260,6,2025,59497.23
3115,260,7,2025,144436.05
3116,260,8,2025,203390.31
3117,260,9,2025,337917.85
3118,260,10,2025,412428.82
3119,260,11,2025,473489.11
3120,260,12,2025,148951.2
3121,261,1,2025,459959.09
3122,261,2,2025,76141.37
3123,261,3,2025,310593.76
3124,261,4,2025,358537.19
3125,261,5,2025,326193.1
3126,261,6,2025,70071.65
3127,261,7,2025,144268.09
3128,261,8,2025,301439.48
3129,261,9,2025,160022.81
3130,261,10,2025,133167.74
3131,261,11,2025,301044.83
3132,261,12,2025,173218.62
3133,262,1,2025,162676.0
3134,262,2,2025,301818.02
3135,262,3,2025,405431.84
3136,262,4,2025,294606.73
3137,262,5,2025,115106.26
3138,262,6,2025,191674.28
3139,262,7,2025,83216.05
3140,262,8,2025,172287.71
3141,262,9,2025,331258.39
3142,262,10,2025,158218.08
3143,262,11,2025,181476.4
3144,262,12,2025,111340.11
3145,263,1,2025,205301.18
3146,263,2,2025,352120.97
3147,263,3,2025,148635.42
3148,263,4,2025,307254.96
3149,263,5,2025,360050.71
3150,263,6,2025,165298.08
3151,263,7,2025,221024.86
3152,263,8,2025,424856.4
3153,263,9,2025,327824.14
3154,263,10,2025,314535.8
3155,263,11,2025,208130.47
3156,263,12,2025,202135.55
3157,264,1,2025,394764.18
3158,264,2,2025,288504.92
3159,264,3,2025,103861.03
3160,264,4,2025,163184.58
3161,264,5,2025,463908.87
3162,264,6,2025,211837.05
3163,264,7,2025,440325.62
3164,264,8,2025,190749.86
3165,264,9,2025,417269.18
3166,264,10,2025,288978.4
3167,264,11,2025,293762.87
3168,264,12,2025,475172.61
3169,265,1,2025,368531.92
3170,265,2,2025,119544.88
3171,265,3,2025,328267.59
3172,265,4,2025,144256.24
3173,265,5,2025,72799.07
3174,265,6,2025,313783.76
3175,265,7,2025,162899.85
3176,265,8,2025,156239.87
3177,265,9,2025,121602.81
3178,265,10,2025,438358.26
3179,265,11,2025,113066.83
3180,265,12,2025,82978.76
3181,266,1,2025,298480.83
3182,266,2,2025,487861.22
3183,266,3,2025,496129.87
3184,266,4,2025,251368.15
3185,266,5,2025,209469.8
3186,266,6,2025,297745.4
3187,266,7,2025,92731.2
3188,266,8,2025,351214.81
3189,266,9,2025,299327.16
3190,266,10,2025,150078.03
3191,266,11,2025,173285.14
3192,266,12,2025,182468.88
3193,267,1,2025,435829.76
3194,267,2,2025,282831.01
3195,267,3,2025,171121.36
3196,267,4,2025,353577.53
3197,267,5,2025,288879.76
3198,267,6,2025,334529.42
3199,267,7,2025,105488.62
3200,267,8,2025,364307.16
3201,267,9,2025,339586.81
3202,267,10,2025,203970.35
3203,267,11,2025,222237.57
3204,267,12,2025,360532.49
3205,268,1,2025,322085.07
3206,268,2,2025,115821.73
3207,268,3,2025,202697.7
3208,268,4,2025,451800.03
3209,268,5,2025,245329.37
3210,268,6,2025,59853.88
3211,268,7,2025,376829.74
3212,268,8,2025,474792.09
3213,268,9,2025,121772.85
3214,268,10,2025,150914.38
3215,268,11,2025,393101.83
3216,268,12,2025,352851.37
3217,269,1,2025,163316.88
3218,269,2,2025,145664.38
3219,269,3,2025,356038.37
3220,269,4,2025,143528.32
3221,269,5,2025,313003.28
3222,269,6,2025,273025.87
3223,269,7,2025,459586.39
3224,269,8,2025,161402.7
3225,269,9,2025,468498.55
3226,269,10,2025,81125.22
3227,269,11,2025,445238.14
3228,269,12,2025,499290.14
3229,270,1,2025,413686.93
3230,270,2,2025,372648.75
3231,270,3,2025,156619.37
3232,270,4,2025,196021.09
3233,270,5,2025,317590.67
3234,270,6,2025,239356.71
3235,270,7,2025,436121.22
3236,270,8,2025,370499.78
3237,270,9,2025,249604.14
3238,270,10,2025,448881.92
3239,270,11,2025,210550.55
3240,270,12,2025,369698.31
3241,271,1,2025,487004.46
3242,271,2,2025,391106.3
3243,271,3,2025,72439.03
3244,271,4,2025,356337.48
3245,271,5,2025,349179.45
3246,271,6,2025,397953.87
3247,271,7,2025,245517.13
3248,271,8,2025,258090.5
3249,271,9,2025,309344.33
3250,271,10,2025,302832.54
3251,271,11,2025,132540.95
3252,271,12,2025,220712.7
3253,272,1,2025,151433.12
3254,272,2,2025,387952.11
3255,272,3,2025,269421.26
3256,272,4,2025,342758.1
3257,272,5,2025,457927.5
3258,272,6,2025,163151.83
3259,272,7,2025,487698.1
3260,272,8,2025,442047.37
3261,272,9,2025,130990.84
3262,272,10,2025,339025.05
3263,272,11,2025,431799.97
3264,272,12,2025,286561.21
3265,273,1,2025,183328.89
3266,273,2,2025,431356.96
3267,273,3,2025,430138.97
3268,273,4,2025,105792.75
3269,273,5,2025,101582.74
3270,273,6,2025,112632.54
3271,273,7,2025,302073.73
3272,273,8,2025,63978.41
3273,273,9,2025,139693.11
3274,273,10,2025,357236.06
3275,273,11,2025,442759.31
3276,273,12,2025,102646.02
3277,274,1,2025,139785.33
3278,274,2,2025,233481.67
3279,274,3,2025,276334.05
3280,274,4,2025,480077.61
3281,274,5,2025,369737.68
3282,274,6,2025,321365.87
3283,274,7,2025,273470.75
3284,274,8,2025,218030.56
3285,274,9,2025,64143.49
3286,274,10,2025,147595.79
3287,274,11,2025,104879.84
3288,274,12,2025,227631.61
3289,275,1,2025,376173.8
3290,275,2,2025,233383.46
3291,275,3,2025,243037.52
3292,275,4,2025,360286.45
3293,275,5,2025,377585.98
3294,275,6,2025,102519.61
3295,275,7,2025,149914.74
3296,275,8,2025,386416.87
3297,275,9,2025,484602.61
3298,275,10,2025,330422.87
3299,275,11,2025,485797.38
3300,275,12,2025,152617.71
3301,276,1,2025,241119.03
3302,276,2,2025,266706.29
3303,276,3,2025,271879.7
3304,276,4,2025,208221.33
3305,276,5,2025,275898.21
3306,276,6,2025,166402.98
3307,276,7,2025,142002.38
3308,276,8,2025,459413.92
3309,276,9,2025,437610.34
3310,276,10,2025,291844.12
3311,276,11,2025,237602.56
3312,276,12,2025,370652.73
3313,277,1,2025,372771.5
3314,277,2,2025,54343.09
3315,277,3,2025,382035.44
3316,277,4,2025,498523.48
3317,277,5,2025,439761.41
3318,277,6,2025,266858.61
3319,277,7,2025,130255.84
3320,277,8,2025,445488.88
3321,277,9,2025,478280.39
3322,277,10,2025,144201.85
3323,277,11,2025,191823.55
3324,277,12,2025,484791.31
3325,278,1,2025,235113.68
3326,278,2,2025,486466.15
3327,278,3,2025,191369.91
3328,278,4,2025,93648.19
3329,278,5,2025,322927.81
3330,278,6,2025,227408.45
3331,278,7,2025,277062.63
3332,278,8,2025,351148.89
3333,278,9,2025,118396.7
3334,278,10,2025,130953.47
3335,278,11,2025,214193.95
3336,278,12,2025,317786.67
3337,279,1,2025,403436.9
3338,279,2,2025,105493.34
3339,279,3,2025,423154.82
3340,279,4,2025,58370.43
3341,279,5,2025,54088.03
3342,279,6,2025,299612.31
3343,279,7,2025,240587.87
3344,279,8,2025,118817.07
3345,279,9,2025,133887.61
3346,279,10,2025,97242.24
3347,279,11,2025,173417.69
3348,279,12,2025,138085.63
3349,280,1,2025,72361.16
3350,280,2,2025,492403.67
3351,280,3,2025,278545.59
3352,280,4,2025,487760.48
3353,280,5,2025,195962.91
3354,280,6,2025,449842.55
3355,280,7,2025,267157.64
3356,280,8,2025,198725.21
3357,280,9,2025,149850.36
3358,280,10,2025,241559.11
3359,280,11,2025,144877.31
3360,280,12,2025,225273.21
3361,281,1,2025,491456.51
3362,281,2,2025,162873.6
3363,281,3,2025,236455.22
3364,281,4,2025,179134.27
3365,281,5,2025,364254.2
3366,281,6,2025,66278.71
3367,281,7,2025,144652.41
3368,281,8,2025,449718.13
3369,281,9,2025,68880.29
3370,281,10,2025,184003.96
3371,281,11,2025,227090.14
3372,281,12,2025,119162.01
3373,282,1,2025,292046.47
3374,282,2,2025,211124.35
3375,282,3,2025,349092.18
3376,282,4,2025,133277.64
3377,282,5,2025,221189.68
3378,282,6,2025,60910.07
3379,282,7,2025,421204.34
3380,282,8,2025,409182.17
3381,282,9,2025,265085.21
3382,282,10,2025,484681.58
3383,282,11,2025,261541.11
3384,282,12,2025,106944.51
3385,283,1,2025,267028.94
3386,283,2,2025,468327.88
3387,283,3,2025,119538.27
3388,283,4,2025,348576.14
3389,283,5,2025,164514.62
3390,283,6,2025,339068.75
3391,283,7,2025,486402.75
3392,283,8,2025,495310.31
3393,283,9,2025,245410.3
3394,283,10,2025,457544.03
3395,283,11,2025,162412.47
3396,283,12,2025,481003.87
3397,284,1,2025,460470.51
3398,284,2,2025,355051.66
3399,284,3,2025,256804.39
3400,284,4,2025,398927.91
3401,284,5,2025,268803.91
3402,284,6,2025,242252.92
3403,284,7,2025,215791.28
3404,284,8,2025,192094.11
3405,284,9,2025,168861.75
3406,284,10,2025,254240.21
3407,284,11,2025,209814.35
3408,284,12,2025,98587.33
3409,285,1,2025,444726.17
3410,285,2,2025,273119.29
3411,285,3,2025,423090.6
3412,285,4,2025,379826.96
3413,285,5,2025,424517.09
3414,285,6,2025,205033.73
3415,285,7,2025,121753.96
3416,285,8,2025,194399.4
3417,285,9,2025,167028.94
3418,285,10,2025,395141.25
3419,285,11,2025,98316.55
3420,285,12,2025,69160.17
3421,286,1,2025,421742.66
3422,286,2,2025,372859.59
3423,286,3,2025,101621.45
3424,286,4,2025,347448.28
3425,286,5,2025,151692.28
3426,286,6,2025,486125.99
3427,286,7,2025,207362.71
3428,286,8,2025,62483.35
3429,286,9,2025,330021.22
3430,286,10,2025,51757.43
3431,286,11,2025,356481.32
3432,286,12,2025,342193.39
3433,287,1,2025,425640.17
3434,287,2,2025,67534.5
3435,287,3,2025,496259.12
3436,287,4,2025,88299.21
3437,287,5,2025,499497.07
3438,287,6,2025,440503.67
3439,287,7,2025,334107.28
3440,287,8,2025,205396.66
3441,287,9,2025,403885.82
3442,287,10,2025,422662.97
3443,287,11,2025,86492.01
3444,287,12,2025,93181.23
3445,288,1,2025,367458.3
3446,288,2,2025,452531.55
3447,288,3,2025,410974.43
3448,288,4,2025,108107.47
3449,288,5,2025,144336.8
3450,288,6,2025,139738.7
3451,288,7,2025,164695.96
3452,288,8,2025,124034.63
3453,288,9,2025,179446.96
3454,288,10,2025,98628.96
3455,288,11,2025,61484.4
3456,288,12,2025,310134.93
3457,289,1,2025,82033.99
3458,289,2,2025,102378.67
3459,289,3,2025,481926.1
3460,289,4,2025,409215.86
3461,289,5,2025,301655.41
3462,289,6,2025,321354.53
3463,289,7,2025,160354.81
3464,289,8,2025,334188.85
3465,289,9,2025,299498.84
3466,289,10,2025,168775.61
3467,289,11,2025,110160.1
3468,289,12,2025,392623.3
3469,290,1,2025,206005.55
3470,290,2,2025,64683.56
3471,290,3,2025,90888.17
3472,290,4,2025,365017.66
3473,290,5,2025,79995.77
3474,290,6,2025,286333.86
3475,290,7,2025,342854.36
3476,290,8,2025,253898.6
3477,290,9,2025,114723.14
3478,290,10,2025,352991.92
3479,290,11,2025,104158.64
3480,290,12,2025,132335.2
3481,291,1,2025,66203.73
3482,291,2,2025,150369.75
3483,291,3,2025,132519.29
3484,291,4,2025,158215.46
3485,291,5,2025,237472.36
3486,291,6,2025,306617.11
3487,291,7,2025,454044.65
3488,291,8,2025,257828.05
3489,291,9,2025,225035.24
3490,291,10,2025,286605.64
3491,291,11,2025,466607.75
3492,291,12,2025,291851.65
3493,292,1,2025,66293.46
3494,292,2,2025,191865.26
3495,292,3,2025,350439.84
3496,292,4,2025,450438.16
3497,292,5,2025,424116.08
3498,292,6,2025,57803.55
3499,292,7,2025,442727.3
3500,292,8,2025,497181.04
3501,292,9,2025,474640.65
3502,292,10,2025,237515.34
3503,292,11,2025,87271.94
3504,292,12,2025,135324.0
3505,293,1,2025,257790.69
3506,293,2,2025,311409.39
3507,293,3,2025,274695.18
3508,293,4,2025,254756.23
3509,293,5,2025,265571.44
3510,293,6,2025,157966.18
3511,293,7,2025,273029.49
3512,293,8,2025,447937.32
3513,293,9,2025,164955.18
3514,293,10,2025,342582.83
3515,293,11,2025,444614.67
3516,293,12,2025,183838.01
3517,294,1,2025,315925.09
3518,294,2,2025,158358.09
3519,294,3,2025,354641.16
3520,294,4,2025,135205.2
3521,294,5,2025,383052.37
3522,294,6,2025,445546.37
3523,294,7,2025,482770.83
3524,294,8,2025,178571.07
3525,294,9,2025,276290.17
3526,294,10,2025,318570.55
3527,294,11,2025,187567.86
3528,294,12,2025,79941.92
3529,295,1,2025,55468.56
3530,295,2,2025,494531.54
3531,295,3,2025,138440.78
3532,295,4,2025,415695.7
3533,295,5,2025,462994.02
3534,295,6,2025,140846.02
3535,295,7,2025,209357.95
3536,295,8,2025,193396.55
3537,295,9,2025,99252.11
3538,295,10,2025,404987.75
3539,295,11,2025,250982.67
3540,295,12,2025,50185.62
3541,296,1,2025,107919.99
3542,296,2,2025,203576.89
3543,296,3,2025,357002.95
3544,296,4,2025,319669.72
3545,296,5,2025,343158.84
3546,296,6,2025,254469.57
3547,296,7,2025,178619.21
3548,296,8,2025,416424.38
3549,296,9,2025,437699.68
3550,296,10,2025,165948.28
3551,296,11,2025,252081.28
3552,296,12,2025,305271.19
3553,297,1,2025,313246.28
3554,297,2,2025,288844.97
3555,297,3,2025,121931.35
3556,297,4,2025,366964.71
3557,297,5,2025,465122.18
3558,297,6,2025,55686.84
3559,297,7,2025,446039.34
3560,297,8,2025,283527.49
3561,297,9,2025,376543.22
3562,297,10,2025,129262.38
3563,297,11,2025,58539.76
3564,297,12,2025,320854.95
3565,298,1,2025,368742.72
3566,298,2,2025,321513.08
3567,298,3,2025,156446.79
3568,298,4,2025,272626.41
3569,298,5,2025,101665.98
3570,298,6,2025,195007.47
3571,298,7,2025,402952.61
3572,298,8,2025,483094.9
3573,298,9,2025,427128.17
3574,298,10,2025,337611.79
3575,298,11,2025,291523.79
3576,298,12,2025,394399.39
3577,299,1,2025,495687.79
3578,299,2,2025,162719.44
3579,299,3,2025,467235.68
3580,299,4,2025,280818.81
3581,299,5,2025,427233.82
3582,299,6,2025,137475.82
3583,299,7,2025,188662.69
3584,299,8,2025,436981.71
3585,299,9,2025,50044.12
3586,299,10,2025,197661.7
3587,299,11,2025,402341.1
3588,299,12,2025,180376.01
3589,300,1,2025,167793.6
3590,300,2,2025,203674.97
3591,300,3,2025,346874.99
3592,300,4,2025,399746.46
3593,300,5,2025,397604.66
3594,300,6,2025,497498.61
3595,300,7,2025,312328.39
3596,300,8,2025,433797.72
3597,300,9,2025,487258.8
3598,300,10,2025,81109.91
3599,300,11,2025,283584.28
3600,300,12,2025,163158.2
3601,301,1,2025,464137.75
3602,301,2,2025,447438.78
3603,301,3,2025,295197.11
3604,301,4,2025,229353.57
3605,301,5,2025,147033.77
3606,301,6,2025,391140.79
3607,301,7,2025,301503.17
3608,301,8,2025,490350.86
3609,301,9,2025,329120.0
3610,301,10,2025,188516.09
3611,301,11,2025,437625.41
3612,301,12,2025,189814.02
3613,302,1,2025,276445.61
3614,302,2,2025,196304.81
3615,302,3,2025,264673.77
3616,302,4,2025,209363.31
3617,302,5,2025,351975.04
3618,302,6,2025,439442.56
3619,302,7,2025,115563.58
3620,302,8,2025,65951.24
3621,302,9,2025,433217.48
3622,302,10,2025,53472.69
3623,302,11,2025,236410.19
3624,302,12,2025,332467.27
3625,303,1,2025,77234.9
3626,303,2,2025,420232.33
3627,303,3,2025,175916.83
3628,303,4,2025,141756.39
3629,303,5,2025,482609.14
3630,303,6,2025,385235.13
3631,303,7,2025,420389.3
3632,303,8,2025,321974.23
3633,303,9,2025,104899.43
3634,303,10,2025,361246.5
3635,303,11,2025,113384.95
3636,303,12,2025,125407.23
3637,304,1,2025,407736.92
3638,304,2,2025,155225.56
3639,304,3,2025,281374.52
3640,304,4,2025,393877.36
3641,304,5,2025,132042.84
3642,304,6,2025,110302.43
3643,304,7,2025,252698.16
3644,304,8,2025,477146.8
3645,304,9,2025,490090.48
3646,304,10,2025,329983.42
3647,304,11,2025,495866.6
3648,304,12,2025,179484.31
3649,305,1,2025,163988.21
3650,305,2,2025,465049.75
3651,305,3,2025,339801.56
3652,305,4,2025,330347.46
3653,305,5,2025,345530.41
3654,305,6,2025,314015.18
3655,305,7,2025,384879.08
3656,305,8,2025,321078.45
3657,305,9,2025,121882.34
3658,305,10,2025,75054.44
3659,305,11,2025,166827.71
3660,305,12,2025,204843.2
3661,306,1,2025,343451.94
3662,306,2,2025,375688.64
3663,306,3,2025,106916.85
3664,306,4,2025,196033.92
3665,306,5,2025,496070.07
3666,306,6,2025,315300.82
3667,306,7,2025,469243.81
3668,306,8,2025,96400.34
3669,306,9,2025,359670.53
3670,306,10,2025,169567.36
3671,306,11,2025,128429.27
3672,306,12,2025,111113.12
3673,307,1,2025,355819.11
3674,307,2,2025,121749.97
3675,307,3,2025,130239.22
3676,307,4,2025,232620.2
3677,307,5,2025,382540.43
3678,307,6,2025,241498.17
3679,307,7,2025,362051.65
3680,307,8,2025,204096.13
3681,307,9,2025,424598.66
3682,307,10,2025,386401.6
3683,307,11,2025,320253.99
3684,307,12,2025,276705.16
3685,308,1,2025,284580.7
3686,308,2,2025,490105.12
3687,308,3,2025,314648.43
3688,308,4,2025,106974.54
3689,308,5,2025,253115.66
3690,308,6,2025,435102.81
3691,308,7,2025,200695.75
3692,308,8,2025,461920.03
3693,308,9,2025,198878.9
3694,308,10,2025,143719.03
3695,308,11,2025,66130.66
3696,308,12,2025,220465.8
3697,309,1,2025,196751.22
3698,309,2,2025,287492.53
3699,309,3,2025,160792.66
3700,309,4,2025,236435.69
3701,309,5,2025,362311.92
3702,309,6,2025,474416.67
3703,309,7,2025,149869.0
3704,309,8,2025,241852.35
3705,309,9,2025,263179.62
3706,309,10,2025,451972.85
3707,309,11,2025,296933.59
3708,309,12,2025,220611.56
3709,310,1,2025,85310.46
3710,310,2,2025,185939.25
3711,310,3,2025,109163.55
3712,310,4,2025,153443.56
3713,310,5,2025,254850.33
3714,310,6,2025,164401.09
3715,310,7,2025,97884.86
3716,310,8,2025,262804.52
3717,310,9,2025,377894.14
3718,310,10,2025,198302.34
3719,310,11,2025,89861.98
3720,310,12,2025,272941.74
3721,311,1,2025,117160.12
3722,311,2,2025,389112.43
3723,311,3,2025,142455.84
3724,311,4,2025,368433.48
3725,311,5,2025,106951.44
3726,311,6,2025,481446.25
3727,311,7,2025,411541.4
3728,311,8,2025,358199.09
3729,311,9,2025,303749.71
3730,311,10,2025,401868.24
3731,311,11,2025,114809.07
3732,311,12,2025,88652.84
3733,312,1,2025,233803.42
3734,312,2,2025,213399.74
3735,312,3,2025,328886.21
3736,312,4,2025,225126.0
3737,312,5,2025,71822.95
3738,312,6,2025,327690.82
3739,312,7,2025,90261.15
3740,312,8,2025,421720.08
3741,312,9,2025,377616.05
3742,312,10,2025,52879.57
3743,312,11,2025,445590.26
3744,312,12,2025,64355.38
3745,313,1,2025,126929.17
3746,313,2,2025,115408.27
3747,313,3,2025,94082.71
3748,313,4,2025,403693.92
3749,313,5,2025,140340.02
3750,313,6,2025,330947.76
3751,313,7,2025,308349.38
3752,313,8,2025,100873.94
3753,313,9,2025,375798.97
3754,313,10,2025,371418.41
3755,313,11,2025,188335.27
3756,313,12,2025,116912.57
3757,314,1,2025,436383.45
3758,314,2,2025,231232.5
3759,314,3,2025,281169.89
3760,314,4,2025,241399.08
3761,314,5,2025,101143.41
3762,314,6,2025,65706.48
3763,314,7,2025,429926.44
3764,314,8,2025,457659.46
3765,314,9,2025,242140.56
3766,314,10,2025,206773.95
3767,314,11,2025,249110.2
3768,314,12,2025,314315.79
3769,315,1,2025,340983.21
3770,315,2,2025,321085.51
3771,315,3,2025,445485.32
3772,315,4,2025,447443.09
3773,315,5,2025,320048.13
3774,315,6,2025,86519.43
3775,315,7,2025,120417.88
3776,315,8,2025,255129.82
3777,315,9,2025,52108.54
3778,315,10,2025,414358.45
3779,315,11,2025,264529.81
3780,315,12,2025,208852.57
3781,316,1,2025,487402.68
3782,316,2,2025,193859.67
3783,316,3,2025,130217.38
3784,316,4,2025,194662.87
3785,316,5,2025,173178.82
3786,316,6,2025,467002.47
3787,316,7,2025,383793.8
3788,316,8,2025,442879.9
3789,316,9,2025,278348.65
3790,316,10,2025,351951.78
