return_id,order_id,product_id,return_date,reason,refund_amount
1563,21160,82,2025-05-23,Quality Issue,110522.33
1564,21177,1974,2023-01-26,Quality Issue,143787.33
1565,21195,1282,2025-03-05,Quality Issue,26767.04
1566,21231,953,2022-07-23,Quality Issue,65528.35
1567,21242,1334,2025-07-14,Quality Issue,25763.52
1568,21292,164,2025-08-26,Quality Issue,1952.32
1569,21305,1885,2026-02-13,Quality Issue,7230.19
1570,21306,1802,2025-11-03,Quality Issue,35853.44
1571,21317,894,2025-04-23,Quality Issue,4880.98
1572,21326,669,2022-08-13,Quality Issue,13507.46
1573,21359,245,2025-06-27,Quality Issue,59398.14
1574,21375,1407,2025-06-11,Quality Issue,110397.1
1575,21411,1228,2025-10-19,Quality Issue,947.14
1576,21411,1132,2025-10-19,Quality Issue,7715.49
1577,21446,1061,2024-04-10,Quality Issue,65389.76
1578,21449,1558,2024-10-10,Quality Issue,31881.84
1579,21452,592,2026-05-11,Quality Issue,89101.44
1580,21466,1594,2023-10-01,Quality Issue,71509.25
1581,21484,67,2024-08-30,Quality Issue,17861.04
1582,21539,1840,2023-12-08,Quality Issue,51729.25
1583,21545,1960,2023-07-18,Quality Issue,113389.89
1584,21567,1645,2024-06-10,Quality Issue,57006.66
1585,21567,1740,2024-06-10,Quality Issue,14664.54
1586,21568,594,2025-07-16,Quality Issue,56216.48
1587,21575,142,2022-06-08,Quality Issue,114483.98
1588,21598,539,2022-10-30,Quality Issue,21171.39
1589,21598,1138,2022-10-30,Quality Issue,35846.5
1590,21613,973,2025-11-06,Quality Issue,70477.31
1591,21626,391,2025-12-03,Quality Issue,60261.97
1592,21639,856,2023-02-27,Quality Issue,19728.32
1593,21647,1929,2024-10-01,Quality Issue,99640.18
1594,21686,1689,2026-04-04,Quality Issue,133084.51
1595,21686,1329,2026-04-04,Quality Issue,37855.97
1596,21743,891,2023-11-19,Quality Issue,58653.02
1597,21754,1812,2023-08-09,Quality Issue,92213.5
1598,21771,1525,2023-09-10,Quality Issue,102009.74
1599,21773,1034,2023-10-03,Quality Issue,35810.47
1600,21780,326,2024-05-23,Quality Issue,8383.65
1601,21808,766,2022-06-08,Quality Issue,26883.1
1602,21874,85,2022-05-10,Quality Issue,28079.68
1603,21878,1890,2023-11-24,Quality Issue,103514.86
1604,21898,100,2023-01-26,Quality Issue,26151.02
1605,21912,1498,2025-09-27,Quality Issue,9745.51
1606,21919,1607,2026-02-24,Quality Issue,647.45
1607,21927,105,2026-04-04,Quality Issue,31205.47
1608,21945,686,2022-10-15,Quality Issue,56578.32
1609,21964,1970,2023-10-31,Quality Issue,3269.49
1610,21977,1553,2023-03-06,Quality Issue,58915.87
1611,22005,1201,2023-05-17,Quality Issue,69613.18
1612,22031,1965,2023-07-05,Quality Issue,28649.04
1613,22048,1001,2023-04-06,Quality Issue,75102.26
1614,22067,1342,2024-11-12,Quality Issue,98444.02
1615,22075,1125,2025-05-19,Quality Issue,29960.33
1616,22090,1395,2024-07-03,Quality Issue,1225.06
1617,22091,1625,2023-01-13,Quality Issue,38568.84
1618,22096,1985,2023-11-17,Quality Issue,34599.42
1619,22127,1581,2024-01-22,Quality Issue,19429.42
1620,22129,1757,2024-09-03,Quality Issue,19999.95
1621,22141,1112,2022-12-21,Quality Issue,35402.23
1622,22145,179,2024-04-15,Quality Issue,46544.74
1623,22163,1462,2025-03-03,Quality Issue,68367.18
1624,22180,1288,2024-10-08,Quality Issue,27005.07
1625,22182,696,2024-01-01,Quality Issue,44795.17
1626,22197,1195,2022-02-24,Quality Issue,33917.53
1627,22234,1883,2022-03-22,Quality Issue,25687.38
1628,22236,392,2025-05-04,Quality Issue,5078.51
1629,22239,1974,2025-04-21,Quality Issue,74368.1
1630,22241,331,2023-05-14,Quality Issue,3340.2
1631,22246,1536,2025-06-27,Quality Issue,1548.25
1632,22283,1372,2025-05-17,Quality Issue,116767.07
1633,22314,589,2024-12-09,Quality Issue,34452.22
1634,22320,1804,2024-06-26,Quality Issue,62919.84
1635,22321,1223,2023-05-04,Quality Issue,1692.95
1636,22324,443,2025-05-22,Quality Issue,77984.78
1637,22327,162,2025-03-22,Quality Issue,37392.22
1638,22351,443,2024-05-20,Quality Issue,28548.47
1639,22356,1569,2026-02-13,Quality Issue,42043.23
1640,22396,829,2024-03-30,Quality Issue,58110.69
1641,22407,1412,2023-02-16,Quality Issue,7020.64
1642,22413,745,2023-11-27,Quality Issue,2640.67
1643,22431,591,2024-04-09,Quality Issue,51933.07
1644,22455,931,2025-10-28,Quality Issue,64858.44
1645,22477,1724,2025-04-06,Quality Issue,39678.58
1646,22480,170,2025-04-24,Quality Issue,56219.97
1647,22491,1925,2023-12-25,Quality Issue,82115.17
1648,22493,1263,2022-06-11,Quality Issue,36517.06
1649,22504,164,2023-09-23,Quality Issue,153919.52
1650,22527,1866,2024-05-10,Quality Issue,63935.81
1651,22528,265,2025-06-23,Quality Issue,6947.09
1652,22541,1352,2026-01-02,Quality Issue,15174.87
1653,22553,1327,2022-06-10,Quality Issue,7997.14
1654,22556,851,2024-12-28,Quality Issue,46983.55
1655,22562,325,2022-02-23,Quality Issue,16834.03
1656,22564,1761,2024-03-09,Quality Issue,31142.84
1657,22564,247,2024-03-09,Quality Issue,36616.99
1658,22567,1225,2025-08-07,Quality Issue,32000.08
1659,22567,1046,2025-08-07,Quality Issue,20530.3
1660,22576,240,2022-01-15,Quality Issue,16661.64
1661,22613,1055,2023-02-13,Quality Issue,101574.88
1662,22617,60,2024-03-25,Quality Issue,84501.79
1663,22618,1766,2022-12-30,Quality Issue,16326.7
1664,22727,1089,2024-06-21,Quality Issue,45094.27
1665,22727,1225,2024-06-21,Quality Issue,24630.91
1666,22730,1944,2024-06-14,Quality Issue,18079.27
1667,22735,1684,2023-10-19,Quality Issue,97923.0
1668,22746,1035,2026-04-19,Quality Issue,72483.7
1669,22749,1178,2024-08-31,Quality Issue,8092.72
1670,22755,1991,2024-08-02,Quality Issue,79667.94
1671,22797,1542,2025-09-07,Quality Issue,16233.02
1672,22821,962,2023-01-18,Quality Issue,69731.69
1673,22826,1020,2022-02-21,Quality Issue,28379.71
1674,22831,1850,2026-03-27,Quality Issue,1172.3
1675,22836,1823,2025-07-03,Quality Issue,54416.19
1676,22850,1942,2025-01-07,Quality Issue,20375.81
1677,22861,1473,2026-01-20,Quality Issue,21945.36
1678,22878,1067,2024-02-08,Quality Issue,3487.87
1679,22892,1532,2023-12-20,Quality Issue,20404.98
1680,22906,136,2024-07-14,Quality Issue,32197.54
1681,22910,1973,2022-12-04,Quality Issue,45099.19
1682,22917,865,2022-08-02,Quality Issue,9615.88
1683,22928,1870,2025-01-13,Quality Issue,119890.91
1684,22929,1845,2022-07-31,Quality Issue,101407.55
1685,22939,1850,2022-05-25,Quality Issue,86570.62
1686,22943,1742,2023-01-31,Quality Issue,20326.74
1687,22967,1020,2024-11-22,Quality Issue,134415.94
1688,22992,779,2025-09-02,Quality Issue,32375.31
1689,23005,1028,2025-03-08,Quality Issue,8074.78
1690,23010,1073,2025-11-30,Quality Issue,3930.03
1691,23038,1013,2026-02-14,Quality Issue,92522.02
1692,23045,1940,2025-01-27,Quality Issue,28489.01
1693,23065,1399,2023-06-30,Quality Issue,116801.71
1694,23077,932,2026-02-11,Quality Issue,39785.18
1695,23082,1504,2025-12-25,Quality Issue,37832.98
1696,23088,931,2024-10-23,Quality Issue,118954.69
1697,23090,812,2023-11-24,Quality Issue,59239.87
1698,23091,310,2023-06-30,Quality Issue,37148.93
1699,23093,1366,2024-01-01,Quality Issue,627.87
1700,23098,548,2022-08-14,Quality Issue,68732.76
1701,23131,394,2023-08-14,Quality Issue,124648.7
1702,23150,228,2026-04-12,Quality Issue,16195.58
1703,23182,955,2023-05-14,Quality Issue,51065.18
1704,23201,1800,2024-07-01,Quality Issue,13571.6
1705,23225,1457,2025-04-15,Quality Issue,40230.69
1706,23239,1265,2025-08-22,Quality Issue,15950.94
1707,23306,8,2024-04-12,Quality Issue,16659.2
1708,23307,819,2025-09-24,Quality Issue,94404.93
1709,23315,1657,2024-11-03,Quality Issue,15532.98
1710,23319,429,2022-09-03,Quality Issue,19407.01
1711,23328,753,2025-04-15,Quality Issue,10540.27
1712,23351,1220,2024-10-08,Quality Issue,23244.78
1713,23364,638,2024-12-06,Quality Issue,124741.09
1714,23386,718,2023-03-21,Quality Issue,111457.09
1715,23389,625,2022-04-27,Quality Issue,13829.58
1716,23411,853,2025-08-01,Quality Issue,45522.43
1717,23420,180,2023-06-24,Quality Issue,104165.82
1718,23444,1378,2024-06-11,Quality Issue,18556.72
1719,23451,1704,2025-08-11,Quality Issue,28292.42
1720,23462,1987,2025-08-15,Quality Issue,32107.44
1721,23475,1027,2022-06-28,Quality Issue,66619.42
1722,23476,785,2025-02-08,Quality Issue,51964.78
1723,23492,970,2023-09-01,Quality Issue,2103.04
1724,23499,818,2023-07-29,Quality Issue,148233.34
1725,23508,1228,2026-02-07,Quality Issue,76922.11
1726,23526,1558,2022-07-20,Quality Issue,30174.31
1727,23527,1195,2024-10-05,Quality Issue,22347.33
1728,23539,695,2025-02-02,Quality Issue,76742.29
1729,23555,1417,2024-11-09,Quality Issue,27003.23
1730,23582,716,2026-03-30,Quality Issue,15514.98
1731,23629,1483,2024-04-09,Quality Issue,27994.94
1732,23678,1573,2024-01-04,Quality Issue,40594.92
1733,23688,1204,2025-06-27,Quality Issue,19660.18
1734,23714,407,2022-02-21,Quality Issue,38393.38
1735,23719,626,2022-06-11,Quality Issue,94378.63
1736,23720,471,2022-02-08,Quality Issue,116185.7
1737,23725,1054,2024-11-26,Quality Issue,12660.77
1738,23728,708,2025-05-02,Quality Issue,50919.68
1739,23730,1056,2024-06-16,Quality Issue,59109.07
1740,23732,50,2024-03-25,Quality Issue,136751.87
1741,23744,490,2023-02-24,Quality Issue,37646.56
1742,23748,780,2025-03-01,Quality Issue,50748.54
1743,23755,1147,2023-10-17,Quality Issue,109396.46
1744,23756,1309,2024-01-19,Quality Issue,18978.02
1745,23764,1124,2022-04-20,Quality Issue,93303.41
1746,23803,1038,2025-04-18,Quality Issue,111096.93
1747,23809,401,2022-01-14,Quality Issue,6676.1
1748,23856,1676,2022-08-13,Quality Issue,4765.82
1749,23867,1182,2022-12-26,Quality Issue,38959.38
1750,23899,1533,2022-07-22,Quality Issue,110269.44
1751,23918,753,2026-02-14,Quality Issue,18284.63
1752,23922,1867,2023-11-02,Quality Issue,835.96
1753,23936,1731,2024-04-14,Quality Issue,36554.16
1754,23951,795,2023-10-14,Quality Issue,77691.92
1755,23955,349,2025-01-02,Quality Issue,15653.79
1756,23994,1909,2026-03-05,Quality Issue,7894.4
1757,23999,1115,2023-04-27,Quality Issue,7624.38
1758,24009,839,2025-08-13,Quality Issue,38806.54
1759,24030,1816,2022-02-08,Quality Issue,6216.05
1760,24030,1042,2022-02-08,Quality Issue,5145.53
1761,24056,1596,2024-05-14,Quality Issue,30210.06
1762,24062,1924,2024-09-16,Quality Issue,53905.5
1763,24075,459,2023-03-21,Quality Issue,23199.41
1764,24081,1746,2022-03-03,Quality Issue,78291.71
1765,24086,1022,2025-11-12,Quality Issue,31073.05
1766,24097,1915,2025-11-20,Quality Issue,1428.42
1767,24136,725,2024-07-31,Quality Issue,18385.46
1768,24164,264,2025-03-02,Quality Issue,19279.58
1769,24166,91,2022-02-02,Quality Issue,15834.24
1770,24259,1169,2024-02-27,Quality Issue,31487.71
1771,24274,912,2026-02-20,Quality Issue,3094.49
1772,24293,1494,2023-11-30,Quality Issue,23802.48
1773,24312,1192,2026-03-27,Quality Issue,7676.7
1774,24317,43,2025-04-03,Quality Issue,72336.6
1775,24324,1494,2024-12-09,Quality Issue,158697.02
1776,24326,205,2025-05-01,Quality Issue,59532.05
1777,24342,1026,2024-01-15,Quality Issue,152634.88
1778,24343,1105,2022-08-28,Quality Issue,1150.34
1779,24354,1446,2022-10-29,Quality Issue,6727.89
1780,24354,442,2022-10-29,Quality Issue,130388.7
1781,24355,942,2023-12-22,Quality Issue,38855.28
1782,24400,182,2025-11-16,Quality Issue,5829.19
1783,24401,1639,2023-07-11,Quality Issue,99350.06
1784,24412,719,2023-12-23,Quality Issue,1998.74
1785,24438,743,2023-06-08,Quality Issue,7112.74
1786,24443,711,2026-01-07,Quality Issue,37348.59
1787,24534,1007,2024-04-04,Quality Issue,83460.32
1788,24542,1538,2024-12-19,Quality Issue,19259.86
1789,24544,609,2025-07-16,Quality Issue,7346.4
1790,24567,857,2023-06-18,Quality Issue,23434.24
1791,24584,366,2025-09-28,Quality Issue,3124.08
1792,24589,99,2024-02-02,Quality Issue,44017.14
1793,24591,1259,2026-01-11,Quality Issue,486.62
1794,24599,1645,2022-08-12,Quality Issue,11117.68
1795,24615,451,2024-05-24,Quality Issue,46924.49
1796,24620,585,2026-04-15,Quality Issue,43841.18
1797,24621,1630,2023-09-08,Quality Issue,116266.53
1798,24640,30,2024-07-01,Quality Issue,58219.92
1799,24642,1113,2024-02-26,Quality Issue,133336.26
1800,24659,1722,2025-07-26,Quality Issue,87246.91
1801,24666,1096,2022-04-15,Quality Issue,30226.78
1802,24667,1289,2023-01-06,Quality Issue,50101.07
1803,24684,1765,2023-08-05,Quality Issue,97416.41
1804,24699,1394,2022-07-11,Quality Issue,29241.85
1805,24715,1126,2024-10-17,Quality Issue,36010.61
1806,24719,1510,2023-05-30,Quality Issue,33146.98
1807,24721,1878,2025-07-20,Quality Issue,92425.9
1808,24746,642,2024-04-09,Quality Issue,32501.82
1809,24781,1959,2025-05-14,Quality Issue,92881.92
1810,24817,1262,2025-03-07,Quality Issue,44671.01
1811,24844,1536,2024-07-18,Quality Issue,34063.31
1812,24848,1182,2022-03-14,Quality Issue,99728.33
1813,24857,1056,2023-12-24,Quality Issue,50218.51
1814,24865,391,2025-05-03,Quality Issue,9314.46
1815,24868,594,2023-04-20,Quality Issue,30929.47
1816,24887,1493,2022-01-04,Quality Issue,35184.62
1817,24888,1134,2024-02-02,Quality Issue,22994.49
1818,24908,950,2023-01-19,Quality Issue,26773.25
1819,24944,1969,2026-02-16,Quality Issue,21006.05
1820,24989,1146,2022-03-10,Quality Issue,41485.18
1821,25004,1934,2022-06-27,Quality Issue,10377.04
1822,25018,978,2025-05-22,Quality Issue,19051.66
1823,25035,980,2023-09-20,Quality Issue,63531.89
1824,25045,118,2024-05-22,Quality Issue,18801.2
1825,25046,380,2025-11-16,Quality Issue,27566.2
1826,25072,1732,2024-11-09,Quality Issue,135196.48
1827,25076,1897,2023-06-10,Quality Issue,38899.52
1828,25085,609,2022-04-26,Quality Issue,11119.68
1829,25088,1523,2022-10-06,Quality Issue,31448.18
1830,25091,43,2023-10-03,Quality Issue,23428.58
1831,25106,633,2024-12-29,Quality Issue,50217.7
1832,25130,1417,2023-06-14,Quality Issue,4398.98
1833,25156,326,2023-09-12,Quality Issue,10150.85
1834,25161,802,2023-03-22,Quality Issue,32798.34
1835,25173,1950,2023-09-30,Quality Issue,39657.56
1836,25175,1618,2022-05-14,Quality Issue,81496.48
1837,25187,706,2024-12-09,Quality Issue,19027.59
1838,25190,171,2023-11-25,Quality Issue,19358.04
1839,25224,104,2024-12-19,Quality Issue,16209.62
1840,25224,1368,2024-12-19,Quality Issue,96501.31
1841,25255,1638,2023-08-18,Quality Issue,792.26
1842,25262,730,2024-04-16,Quality Issue,61954.35
1843,25279,700,2025-07-12,Quality Issue,93870.02
1844,25309,1923,2023-10-19,Quality Issue,78788.22
1845,25326,1111,2023-02-11,Quality Issue,8627.29
1846,25356,12,2022-09-19,Quality Issue,117614.72
1847,25382,1537,2025-11-15,Quality Issue,73525.63
1848,25382,1766,2025-11-15,Quality Issue,74490.32
1849,25395,540,2025-06-22,Quality Issue,109517.62
1850,25411,469,2022-10-14,Quality Issue,121642.02
1851,25422,396,2025-06-08,Quality Issue,70674.67
1852,25434,46,2022-08-25,Quality Issue,20899.34
1853,25448,201,2024-07-28,Quality Issue,18187.66
1854,25474,991,2024-12-26,Quality Issue,11865.89
1855,25480,176,2026-02-25,Quality Issue,38961.62
1856,25483,1631,2025-04-24,Quality Issue,56072.7
1857,25504,1197,2024-08-31,Quality Issue,96306.08
1858,25511,804,2022-08-04,Quality Issue,38914.77
1859,25528,56,2024-05-05,Quality Issue,86868.6
1860,25531,1210,2023-08-01,Quality Issue,11193.7
1861,25556,1363,2023-11-27,Quality Issue,69621.58
1862,25557,1479,2025-06-18,Quality Issue,126311.52
1863,25593,1055,2026-01-29,Quality Issue,37650.82
1864,25607,1246,2026-01-04,Quality Issue,5413.79
1865,25620,837,2023-06-19,Quality Issue,17307.14
1866,25678,852,2025-01-22,Quality Issue,79667.7
1867,25679,1770,2023-12-23,Quality Issue,21423.44
1868,25681,469,2024-04-06,Quality Issue,18745.43
1869,25695,527,2025-05-11,Quality Issue,105091.51
1870,25702,719,2022-12-20,Quality Issue,92485.54
1871,25714,888,2022-07-09,Quality Issue,23469.46
1872,25714,1514,2022-07-09,Quality Issue,64054.01
1873,25723,1200,2023-05-06,Quality Issue,13749.4
1874,25727,610,2023-12-07,Quality Issue,15858.23
1875,25742,1775,2025-01-17,Quality Issue,32910.88
1876,25750,1099,2026-01-26,Quality Issue,75561.7
1877,25761,936,2023-01-26,Quality Issue,66985.87
1878,25763,316,2025-04-06,Quality Issue,56617.06
1879,25775,1353,2022-03-19,Quality Issue,110596.54
1880,25785,1304,2024-05-02,Quality Issue,65350.24
1881,25795,1705,2023-12-23,Quality Issue,23298.26
1882,25801,1941,2022-02-12,Quality Issue,17954.86
1883,25815,115,2025-03-25,Quality Issue,16197.24
1884,25835,1905,2022-02-23,Quality Issue,16334.11
1885,25844,1707,2022-10-30,Quality Issue,11902.38
1886,25854,1176,2023-05-02,Quality Issue,156368.0
1887,25869,155,2024-01-16,Quality Issue,15535.9
1888,25881,848,2023-12-27,Quality Issue,27262.61
1889,25937,1677,2025-11-27,Quality Issue,67132.35
1890,25942,1854,2022-08-07,Quality Issue,117882.89
1891,25946,172,2024-10-03,Quality Issue,30496.65
1892,25955,1702,2023-04-15,Quality Issue,145588.67
1893,25957,125,2025-06-03,Quality Issue,136557.28
1894,25981,1862,2023-09-30,Quality Issue,26160.18
1895,25982,1354,2025-01-06,Quality Issue,62997.38
1896,25991,728,2022-04-22,Quality Issue,119790.82
1897,25992,577,2025-02-16,Quality Issue,60029.97
1898,26001,1935,2022-04-03,Quality Issue,75611.38
1899,26016,1714,2024-10-23,Quality Issue,15539.42
1900,26019,1242,2023-10-26,Quality Issue,16026.18
1901,26054,199,2023-04-08,Quality Issue,27396.89
1902,26058,1469,2023-07-31,Quality Issue,2025.33
1903,26064,32,2023-05-12,Quality Issue,56029.87
1904,26064,1204,2023-05-12,Quality Issue,14882.71
1905,26065,99,2022-03-09,Quality Issue,55097.1
1906,26071,1354,2022-06-27,Quality Issue,7340.11
1907,26079,864,2023-03-29,Quality Issue,32729.76
1908,26085,287,2023-12-08,Quality Issue,38154.91
1909,26087,1931,2024-08-18,Quality Issue,20621.78
1910,26090,760,2024-02-15,Quality Issue,52698.02
1911,26116,705,2025-05-12,Quality Issue,73137.94
1912,26142,1008,2024-08-11,Quality Issue,15092.63
1913,26146,256,2023-10-24,Quality Issue,2710.74
1914,26146,1240,2023-10-24,Quality Issue,109735.74
1915,26150,240,2024-03-13,Quality Issue,3966.06
1916,26165,1674,2022-10-23,Quality Issue,68225.02
1917,26176,1559,2022-01-03,Quality Issue,9192.16
1918,26186,1497,2024-06-27,Quality Issue,33257.49
1919,26189,516,2023-08-28,Quality Issue,53536.11
1920,26202,257,2022-03-23,Quality Issue,7757.16
1921,26222,285,2025-07-12,Quality Issue,84544.67
1922,26226,340,2023-09-26,Quality Issue,75852.53
1923,26236,1140,2025-11-14,Quality Issue,10988.33
1924,26284,396,2025-07-21,Quality Issue,114899.09
1925,26311,1170,2022-03-06,Quality Issue,28040.57
1926,26312,95,2025-10-02,Quality Issue,9850.43
1927,26329,347,2022-11-05,Quality Issue,7519.01
1928,26368,46,2025-02-25,Quality Issue,36578.9
1929,26447,1429,2022-06-16,Quality Issue,35288.62
1930,26464,679,2022-07-04,Quality Issue,43615.26
1931,26526,61,2023-11-08,Quality Issue,16590.67
1932,26536,1396,2026-05-02,Quality Issue,128117.95
1933,26555,1998,2022-05-27,Quality Issue,30147.74
1934,26596,1594,2022-02-09,Quality Issue,116182.98
1935,26598,44,2024-12-26,Quality Issue,61141.25
1936,26599,624,2022-01-14,Quality Issue,133005.7
1937,26604,1382,2026-04-25,Quality Issue,10284.56
1938,26624,1107,2022-09-11,Quality Issue,12559.95
1939,26635,243,2025-09-12,Quality Issue,16180.46
1940,26643,677,2023-07-25,Quality Issue,21364.22
1941,26662,1537,2025-02-25,Quality Issue,41983.9
1942,26681,506,2023-06-27,Quality Issue,45429.02
1943,26702,1093,2025-01-21,Quality Issue,56937.73
1944,26702,1915,2025-01-21,Quality Issue,35146.27
1945,26705,685,2023-12-30,Quality Issue,13328.52
1946,26732,349,2026-02-05,Quality Issue,49137.62
1947,26791,716,2023-08-01,Quality Issue,31174.78
1948,26791,1209,2023-08-01,Quality Issue,58871.15
1949,26799,278,2025-04-20,Quality Issue,20020.28
1950,26807,1475,2024-03-03,Quality Issue,9480.98
1951,26809,1912,2025-10-18,Quality Issue,18607.32
1952,26877,1626,2025-10-24,Quality Issue,30386.53
1953,26887,1914,2023-06-08,Quality Issue,4437.79
1954,26924,305,2025-06-23,Quality Issue,28828.08
1955,26924,1059,2025-06-23,Quality Issue,32560.54
1956,26959,1783,2025-10-15,Quality Issue,21451.49
1957,26964,901,2023-08-21,Quality Issue,81254.71
1958,26971,776,2022-02-26,Quality Issue,39298.7
1959,27026,1296,2024-04-27,Quality Issue,68954.33
1960,27047,213,2024-05-15,Quality Issue,117441.34
1961,27068,612,2025-01-09,Quality Issue,21328.29
1962,27086,593,2024-08-28,Quality Issue,23880.8
1963,27106,509,2025-08-14,Quality Issue,5808.39
1964,27144,1616,2023-11-29,Quality Issue,91814.85
1965,27147,696,2023-06-27,Quality Issue,61978.02
1966,27151,1052,2024-06-20,Quality Issue,64348.06
1967,27183,1847,2022-11-08,Quality Issue,79149.55
1968,27185,368,2022-11-18,Quality Issue,4351.94
1969,27248,1605,2024-02-06,Quality Issue,89831.68
1970,27256,1778,2023-12-22,Quality Issue,22749.81
1971,27289,230,2024-08-12,Quality Issue,92288.04
1972,27340,562,2025-12-05,Quality Issue,21724.19
1973,27357,923,2024-02-18,Quality Issue,11994.73
1974,27358,688,2022-07-09,Quality Issue,47477.06
1975,27372,1452,2025-12-12,Quality Issue,43218.93
1976,27381,1449,2024-08-27,Quality Issue,92666.64
1977,27385,897,2025-11-16,Quality Issue,2242.89
1978,27385,1218,2025-11-16,Quality Issue,2408.86
1979,27394,502,2023-02-20,Quality Issue,145183.46
1980,27402,1838,2025-07-28,Quality Issue,34850.24
1981,27416,1336,2025-01-26,Quality Issue,115542.91
1982,27430,937,2022-06-15,Quality Issue,6853.74
1983,27443,1481,2023-07-04,Quality Issue,29273.98
1984,27444,495,2024-10-09,Quality Issue,3506.74
1985,27463,976,2025-08-18,Quality Issue,113551.49
1986,27469,1343,2025-05-24,Quality Issue,27036.26
1987,27472,880,2024-06-12,Quality Issue,59943.94
1988,27499,1280,2024-10-19,Quality Issue,108048.77
1989,27500,1774,2023-10-01,Quality Issue,61382.06
1990,27511,94,2025-04-06,Quality Issue,50290.25
1991,27520,958,2023-05-28,Quality Issue,19423.22
1992,27538,832,2022-04-11,Quality Issue,1016.83
1993,27550,1334,2024-01-26,Quality Issue,117784.93
1994,27564,38,2024-09-09,Quality Issue,69360.05
1995,27570,1059,2025-05-10,Quality Issue,6501.97
1996,27571,779,2025-04-22,Quality Issue,25072.67
1997,27589,908,2024-02-12,Quality Issue,77249.14
1998,27594,336,2026-01-01,Quality Issue,70330.27
1999,27603,93,2022-04-22,Quality Issue,22636.53
2000,27609,1852,2022-08-13,Quality Issue,86564.99
2001,27615,240,2024-02-24,Quality Issue,24387.99
2002,27624,629,2024-09-11,Quality Issue,21739.1
2003,27638,605,2022-11-05,Quality Issue,74232.29
2004,27662,1071,2024-08-13,Quality Issue,37099.7
2005,27677,1932,2025-07-22,Quality Issue,29442.5
2006,27700,345,2022-08-31,Quality Issue,8812.33
2007,27717,426,2025-07-05,Quality Issue,20668.13
2008,27725,1535,2022-01-13,Quality Issue,105170.56
2009,27732,1476,2024-01-26,Quality Issue,97594.66
2010,27749,1256,2022-09-10,Quality Issue,56484.72
2011,27765,899,2026-03-01,Quality Issue,2909.19
2012,27777,370,2024-02-20,Quality Issue,69586.02
2013,27790,1309,2026-03-15,Quality Issue,34583.96
2014,27795,816,2022-01-17,Quality Issue,56328.51
2015,27836,1675,2024-08-09,Quality Issue,77063.62
2016,27849,363,2022-04-01,Quality Issue,18829.36
2017,27871,1814,2023-03-30,Quality Issue,65387.76
2018,27879,1676,2022-03-29,Quality Issue,42646.8
2019,27884,1582,2025-03-10,Quality Issue,126379.23
2020,27902,1642,2023-10-23,Quality Issue,32532.94
2021,27919,1888,2023-11-25,Quality Issue,27473.86
2022,27922,114,2023-12-26,Quality Issue,22898.74
2023,27925,1877,2022-05-25,Quality Issue,42502.37
2024,27945,1277,2022-03-29,Quality Issue,69903.47
2025,27950,466,2023-04-07,Quality Issue,20700.9
2026,27993,1422,2023-01-11,Quality Issue,36136.71
2027,28002,388,2025-07-01,Quality Issue,119254.62
2028,28009,1164,2023-03-24,Quality Issue,51488.78
2029,28010,1992,2024-05-21,Quality Issue,41963.52
2030,28017,1788,2022-05-08,Quality Issue,92485.54
2031,28028,1649,2023-04-06,Quality Issue,5302.34
2032,28048,1306,2024-08-08,Quality Issue,21805.82
2033,28058,1572,2022-08-01,Quality Issue,68557.7
2034,28075,1860,2024-06-18,Quality Issue,34208.82
2035,28083,744,2022-05-23,Quality Issue,116642.66
2036,28096,1485,2025-05-17,Quality Issue,77998.11
2037,28113,1069,2026-04-21,Quality Issue,31959.98
2038,28157,977,2024-09-17,Quality Issue,968.83
2039,28174,936,2026-05-15,Quality Issue,34617.59
2040,28201,1534,2023-10-15,Quality Issue,65513.25
2041,28232,280,2024-09-14,Quality Issue,51649.38
2042,28252,593,2024-06-30,Quality Issue,37096.74
2043,28261,1962,2023-02-14,Quality Issue,65784.59
2044,28266,197,2024-09-17,Quality Issue,53196.77
2045,28314,546,2024-12-09,Quality Issue,33601.58
2046,28322,150,2024-03-18,Quality Issue,23285.06
2047,28323,410,2026-02-25,Quality Issue,47072.13
2048,28347,907,2022-09-03,Quality Issue,4652.66
2049,28347,1300,2022-09-03,Quality Issue,8361.28
2050,28366,36,2024-05-03,Quality Issue,15755.86
2051,28406,642,2022-10-23,Quality Issue,63748.35
2052,28457,1795,2023-04-06,Quality Issue,63522.78
2053,28488,1568,2026-05-06,Quality Issue,12841.86
2054,28491,1999,2023-01-09,Quality Issue,98337.18
2055,28492,1743,2024-05-10,Quality Issue,37897.1
2056,28499,977,2024-07-23,Quality Issue,20623.34
2057,28509,160,2022-06-18,Quality Issue,1766.53
2058,28515,1850,2025-05-24,Quality Issue,34824.77
2059,28520,1218,2023-01-24,Quality Issue,55596.96
2060,28524,1891,2023-01-10,Quality Issue,10545.29
2061,28564,1516,2024-08-06,Quality Issue,94430.42
2062,28565,1207,2023-01-13,Quality Issue,28825.06
2063,28567,1169,2025-12-12,Quality Issue,4756.39
2064,28570,303,2024-12-11,Quality Issue,19044.79
2065,28574,797,2023-03-26,Quality Issue,37998.0
2066,28575,1974,2026-03-05,Quality Issue,36970.97
2067,28587,1405,2023-03-25,Quality Issue,13484.14
2068,28595,1177,2022-03-16,Quality Issue,1267.24
2069,28595,1507,2022-03-16,Quality Issue,32030.66
