product_id,category_id,brand_id,supplier_id,product_name,description,cost_price,selling_price,launch_date,active_status
1067,49,16,82,Product_1067,Description for product 1067,3541.62,5790.4,2023-10-02,True
1068,9,43,23,Product_1068,Description for product 1068,30277.89,48484.31,2023-04-20,True
1069,34,70,151,Product_1069,Description for product 1069,7770.07,10006.0,2020-05-26,True
1070,37,48,121,Product_1070,Description for product 1070,26690.15,41230.99,2024-01-10,True
1071,41,65,99,Product_1071,Description for product 1071,445.33,492.98,2024-12-16,True
1072,3,33,99,Product_1072,Description for product 1072,4173.94,4880.47,2026-05-10,True
1073,8,53,93,Product_1073,Description for product 1073,22791.52,35803.27,2024-02-15,True
1074,45,100,167,Product_1074,Description for product 1074,24664.48,31461.36,2026-03-23,True
1075,8,11,106,Product_1075,Description for product 1075,15989.39,24822.45,2023-02-19,True
1076,4,97,172,Product_1076,Description for product 1076,13973.68,19624.1,2023-12-09,True
1077,2,67,113,Product_1077,Description for product 1077,9024.36,15413.4,2025-03-17,True
1078,48,89,29,Product_1078,Description for product 1078,32781.76,52567.07,2025-12-23,True
1079,45,86,194,Product_1079,Description for product 1079,49883.26,89428.58,2024-09-19,True
1080,5,46,18,Product_1080,Description for product 1080,19945.73,30732.62,2026-03-15,True
1081,18,3,105,Product_1081,Description for product 1081,10481.15,12918.23,2024-07-24,True
1082,22,74,50,Product_1082,Description for product 1082,42911.1,60958.32,2020-01-26,True
1083,48,22,76,Product_1083,Description for product 1083,16115.92,18908.64,2023-07-16,True
1084,50,85,118,Product_1084,Description for product 1084,9170.09,11905.69,2023-12-16,True
1085,38,46,172,Product_1085,Description for product 1085,37077.23,46508.59,2023-09-24,True
1086,28,61,90,Product_1086,Description for product 1086,38451.11,66641.95,2024-12-28,True
1087,18,32,161,Product_1087,Description for product 1087,27187.98,33336.27,2022-11-13,True
1088,44,20,134,Product_1088,Description for product 1088,6737.76,11050.16,2023-08-10,True
1089,39,7,168,Product_1089,Description for product 1089,7725.86,13506.74,2024-04-23,True
1090,41,25,37,Product_1090,Description for product 1090,44509.69,56855.42,2021-11-05,True
1091,12,75,149,Product_1091,Description for product 1091,1744.49,2236.93,2020-10-21,True
1092,49,98,28,Product_1092,Description for product 1092,3738.2,5521.44,2025-01-01,True
1093,12,30,160,Product_1093,Description for product 1093,49696.59,75042.0,2026-02-23,True
1094,42,73,61,Product_1094,Description for product 1094,31421.2,34839.95,2026-09-28,True
1095,33,78,16,Product_1095,Description for product 1095,16536.62,25456.82,2023-01-26,True
1096,23,7,31,Product_1096,Description for product 1096,9758.35,13155.71,2020-11-22,True
1097,20,65,43,Product_1097,Description for product 1097,27915.19,33328.57,2025-01-04,True
1098,6,19,71,Product_1098,Description for product 1098,23845.97,30356.52,2022-03-26,True
1099,22,10,178,Product_1099,Description for product 1099,5245.34,6663.96,2024-04-15,True
1100,9,77,117,Product_1100,Description for product 1100,40144.35,49146.12,2026-11-24,True
1101,10,90,190,Product_1101,Description for product 1101,43954.01,70978.45,2024-05-28,True
1102,16,93,136,Product_1102,Description for product 1102,10456.88,14713.89,2025-11-26,True
1103,22,3,129,Product_1103,Description for product 1103,1599.39,2436.49,2023-07-17,True
1104,18,64,173,Product_1104,Description for product 1104,48459.26,75584.28,2023-05-04,True
1105,44,16,173,Product_1105,Description for product 1105,22111.46,28200.24,2024-06-23,True
1106,26,4,103,Product_1106,Description for product 1106,35510.67,48028.27,2022-02-28,True
1107,10,66,87,Product_1107,Description for product 1107,17876.77,24006.74,2025-07-06,True
1108,49,19,23,Product_1108,Description for product 1108,31919.33,37208.58,2024-06-27,True
1109,38,23,18,Product_1109,Description for product 1109,11741.49,19325.97,2022-06-13,True
1110,10,6,91,Product_1110,Description for product 1110,32866.4,46750.3,2024-11-15,True
1111,14,62,179,Product_1111,Description for product 1111,14181.78,15624.85,2025-04-10,True
1112,34,90,96,Product_1112,Description for product 1112,23398.54,40973.13,2025-07-25,True
1113,48,23,194,Product_1113,Description for product 1113,49289.71,58452.56,2021-01-19,True
1114,1,28,173,Product_1114,Description for product 1114,46521.39,76774.11,2025-08-26,True
1115,34,28,161,Product_1115,Description for product 1115,47725.62,61837.19,2022-10-23,True
1116,44,82,172,Product_1116,Description for product 1116,8387.51,14153.0,2024-01-07,True
1117,37,18,97,Product_1117,Description for product 1117,9202.5,15486.53,2023-04-08,True
1118,45,82,127,Product_1118,Description for product 1118,42823.65,66648.3,2026-01-04,True
1119,46,30,198,Product_1119,Description for product 1119,42317.74,62672.61,2020-09-27,True
1120,40,86,95,Product_1120,Description for product 1120,446.09,537.68,2025-11-28,True
1121,12,82,117,Product_1121,Description for product 1121,8442.03,12231.5,2023-10-23,True
1122,19,75,192,Product_1122,Description for product 1122,5503.16,8782.34,2025-10-25,True
1123,24,28,187,Product_1123,Description for product 1123,30803.9,42627.56,2024-07-16,True
1124,5,97,87,Product_1124,Description for product 1124,33058.38,37053.8,2020-11-23,True
1125,48,51,70,Product_1125,Description for product 1125,21020.37,25954.47,2022-10-05,True
1126,36,30,30,Product_1126,Description for product 1126,10642.35,13350.07,2026-03-27,True
1127,6,2,22,Product_1127,Description for product 1127,32580.43,51893.61,2022-02-07,True
1128,26,41,117,Product_1128,Description for product 1128,49616.76,83362.65,2022-02-25,True
1129,16,86,40,Product_1129,Description for product 1129,29136.42,51063.42,2021-02-07,True
1130,33,69,35,Product_1130,Description for product 1130,27742.31,36106.39,2024-07-22,True
1131,46,40,44,Product_1131,Description for product 1131,22405.89,27081.63,2026-05-23,True
1132,20,53,194,Product_1132,Description for product 1132,26568.77,39908.44,2021-07-14,True
1133,32,70,185,Product_1133,Description for product 1133,35925.62,60923.68,2025-03-02,True
1134,22,62,54,Product_1134,Description for product 1134,49849.62,66015.95,2021-08-02,True
1135,5,72,45,Product_1135,Description for product 1135,32763.35,43541.58,2022-09-10,True
1136,4,55,173,Product_1136,Description for product 1136,11379.58,16927.94,2022-03-18,True
1137,15,26,47,Product_1137,Description for product 1137,17386.23,25642.97,2021-09-24,True
1138,30,49,112,Product_1138,Description for product 1138,382.63,510.02,2023-06-17,True
1139,45,13,32,Product_1139,Description for product 1139,34963.34,51007.07,2025-10-04,True
1140,30,84,37,Product_1140,Description for product 1140,17625.45,28042.99,2021-02-25,True
1141,17,97,92,Product_1141,Description for product 1141,16169.9,24321.19,2023-02-10,True
1142,14,66,19,Product_1142,Description for product 1142,13990.61,23782.9,2022-09-21,True
1143,4,83,139,Product_1143,Description for product 1143,32725.23,50319.44,2023-09-03,True
1144,19,9,132,Product_1144,Description for product 1144,4757.56,8110.92,2026-01-05,True
1145,19,24,29,Product_1145,Description for product 1145,23007.85,27814.13,2022-02-11,True
1146,2,91,30,Product_1146,Description for product 1146,43146.77,70256.74,2021-10-18,True
1147,16,54,147,Product_1147,Description for product 1147,3565.16,5202.58,2020-04-11,True
1148,37,50,65,Product_1148,Description for product 1148,25451.54,38935.13,2024-05-24,True
1149,39,62,6,Product_1149,Description for product 1149,48203.91,75685.21,2025-10-06,True
1150,36,50,29,Product_1150,Description for product 1150,41737.71,46206.25,2025-01-05,True
1151,28,92,175,Product_1151,Description for product 1151,13002.2,21179.69,2020-03-19,True
1152,20,97,59,Product_1152,Description for product 1152,26001.02,36569.11,2020-01-03,True
1153,40,41,136,Product_1153,Description for product 1153,49178.82,83965.61,2020-04-06,True
1154,12,51,137,Product_1154,Description for product 1154,40248.9,63855.58,2021-08-25,True
1155,11,49,37,Product_1155,Description for product 1155,10817.03,12046.15,2024-01-13,True
1156,36,30,28,Product_1156,Description for product 1156,26465.57,45403.82,2020-03-21,True
1157,21,37,177,Product_1157,Description for product 1157,45904.01,64542.02,2020-02-23,True
1158,14,91,85,Product_1158,Description for product 1158,34504.75,55828.22,2021-11-02,True
1159,7,70,11,Product_1159,Description for product 1159,15011.15,23092.33,2023-03-10,True
1160,3,65,98,Product_1160,Description for product 1160,21398.18,30998.33,2021-06-20,True
1161,26,89,160,Product_1161,Description for product 1161,24621.47,35761.6,2020-02-05,True
1162,34,46,65,Product_1162,Description for product 1162,25569.6,30953.61,2022-09-08,True
1163,35,2,20,Product_1163,Description for product 1163,8591.15,13378.09,2020-05-25,True
1164,37,53,47,Product_1164,Description for product 1164,10450.07,18185.7,2023-06-03,True
1165,16,1,154,Product_1165,Description for product 1165,1091.2,1733.51,2026-12-18,True
1166,10,70,6,Product_1166,Description for product 1166,215.66,384.3,2025-08-11,True
1167,4,90,181,Product_1167,Description for product 1167,5164.45,7180.27,2020-01-07,True
1168,47,97,97,Product_1168,Description for product 1168,48600.52,64645.24,2026-02-16,True
1169,43,50,8,Product_1169,Description for product 1169,38431.46,56588.2,2026-07-18,True
1170,11,68,154,Product_1170,Description for product 1170,29597.72,52232.14,2026-06-01,True
1171,34,67,186,Product_1171,Description for product 1171,29127.95,40870.15,2020-04-13,True
1172,14,34,10,Product_1172,Description for product 1172,41069.25,72489.57,2021-09-02,True
1173,3,51,16,Product_1173,Description for product 1173,9458.42,16337.27,2020-01-19,True
1174,33,54,161,Product_1174,Description for product 1174,21414.04,23907.9,2026-04-24,True
1175,16,9,153,Product_1175,Description for product 1175,19058.38,31427.0,2020-05-24,True
1176,42,1,182,Product_1176,Description for product 1176,49223.13,59681.63,2022-11-13,True
1177,12,92,38,Product_1177,Description for product 1177,47283.41,61644.89,2020-08-01,True
1178,20,5,107,Product_1178,Description for product 1178,19350.28,27426.86,2021-11-05,True
1179,46,20,109,Product_1179,Description for product 1179,19183.32,23303.4,2020-08-27,True
1180,20,74,124,Product_1180,Description for product 1180,35449.46,60216.18,2024-09-18,True
1181,12,73,70,Product_1181,Description for product 1181,3613.55,5057.02,2020-10-04,True
1182,7,27,98,Product_1182,Description for product 1182,45913.11,82247.93,2026-02-25,True
1183,50,8,142,Product_1183,Description for product 1183,24184.86,42036.17,2022-08-14,True
1184,18,31,101,Product_1184,Description for product 1184,15639.77,26483.67,2026-04-17,True
1185,21,35,139,Product_1185,Description for product 1185,38744.03,63750.82,2026-12-13,True
1186,1,66,182,Product_1186,Description for product 1186,15726.93,26942.5,2026-02-07,True
1187,18,24,101,Product_1187,Description for product 1187,1387.57,2148.29,2021-05-27,True
1188,7,66,197,Product_1188,Description for product 1188,38220.32,44300.37,2026-09-21,True
1189,38,27,38,Product_1189,Description for product 1189,7294.6,10320.49,2022-09-01,True
1190,23,79,180,Product_1190,Description for product 1190,35013.39,52333.71,2026-08-25,True
1191,14,79,134,Product_1191,Description for product 1191,9219.56,14547.05,2024-02-17,True
1192,3,25,107,Product_1192,Description for product 1192,45017.5,65025.91,2022-08-01,True
1193,30,71,98,Product_1193,Description for product 1193,5478.72,8503.43,2025-04-15,True
1194,11,73,165,Product_1194,Description for product 1194,11720.25,14180.52,2022-12-10,True
1195,11,76,130,Product_1195,Description for product 1195,41971.98,67698.92,2022-07-10,True
1196,43,5,59,Product_1196,Description for product 1196,30873.37,42140.71,2026-06-02,True
1197,22,21,60,Product_1197,Description for product 1197,41143.11,63395.7,2020-07-08,True
1198,37,98,74,Product_1198,Description for product 1198,19618.9,31880.7,2026-11-26,True
1199,18,90,90,Product_1199,Description for product 1199,3113.28,3808.3,2025-11-27,True
1200,27,66,129,Product_1200,Description for product 1200,25971.68,38743.66,2020-05-21,True
1201,12,41,152,Product_1201,Description for product 1201,8378.95,14049.14,2022-04-13,True
1202,38,38,13,Product_1202,Description for product 1202,7163.86,12629.1,2021-05-17,True
1203,40,39,84,Product_1203,Description for product 1203,24864.67,37911.06,2023-03-02,True
1204,42,12,104,Product_1204,Description for product 1204,40045.62,45311.7,2023-05-27,True
1205,37,63,142,Product_1205,Description for product 1205,5896.25,7835.42,2020-08-07,True
1206,14,68,16,Product_1206,Description for product 1206,18916.58,26533.02,2021-10-28,True
1207,49,73,145,Product_1207,Description for product 1207,36406.36,59366.87,2021-08-24,True
1208,8,16,103,Product_1208,Description for product 1208,24464.25,39389.95,2026-05-23,True
1209,25,88,2,Product_1209,Description for product 1209,16703.52,22418.86,2020-08-25,True
1210,45,63,149,Product_1210,Description for product 1210,19442.12,23811.32,2026-10-03,True
1211,7,66,61,Product_1211,Description for product 1211,6843.93,7941.16,2021-02-17,True
1212,1,97,49,Product_1212,Description for product 1212,35212.85,61324.93,2026-11-03,True
1213,39,63,58,Product_1213,Description for product 1213,20994.56,23289.37,2021-12-21,True
1214,24,28,89,Product_1214,Description for product 1214,19887.73,32520.92,2024-07-08,True
1215,34,32,56,Product_1215,Description for product 1215,25005.81,41614.56,2023-02-16,True
1216,28,43,81,Product_1216,Description for product 1216,19823.86,27917.92,2022-11-28,True
1217,2,63,133,Product_1217,Description for product 1217,42740.77,64262.43,2024-12-21,True
1218,42,6,198,Product_1218,Description for product 1218,45269.05,73273.51,2026-03-12,True
1219,1,74,169,Product_1219,Description for product 1219,29743.0,43338.29,2026-07-13,True
1220,48,54,166,Product_1220,Description for product 1220,40350.84,63351.2,2022-10-12,True
1221,13,72,139,Product_1221,Description for product 1221,28303.87,49043.72,2023-09-18,True
1222,47,2,80,Product_1222,Description for product 1222,16838.93,29462.63,2025-04-27,True
1223,4,47,49,Product_1223,Description for product 1223,19211.39,22615.56,2021-09-15,True
1224,34,100,154,Product_1224,Description for product 1224,41532.05,67613.2,2023-11-01,True
1225,8,32,121,Product_1225,Description for product 1225,18796.61,29870.72,2022-05-11,True
1226,18,70,73,Product_1226,Description for product 1226,5113.43,8445.74,2020-05-14,True
1227,32,17,78,Product_1227,Description for product 1227,15390.65,17449.03,2021-02-01,True
1228,8,37,48,Product_1228,Description for product 1228,28253.67,37881.06,2020-12-18,True
1229,50,38,180,Product_1229,Description for product 1229,29348.65,34297.42,2021-04-27,True
1230,19,63,168,Product_1230,Description for product 1230,33621.08,59526.26,2026-11-17,True
1231,48,19,31,Product_1231,Description for product 1231,42403.01,49979.06,2023-07-21,True
1232,37,84,77,Product_1232,Description for product 1232,15691.19,23485.54,2020-11-17,True
1233,44,6,157,Product_1233,Description for product 1233,2738.89,4298.55,2025-03-22,True
1234,6,46,16,Product_1234,Description for product 1234,20234.12,32245.9,2025-05-20,True
1235,47,52,56,Product_1235,Description for product 1235,49813.65,55994.43,2021-04-02,True
1236,43,72,1,Product_1236,Description for product 1236,41689.07,74806.05,2024-05-06,True
1237,2,35,42,Product_1237,Description for product 1237,36336.73,43723.23,2025-09-09,True
1238,4,47,185,Product_1238,Description for product 1238,4794.43,7871.1,2026-09-23,True
1239,23,95,195,Product_1239,Description for product 1239,8098.77,10974.41,2025-02-24,True
1240,16,20,60,Product_1240,Description for product 1240,9438.81,16696.53,2020-10-26,True
1241,43,40,101,Product_1241,Description for product 1241,46940.27,69690.1,2022-11-12,True
1242,46,71,171,Product_1242,Description for product 1242,9825.8,13790.13,2023-12-15,True
1243,23,49,139,Product_1243,Description for product 1243,10915.02,18461.0,2025-01-14,True
1244,24,99,109,Product_1244,Description for product 1244,18856.84,33102.28,2024-02-18,True
1245,45,55,113,Product_1245,Description for product 1245,14448.81,21521.15,2024-09-07,True
1246,36,8,27,Product_1246,Description for product 1246,40560.68,64292.05,2026-04-12,True
1247,43,56,11,Product_1247,Description for product 1247,31840.16,51569.06,2020-06-07,True
1248,21,96,148,Product_1248,Description for product 1248,27499.73,41721.71,2023-09-15,True
1249,4,21,67,Product_1249,Description for product 1249,5588.99,8577.07,2020-07-24,True
1250,44,16,96,Product_1250,Description for product 1250,6083.5,7801.96,2024-01-28,True
1251,36,86,2,Product_1251,Description for product 1251,41035.98,54698.19,2022-10-14,True
1252,24,2,167,Product_1252,Description for product 1252,37535.65,59325.2,2023-10-26,True
1253,6,68,124,Product_1253,Description for product 1253,5384.14,7852.62,2023-05-19,True
1254,30,95,166,Product_1254,Description for product 1254,43764.05,77304.82,2021-09-20,True
1255,34,6,86,Product_1255,Description for product 1255,47342.06,74211.19,2021-02-04,True
1256,30,28,44,Product_1256,Description for product 1256,31546.5,45514.29,2021-02-27,True
1257,17,38,137,Product_1257,Description for product 1257,12644.17,17201.94,2025-04-10,True
1258,14,35,61,Product_1258,Description for product 1258,26942.19,36470.15,2020-10-12,True
1259,50,94,44,Product_1259,Description for product 1259,20735.42,34997.24,2024-01-16,True
1260,13,40,174,Product_1260,Description for product 1260,7005.1,9819.72,2020-06-16,True
1261,37,31,99,Product_1261,Description for product 1261,16560.25,24927.8,2020-07-23,True
1262,20,43,43,Product_1262,Description for product 1262,42531.25,65516.4,2023-01-22,True
1263,6,100,111,Product_1263,Description for product 1263,3022.25,5210.3,2021-01-06,True
1264,41,85,86,Product_1264,Description for product 1264,38223.66,57509.93,2023-11-25,True
1265,41,96,146,Product_1265,Description for product 1265,41352.95,53132.64,2024-06-14,True
1266,31,68,140,Product_1266,Description for product 1266,34424.54,48034.95,2023-11-04,True
1267,10,26,79,Product_1267,Description for product 1267,2641.38,3370.79,2021-12-21,True
1268,10,64,179,Product_1268,Description for product 1268,16809.85,28351.96,2025-09-24,True
1269,43,31,11,Product_1269,Description for product 1269,34287.09,47144.03,2021-09-28,True
1270,15,39,126,Product_1270,Description for product 1270,3690.86,4804.81,2024-03-16,True
1271,38,52,182,Product_1271,Description for product 1271,49548.31,84767.84,2023-10-13,True
1272,2,48,130,Product_1272,Description for product 1272,10213.98,14811.01,2026-02-22,True
1273,16,41,177,Product_1273,Description for product 1273,1043.07,1665.87,2026-11-13,True
1274,14,34,43,Product_1274,Description for product 1274,46268.26,75514.58,2022-08-16,True
1275,44,29,172,Product_1275,Description for product 1275,40312.23,62193.75,2021-10-21,True
1276,16,37,95,Product_1276,Description for product 1276,41118.86,73148.77,2026-07-26,True
1277,46,87,136,Product_1277,Description for product 1277,30620.82,40298.13,2026-06-05,True
1278,45,98,97,Product_1278,Description for product 1278,3087.41,5385.58,2020-09-01,True
1279,30,18,99,Product_1279,Description for product 1279,19719.22,24217.98,2022-07-18,True
1280,33,72,95,Product_1280,Description for product 1280,36542.32,47180.83,2025-12-10,True
1281,31,79,184,Product_1281,Description for product 1281,4655.36,6320.1,2025-05-15,True
1282,6,44,62,Product_1282,Description for product 1282,32703.9,47904.61,2021-05-20,True
1283,20,61,34,Product_1283,Description for product 1283,5690.9,10025.05,2022-08-25,True
1284,1,80,80,Product_1284,Description for product 1284,29616.86,44660.2,2020-02-20,True
1285,14,15,118,Product_1285,Description for product 1285,8269.41,12435.68,2025-01-16,True
1286,28,77,161,Product_1286,Description for product 1286,30043.27,43220.62,2026-06-20,True
1287,38,91,174,Product_1287,Description for product 1287,42805.95,58159.4,2022-07-01,True
1288,47,28,194,Product_1288,Description for product 1288,2706.41,3545.96,2021-03-06,True
1289,36,27,58,Product_1289,Description for product 1289,25241.58,31663.92,2022-04-10,True
1290,19,99,104,Product_1290,Description for product 1290,19569.78,31777.12,2026-09-11,True
1291,35,59,111,Product_1291,Description for product 1291,29601.18,44703.45,2020-04-02,True
1292,45,69,86,Product_1292,Description for product 1292,37821.17,63278.98,2022-12-27,True
1293,35,24,18,Product_1293,Description for product 1293,44829.73,80120.01,2024-10-18,True
1294,35,64,20,Product_1294,Description for product 1294,20993.33,30075.64,2022-07-16,True
1295,38,7,27,Product_1295,Description for product 1295,21491.28,26586.74,2020-10-09,True
1296,43,46,37,Product_1296,Description for product 1296,20821.54,29712.05,2025-01-12,True
1297,44,70,58,Product_1297,Description for product 1297,4854.76,8040.28,2025-09-26,True
1298,30,4,110,Product_1298,Description for product 1298,31402.22,54384.59,2023-06-08,True
1299,25,51,133,Product_1299,Description for product 1299,22708.87,32474.15,2024-05-01,True
1300,1,57,198,Product_1300,Description for product 1300,47700.11,59839.95,2024-03-10,True
1301,1,25,31,Product_1301,Description for product 1301,17395.75,21283.14,2024-11-05,True
1302,33,25,36,Product_1302,Description for product 1302,15008.23,25443.65,2021-06-23,True
1303,2,13,168,Product_1303,Description for product 1303,17865.46,22281.47,2025-03-21,True
1304,43,8,128,Product_1304,Description for product 1304,32944.85,37187.58,2022-08-16,True
1305,22,18,69,Product_1305,Description for product 1305,14081.48,17079.21,2023-05-24,True
1306,24,91,158,Product_1306,Description for product 1306,3957.65,5640.99,2021-07-07,True
1307,39,92,161,Product_1307,Description for product 1307,39392.38,55358.06,2023-07-18,True
1308,1,59,179,Product_1308,Description for product 1308,45210.83,56251.3,2023-10-24,True
1309,3,4,190,Product_1309,Description for product 1309,40692.64,65641.97,2022-06-09,True
1310,39,21,1,Product_1310,Description for product 1310,48804.53,55977.22,2026-02-22,True
1311,37,44,61,Product_1311,Description for product 1311,18949.06,24029.53,2026-12-22,True
1312,37,86,174,Product_1312,Description for product 1312,14646.83,19911.73,2023-10-09,True
1313,7,18,165,Product_1313,Description for product 1313,22768.74,38118.86,2026-11-24,True
1314,23,39,174,Product_1314,Description for product 1314,30032.66,34868.07,2026-09-20,True
1315,42,16,175,Product_1315,Description for product 1315,22149.16,37742.87,2020-07-11,True
1316,50,80,137,Product_1316,Description for product 1316,26639.13,37824.8,2025-12-08,True
1317,12,91,36,Product_1317,Description for product 1317,30131.42,45439.82,2023-03-24,True
1318,14,9,124,Product_1318,Description for product 1318,13433.41,18468.07,2021-05-08,True
1319,42,37,25,Product_1319,Description for product 1319,46150.65,56110.81,2022-03-08,True
1320,40,16,36,Product_1320,Description for product 1320,18493.76,27930.61,2026-06-26,True
1321,31,27,112,Product_1321,Description for product 1321,7492.88,12994.7,2026-06-08,True
1322,44,75,29,Product_1322,Description for product 1322,32299.53,45675.84,2021-11-05,True
1323,47,65,3,Product_1323,Description for product 1323,31492.57,42244.61,2025-05-24,True
1324,3,15,183,Product_1324,Description for product 1324,36331.19,50176.89,2022-05-25,True
1325,12,58,171,Product_1325,Description for product 1325,41481.44,68769.72,2021-01-08,True
1326,29,82,42,Product_1326,Description for product 1326,11661.96,17268.48,2021-05-01,True
1327,4,65,95,Product_1327,Description for product 1327,6617.94,9936.97,2026-01-07,True
1328,17,28,122,Product_1328,Description for product 1328,26183.35,41583.01,2021-10-02,True
1329,31,43,182,Product_1329,Description for product 1329,2139.51,3062.67,2021-08-15,True
1330,8,44,28,Product_1330,Description for product 1330,39788.68,67876.84,2022-02-06,True
1331,42,20,123,Product_1331,Description for product 1331,13239.52,17866.21,2024-05-22,True
1332,14,1,139,Product_1332,Description for product 1332,42030.8,63939.91,2026-11-17,True
1333,41,77,175,Product_1333,Description for product 1333,17256.87,19682.37,2025-07-04,True
1334,39,29,150,Product_1334,Description for product 1334,15448.99,19877.17,2025-02-05,True
1335,22,95,177,Product_1335,Description for product 1335,27687.16,32683.34,2021-08-06,True
1336,31,44,65,Product_1336,Description for product 1336,39510.27,57454.86,2026-06-26,True
1337,42,82,185,Product_1337,Description for product 1337,7189.49,11712.03,2020-11-28,True
1338,26,23,56,Product_1338,Description for product 1338,28795.02,42297.8,2023-10-01,True
1339,45,12,179,Product_1339,Description for product 1339,9516.38,13152.49,2025-08-25,True
1340,15,37,132,Product_1340,Description for product 1340,15207.34,24324.59,2025-04-24,True
1341,22,45,141,Product_1341,Description for product 1341,19746.94,32597.93,2021-02-18,True
1342,38,22,180,Product_1342,Description for product 1342,2206.58,3069.47,2022-01-07,True
1343,38,25,60,Product_1343,Description for product 1343,45724.3,57108.75,2020-03-18,True
1344,28,70,14,Product_1344,Description for product 1344,7309.34,11321.08,2020-06-08,True
1345,21,10,165,Product_1345,Description for product 1345,41533.61,56408.21,2022-10-12,True
1346,3,7,73,Product_1346,Description for product 1346,32092.84,37174.23,2021-08-08,True
1347,37,95,178,Product_1347,Description for product 1347,14257.72,18631.44,2026-11-15,True
1348,10,12,196,Product_1348,Description for product 1348,19597.42,30774.34,2024-06-01,True
1349,5,68,18,Product_1349,Description for product 1349,36541.31,65373.97,2021-10-22,True
1350,37,86,86,Product_1350,Description for product 1350,46696.62,80921.68,2024-11-22,True
1351,13,4,26,Product_1351,Description for product 1351,6258.88,8575.03,2026-12-22,True
1352,20,6,192,Product_1352,Description for product 1352,22933.78,38074.53,2020-05-02,True
1353,50,16,88,Product_1353,Description for product 1353,39117.72,51408.54,2026-12-09,True
1354,32,80,155,Product_1354,Description for product 1354,19246.11,29982.71,2020-08-12,True
1355,9,73,82,Product_1355,Description for product 1355,27414.24,42664.49,2025-10-16,True
1356,13,50,28,Product_1356,Description for product 1356,46021.85,65504.71,2022-10-09,True
1357,43,81,149,Product_1357,Description for product 1357,39330.0,47357.33,2023-12-25,True
1358,5,21,165,Product_1358,Description for product 1358,17365.49,30269.87,2024-07-07,True
1359,11,15,169,Product_1359,Description for product 1359,367.47,618.43,2026-09-10,True
1360,10,40,44,Product_1360,Description for product 1360,7380.19,10626.22,2020-12-07,True
1361,26,51,41,Product_1361,Description for product 1361,46151.8,73165.84,2021-03-14,True
1362,32,62,33,Product_1362,Description for product 1362,28513.36,36793.79,2026-01-24,True
1363,50,23,188,Product_1363,Description for product 1363,36541.48,64860.33,2022-06-18,True
1364,42,52,131,Product_1364,Description for product 1364,22788.49,27012.57,2021-06-01,True
1365,39,31,48,Product_1365,Description for product 1365,36220.3,46950.66,2022-01-27,True
1366,19,80,162,Product_1366,Description for product 1366,8080.62,10041.69,2026-09-24,True
1367,10,96,164,Product_1367,Description for product 1367,22529.05,35321.13,2025-04-27,True
1368,26,3,176,Product_1368,Description for product 1368,1689.42,1859.5,2025-08-02,True
1369,44,30,172,Product_1369,Description for product 1369,11692.66,17958.56,2024-11-21,True
1370,41,59,183,Product_1370,Description for product 1370,42262.54,62102.94,2026-03-27,True
1371,42,43,107,Product_1371,Description for product 1371,19812.53,29763.15,2023-08-12,True
1372,13,15,125,Product_1372,Description for product 1372,31460.88,36147.48,2023-07-28,True
1373,12,63,166,Product_1373,Description for product 1373,27948.74,50148.0,2023-12-10,True
1374,48,4,1,Product_1374,Description for product 1374,39407.02,45274.32,2023-10-19,True
1375,45,55,21,Product_1375,Description for product 1375,15983.24,18351.79,2024-08-18,True
1376,43,4,8,Product_1376,Description for product 1376,20967.97,29573.78,2020-01-24,True
1377,12,84,104,Product_1377,Description for product 1377,36142.37,59801.22,2022-03-14,True
1378,25,25,153,Product_1378,Description for product 1378,15727.55,26487.38,2021-02-04,True
1379,29,42,101,Product_1379,Description for product 1379,38396.63,64053.68,2026-12-28,True
1380,10,68,95,Product_1380,Description for product 1380,21247.1,34389.62,2021-04-16,True
1381,1,11,57,Product_1381,Description for product 1381,49548.42,65764.81,2026-02-01,True
1382,43,43,77,Product_1382,Description for product 1382,43082.4,60050.97,2023-10-16,True
1383,13,97,18,Product_1383,Description for product 1383,7242.74,8950.71,2023-11-14,True
1384,41,25,16,Product_1384,Description for product 1384,43526.04,70691.5,2024-04-03,True
1385,30,84,17,Product_1385,Description for product 1385,47948.94,63786.26,2022-03-11,True
1386,29,28,102,Product_1386,Description for product 1386,407.42,666.19,2022-04-01,True
1387,47,26,146,Product_1387,Description for product 1387,22548.65,29327.2,2024-08-11,True
1388,1,16,92,Product_1388,Description for product 1388,12533.87,17570.68,2021-10-10,True
1389,7,18,28,Product_1389,Description for product 1389,24147.42,41450.62,2025-09-17,True
1390,27,19,181,Product_1390,Description for product 1390,31466.32,55117.71,2024-04-05,True
1391,24,54,64,Product_1391,Description for product 1391,34204.92,44587.69,2024-10-26,True
1392,32,92,179,Product_1392,Description for product 1392,35872.94,44518.86,2026-05-03,True
1393,14,86,18,Product_1393,Description for product 1393,15503.54,20585.66,2021-09-25,True
1394,8,75,82,Product_1394,Description for product 1394,44840.18,70524.6,2024-03-07,True
1395,2,76,121,Product_1395,Description for product 1395,36760.26,48889.97,2023-02-09,True
1396,32,44,169,Product_1396,Description for product 1396,27631.28,45603.15,2026-07-14,True
1397,43,38,134,Product_1397,Description for product 1397,41477.71,63889.75,2023-11-12,True
1398,32,6,157,Product_1398,Description for product 1398,21156.0,37755.82,2022-03-26,True
