inventory_id,product_id,warehouse_id,quantity_available,reorder_level,last_updated
7789,1317,17,490,50,2026-06-12 19:56:22.119165
7790,1854,12,308,26,2026-06-12 19:56:22.119168
7791,911,1,480,45,2026-06-12 19:56:22.119171
7792,268,16,387,41,2026-06-12 19:56:22.119173
7793,975,8,263,26,2026-06-12 19:56:22.119181
7794,804,13,0,35,2026-06-12 19:56:22.119184
7795,791,18,135,34,2026-06-12 19:56:22.119202
7796,1251,5,390,39,2026-06-12 19:56:22.119205
7797,1555,5,277,49,2026-06-12 19:56:22.119208
7798,424,16,0,45,2026-06-12 19:56:22.119211
7799,100,15,371,35,2026-06-12 19:56:22.119214
7800,767,20,394,13,2026-06-12 19:56:22.119217
7801,612,4,117,41,2026-06-12 19:56:22.119220
7802,1700,4,471,44,2026-06-12 19:56:22.119223
7803,1935,6,141,41,2026-06-12 19:56:22.119226
7804,273,3,131,38,2026-06-12 19:56:22.119229
7805,1551,15,282,49,2026-06-12 19:56:22.119232
7806,644,7,218,49,2026-06-12 19:56:22.119235
7807,856,5,351,35,2026-06-12 19:56:22.119238
7808,384,10,300,28,2026-06-12 19:56:22.119241
7809,800,12,394,22,2026-06-12 19:56:22.119244
7810,1060,16,470,47,2026-06-12 19:56:22.119247
7811,759,5,116,29,2026-06-12 19:56:22.119250
7812,76,7,219,41,2026-06-12 19:56:22.119253
7813,877,19,422,41,2026-06-12 19:56:22.119256
7814,1251,12,418,27,2026-06-12 19:56:22.119259
7815,515,10,328,25,2026-06-12 19:56:22.119264
7816,231,9,203,25,2026-06-12 19:56:22.119267
7817,250,2,472,28,2026-06-12 19:56:22.119270
7818,188,6,18,15,2026-06-12 19:56:22.119273
7819,1932,7,183,32,2026-06-12 19:56:22.119276
7820,1712,7,408,12,2026-06-12 19:56:22.119279
7821,1508,9,332,27,2026-06-12 19:56:22.119287
7822,1869,14,465,33,2026-06-12 19:56:22.119290
7823,1141,16,43,41,2026-06-12 19:56:22.119293
7824,45,10,85,22,2026-06-12 19:56:22.119296
7825,430,19,388,50,2026-06-12 19:56:22.119299
7826,1693,14,62,49,2026-06-12 19:56:22.119301
7827,662,10,470,37,2026-06-12 19:56:22.119304
7828,761,12,157,19,2026-06-12 19:56:22.119307
7829,1350,14,76,34,2026-06-12 19:56:22.119310
7830,1573,18,191,43,2026-06-12 19:56:22.119313
7831,1784,4,248,45,2026-06-12 19:56:22.119316
7832,1894,1,157,50,2026-06-12 19:56:22.119319
7833,1097,2,439,27,2026-06-12 19:56:22.119322
7834,326,20,203,26,2026-06-12 19:56:22.119326
7835,1899,15,12,17,2026-06-12 19:56:22.119328
7836,734,10,436,29,2026-06-12 19:56:22.119331
7837,209,17,367,28,2026-06-12 19:56:22.119338
7838,1340,20,255,20,2026-06-12 19:56:22.119341
7839,508,10,379,18,2026-06-12 19:56:22.119344
7840,396,16,368,12,2026-06-12 19:56:22.119346
7841,938,1,26,10,2026-06-12 19:56:22.119349
7842,464,7,205,26,2026-06-12 19:56:22.119354
7843,1694,16,219,45,2026-06-12 19:56:22.119357
7844,1409,19,37,41,2026-06-12 19:56:22.119359
7845,504,1,405,41,2026-06-12 19:56:22.119362
7846,1992,19,48,48,2026-06-12 19:56:22.119365
7847,632,2,419,41,2026-06-12 19:56:22.119368
7848,323,17,277,34,2026-06-12 19:56:22.119371
7849,713,14,40,19,2026-06-12 19:56:22.119373
7850,1906,4,336,36,2026-06-12 19:56:22.119377
7851,322,1,95,46,2026-06-12 19:56:22.119380
7852,871,11,146,26,2026-06-12 19:56:22.119383
7853,1656,4,306,13,2026-06-12 19:56:22.119386
7854,90,18,116,14,2026-06-12 19:56:22.119388
7855,814,15,307,35,2026-06-12 19:56:22.119391
7856,877,9,348,42,2026-06-12 19:56:22.119394
7857,883,16,80,26,2026-06-12 19:56:22.119401
7858,1667,3,4,41,2026-06-12 19:56:22.119404
7859,1667,14,76,20,2026-06-12 19:56:22.119416
7860,122,9,307,26,2026-06-12 19:56:22.119419
7861,644,2,400,14,2026-06-12 19:56:22.119422
7862,1150,9,334,18,2026-06-12 19:56:22.119425
7863,1052,3,224,15,2026-06-12 19:56:22.119431
7864,378,7,417,18,2026-06-12 19:56:22.119436
7865,1116,20,269,46,2026-06-12 19:56:22.119439
7866,1220,15,63,44,2026-06-12 19:56:22.119441
7867,265,9,181,27,2026-06-12 19:56:22.119444
7868,795,8,404,26,2026-06-12 19:56:22.119447
7869,231,18,313,34,2026-06-12 19:56:22.119450
7870,109,1,6,48,2026-06-12 19:56:22.119453
7871,582,17,32,46,2026-06-12 19:56:22.119456
7872,836,4,179,39,2026-06-12 19:56:22.119458
7873,492,15,6,48,2026-06-12 19:56:22.119461
7874,541,16,175,20,2026-06-12 19:56:22.119464
7875,2,18,189,35,2026-06-12 19:56:22.119467
7876,543,20,366,41,2026-06-12 19:56:22.119470
7877,409,2,326,17,2026-06-12 19:56:22.119473
7878,105,20,169,11,2026-06-12 19:56:22.119476
7879,1651,10,450,42,2026-06-12 19:56:22.119479
7880,656,15,368,29,2026-06-12 19:56:22.119481
7881,1924,7,47,44,2026-06-12 19:56:22.119484
7882,169,16,478,32,2026-06-12 19:56:22.119487
7883,360,10,163,18,2026-06-12 19:56:22.119490
7884,233,15,139,48,2026-06-12 19:56:22.119493
7885,302,11,398,42,2026-06-12 19:56:22.119496
7886,647,16,277,12,2026-06-12 19:56:22.119499
7887,211,8,111,18,2026-06-12 19:56:22.119502
7888,1708,7,496,39,2026-06-12 19:56:22.119505
7889,1380,1,311,10,2026-06-12 19:56:22.119508
7890,108,5,301,32,2026-06-12 19:56:22.119511
7891,625,14,499,47,2026-06-12 19:56:22.119513
7892,496,20,206,37,2026-06-12 19:56:22.119520
7893,154,19,405,23,2026-06-12 19:56:22.119523
7894,1791,15,438,17,2026-06-12 19:56:22.119526
7895,676,5,188,42,2026-06-12 19:56:22.119529
7896,73,9,209,27,2026-06-12 19:56:22.119532
7897,681,18,332,30,2026-06-12 19:56:22.119535
7898,1418,2,335,30,2026-06-12 19:56:22.119538
7899,603,2,254,13,2026-06-12 19:56:22.119540
7900,1154,12,161,39,2026-06-12 19:56:22.119543
7901,916,17,83,15,2026-06-12 19:56:22.119546
7902,801,7,128,25,2026-06-12 19:56:22.119549
7903,401,11,102,40,2026-06-12 19:56:22.119552
7904,1055,10,493,15,2026-06-12 19:56:22.119555
7905,1002,15,232,10,2026-06-12 19:56:22.119558
7906,806,1,440,46,2026-06-12 19:56:22.119566
7907,818,5,118,18,2026-06-12 19:56:22.119569
7908,1156,14,415,20,2026-06-12 19:56:22.119572
7909,1254,20,367,20,2026-06-12 19:56:22.119575
7910,1488,8,347,24,2026-06-12 19:56:22.119578
7911,397,16,28,25,2026-06-12 19:56:22.119581
7912,1281,6,395,32,2026-06-12 19:56:22.119584
7913,1681,18,342,42,2026-06-12 19:56:22.119586
7914,1835,11,109,12,2026-06-12 19:56:22.119590
7915,177,15,380,19,2026-06-12 19:56:22.119593
7916,442,18,450,42,2026-06-12 19:56:22.119596
7917,1734,19,270,37,2026-06-12 19:56:22.119599
7918,88,19,169,33,2026-06-12 19:56:22.119601
7919,574,4,55,16,2026-06-12 19:56:22.119604
7920,399,15,264,25,2026-06-12 19:56:22.119608
7921,1422,9,30,49,2026-06-12 19:56:22.119614
7922,1352,7,166,35,2026-06-12 19:56:22.119617
7923,49,8,76,33,2026-06-12 19:56:22.119620
7924,1023,9,443,35,2026-06-12 19:56:22.119623
7925,384,14,251,45,2026-06-12 19:56:22.119626
7926,793,15,233,23,2026-06-12 19:56:22.119629
7927,227,16,147,13,2026-06-12 19:56:22.119632
7928,239,13,397,12,2026-06-12 19:56:22.119635
7929,864,11,347,43,2026-06-12 19:56:22.119638
7930,1132,19,110,23,2026-06-12 19:56:22.119641
7931,1701,2,468,29,2026-06-12 19:56:22.119644
7932,614,14,366,47,2026-06-12 19:56:22.119647
7933,961,10,265,10,2026-06-12 19:56:22.119649
7934,7,1,171,13,2026-06-12 19:56:22.119652
7935,373,3,64,20,2026-06-12 19:56:22.119655
7936,1739,5,351,42,2026-06-12 19:56:22.119658
7937,488,17,344,36,2026-06-12 19:56:22.119661
7938,943,18,67,36,2026-06-12 19:56:22.119664
7939,268,7,281,34,2026-06-12 19:56:22.119666
7940,1490,20,159,12,2026-06-12 19:56:22.119669
7941,247,16,192,28,2026-06-12 19:56:22.119672
7942,87,14,4,31,2026-06-12 19:56:22.119675
7943,160,8,236,33,2026-06-12 19:56:22.119678
7944,244,5,295,17,2026-06-12 19:56:22.119681
7945,1680,3,64,27,2026-06-12 19:56:22.119700
7946,847,1,417,18,2026-06-12 19:56:22.119703
7947,1056,7,359,32,2026-06-12 19:56:22.119707
7948,951,2,343,19,2026-06-12 19:56:22.119713
7949,1263,2,374,39,2026-06-12 19:56:22.119720
7950,1285,17,412,24,2026-06-12 19:56:22.119723
7951,1146,8,284,32,2026-06-12 19:56:22.119726
7952,1580,18,15,38,2026-06-12 19:56:22.119729
7953,677,20,24,45,2026-06-12 19:56:22.119732
7954,725,14,54,46,2026-06-12 19:56:22.119734
7955,1705,13,381,30,2026-06-12 19:56:22.119737
7956,1531,14,321,43,2026-06-12 19:56:22.119740
7957,270,12,335,19,2026-06-12 19:56:22.119743
7958,1078,8,134,25,2026-06-12 19:56:22.119746
7959,1628,4,183,15,2026-06-12 19:56:22.119766
7960,1345,12,203,13,2026-06-12 19:56:22.119769
7961,1112,20,391,17,2026-06-12 19:56:22.119772
7962,723,5,436,37,2026-06-12 19:56:22.119775
7963,1237,12,78,37,2026-06-12 19:56:22.119778
7964,1974,9,14,24,2026-06-12 19:56:22.119781
7965,733,19,211,24,2026-06-12 19:56:22.119784
7966,334,6,25,47,2026-06-12 19:56:22.119786
7967,809,16,468,32,2026-06-12 19:56:22.119789
7968,727,13,416,23,2026-06-12 19:56:22.119792
7969,1287,4,165,11,2026-06-12 19:56:22.119795
7970,1318,18,77,46,2026-06-12 19:56:22.119799
7971,1513,13,308,11,2026-06-12 19:56:22.119802
7972,1836,7,272,28,2026-06-12 19:56:22.119805
7973,1322,15,463,17,2026-06-12 19:56:22.119808
7974,1388,10,378,34,2026-06-12 19:56:22.119810
7975,99,7,362,45,2026-06-12 19:56:22.119813
7976,1271,10,467,48,2026-06-12 19:56:22.119816
7977,106,9,68,14,2026-06-12 19:56:22.119819
7978,1885,19,284,45,2026-06-12 19:56:22.119822
7979,602,11,171,18,2026-06-12 19:56:22.119825
7980,268,16,372,50,2026-06-12 19:56:22.119827
7981,95,14,448,50,2026-06-12 19:56:22.119830
7982,1857,17,125,32,2026-06-12 19:56:22.119861
7983,1578,6,208,40,2026-06-12 19:56:22.119864
7984,530,5,74,30,2026-06-12 19:56:22.119867
7985,140,13,319,50,2026-06-12 19:56:22.119892
7986,668,20,437,24,2026-06-12 19:56:22.119896
7987,1573,5,171,10,2026-06-12 19:56:22.119899
7988,512,3,160,14,2026-06-12 19:56:22.119903
7989,821,15,450,22,2026-06-12 19:56:22.119906
7990,911,10,188,19,2026-06-12 19:56:22.119909
7991,1614,15,231,50,2026-06-12 19:56:22.119931
7992,816,18,238,10,2026-06-12 19:56:22.119934
7993,961,3,424,41,2026-06-12 19:56:22.119955
7994,104,19,46,10,2026-06-12 19:56:22.119958
7995,1367,3,133,38,2026-06-12 19:56:22.119961
7996,1581,19,72,50,2026-06-12 19:56:22.119963
7997,1288,4,29,12,2026-06-12 19:56:22.119966
7998,1686,20,500,45,2026-06-12 19:56:22.119969
7999,1921,10,432,19,2026-06-12 19:56:22.119972
8000,1372,2,379,23,2026-06-12 19:56:22.119975
8001,1925,14,293,26,2026-06-12 19:56:22.119982
8002,439,2,253,38,2026-06-12 19:56:22.119985
8003,1106,17,163,32,2026-06-12 19:56:22.119988
8004,1140,13,312,21,2026-06-12 19:56:22.119991
8005,1262,3,245,25,2026-06-12 19:56:22.119993
8006,680,4,49,43,2026-06-12 19:56:22.119996
8007,994,19,232,28,2026-06-12 19:56:22.119999
8008,613,12,489,22,2026-06-12 19:56:22.120002
8009,533,19,115,10,2026-06-12 19:56:22.120005
8010,1904,19,10,23,2026-06-12 19:56:22.120008
8011,122,15,421,33,2026-06-12 19:56:22.120010
8012,1315,9,352,29,2026-06-12 19:56:22.120013
8013,250,11,415,37,2026-06-12 19:56:22.120016
8014,1104,19,338,21,2026-06-12 19:56:22.120020
8015,1990,4,184,41,2026-06-12 19:56:22.120035
8016,1744,13,393,50,2026-06-12 19:56:22.120038
8017,822,4,156,40,2026-06-12 19:56:22.120041
8018,837,7,15,25,2026-06-12 19:56:22.120045
8019,141,9,423,25,2026-06-12 19:56:22.120047
8020,608,14,120,36,2026-06-12 19:56:22.120050
8021,1391,19,383,38,2026-06-12 19:56:22.120053
8022,888,3,110,47,2026-06-12 19:56:22.120056
8023,1286,6,402,17,2026-06-12 19:56:22.120059
8024,373,8,16,17,2026-06-12 19:56:22.120062
8025,1932,3,426,41,2026-06-12 19:56:22.120065
8026,669,18,10,46,2026-06-12 19:56:22.120068
8027,1498,9,300,25,2026-06-12 19:56:22.120071
8028,1477,18,16,13,2026-06-12 19:56:22.120074
8029,1546,15,398,45,2026-06-12 19:56:22.120077
8030,1004,10,213,36,2026-06-12 19:56:22.120082
8031,565,9,271,41,2026-06-12 19:56:22.120085
8032,310,18,339,29,2026-06-12 19:56:22.120088
8033,1001,6,104,21,2026-06-12 19:56:22.120091
8034,1069,18,490,46,2026-06-12 19:56:22.120100
8035,175,9,70,27,2026-06-12 19:56:22.120103
8036,1227,14,460,44,2026-06-12 19:56:22.120106
8037,121,10,477,41,2026-06-12 19:56:22.120109
8038,668,8,311,45,2026-06-12 19:56:22.120112
8039,634,10,67,16,2026-06-12 19:56:22.120115
8040,1763,17,470,26,2026-06-12 19:56:22.120117
8041,1045,9,479,44,2026-06-12 19:56:22.120120
8042,364,8,387,13,2026-06-12 19:56:22.120123
8043,301,15,382,24,2026-06-12 19:56:22.120126
8044,148,18,86,32,2026-06-12 19:56:22.120129
8045,1165,2,401,37,2026-06-12 19:56:22.120131
8046,1286,3,239,44,2026-06-12 19:56:22.120134
8047,1594,10,450,16,2026-06-12 19:56:22.120137
8048,1520,9,155,29,2026-06-12 19:56:22.120140
8049,806,7,313,42,2026-06-12 19:56:22.120148
8050,609,8,31,49,2026-06-12 19:56:22.120152
8051,1795,15,273,29,2026-06-12 19:56:22.120154
8052,1787,10,362,29,2026-06-12 19:56:22.120157
8053,722,6,416,47,2026-06-12 19:56:22.120160
8054,829,10,451,27,2026-06-12 19:56:22.120167
8055,1611,8,160,24,2026-06-12 19:56:22.120170
8056,52,14,198,38,2026-06-12 19:56:22.120172
8057,1541,9,316,27,2026-06-12 19:56:22.120175
8058,621,6,370,46,2026-06-12 19:56:22.120179
8059,291,6,173,33,2026-06-12 19:56:22.120181
8060,520,7,175,45,2026-06-12 19:56:22.120184
8061,1117,5,300,22,2026-06-12 19:56:22.120187
8062,1713,8,350,25,2026-06-12 19:56:22.120190
8063,1175,3,329,37,2026-06-12 19:56:22.120193
8064,1753,19,453,10,2026-06-12 19:56:22.120196
8065,1915,20,335,16,2026-06-12 19:56:22.120199
8066,1576,8,351,26,2026-06-12 19:56:22.120202
8067,755,6,52,50,2026-06-12 19:56:22.120205
8068,1084,14,492,40,2026-06-12 19:56:22.120207
8069,1673,10,314,21,2026-06-12 19:56:22.120212
8070,1331,5,186,35,2026-06-12 19:56:22.120215
8071,977,16,429,10,2026-06-12 19:56:22.120218
8072,1586,10,96,27,2026-06-12 19:56:22.120221
8073,1803,13,187,40,2026-06-12 19:56:22.120223
8074,1800,2,91,16,2026-06-12 19:56:22.120226
8075,1605,17,214,15,2026-06-12 19:56:22.120229
8076,756,15,339,23,2026-06-12 19:56:22.120232
8077,1092,13,332,31,2026-06-12 19:56:22.120239
8078,1099,3,469,34,2026-06-12 19:56:22.120242
8079,205,11,292,47,2026-06-12 19:56:22.120245
8080,559,4,146,33,2026-06-12 19:56:22.120248
8081,619,13,346,38,2026-06-12 19:56:22.120250
8082,522,15,34,18,2026-06-12 19:56:22.120253
8083,1036,4,470,44,2026-06-12 19:56:22.120256
8084,847,10,254,28,2026-06-12 19:56:22.120259
8085,535,8,264,46,2026-06-12 19:56:22.120262
8086,1311,8,429,32,2026-06-12 19:56:22.120265
8087,1522,18,341,29,2026-06-12 19:56:22.120268
8088,546,9,82,38,2026-06-12 19:56:22.120271
8089,1007,12,276,10,2026-06-12 19:56:22.120274
8090,736,19,335,25,2026-06-12 19:56:22.120277
8091,1026,18,142,34,2026-06-12 19:56:22.120280
8092,1273,16,433,31,2026-06-12 19:56:22.120283
8093,1326,5,58,14,2026-06-12 19:56:22.120286
8094,1225,18,109,33,2026-06-12 19:56:22.120289
8095,1951,13,4,38,2026-06-12 19:56:22.120291
8096,929,12,432,21,2026-06-12 19:56:22.120294
8097,160,2,484,13,2026-06-12 19:56:22.120297
8098,594,20,171,47,2026-06-12 19:56:22.120301
8099,1689,8,42,10,2026-06-12 19:56:22.120304
8100,952,20,227,46,2026-06-12 19:56:22.120307
8101,1412,19,408,13,2026-06-12 19:56:22.120310
8102,1784,17,137,46,2026-06-12 19:56:22.120313
8103,1907,17,212,11,2026-06-12 19:56:22.120316
8104,1658,12,74,14,2026-06-12 19:56:22.120319
8105,1315,18,316,21,2026-06-12 19:56:22.120325
8106,1507,3,28,50,2026-06-12 19:56:22.120328
8107,755,5,429,26,2026-06-12 19:56:22.120331
8108,835,3,57,46,2026-06-12 19:56:22.120334
8109,1508,18,205,49,2026-06-12 19:56:22.120337
8110,1499,15,388,19,2026-06-12 19:56:22.120340
8111,172,20,7,15,2026-06-12 19:56:22.120343
8112,1457,16,42,15,2026-06-12 19:56:22.120346
8113,24,1,204,31,2026-06-12 19:56:22.120352
8114,1434,2,365,14,2026-06-12 19:56:22.120357
8115,615,3,188,15,2026-06-12 19:56:22.120360
8116,241,13,189,14,2026-06-12 19:56:22.120363
8117,922,3,91,17,2026-06-12 19:56:22.120365
8118,1399,14,61,48,2026-06-12 19:56:22.120368
8119,180,9,118,41,2026-06-12 19:56:22.120375
8120,1875,9,439,35,2026-06-12 19:56:22.120378
8121,643,1,479,40,2026-06-12 19:56:22.120381
8122,1275,10,210,40,2026-06-12 19:56:22.120384
8123,1186,13,23,32,2026-06-12 19:56:22.120387
8124,1208,7,459,18,2026-06-12 19:56:22.120389
8125,833,19,254,48,2026-06-12 19:56:22.120392
8126,714,9,389,21,2026-06-12 19:56:22.120395
8127,1558,15,235,19,2026-06-12 19:56:22.120398
8128,629,5,340,17,2026-06-12 19:56:22.120401
8129,905,10,436,21,2026-06-12 19:56:22.120404
8130,649,10,283,12,2026-06-12 19:56:22.120407
8131,474,7,25,31,2026-06-12 19:56:22.120410
8132,253,19,291,36,2026-06-12 19:56:22.120413
8133,550,6,220,16,2026-06-12 19:56:22.120415
8134,49,9,187,29,2026-06-12 19:56:22.120418
8135,1409,4,417,43,2026-06-12 19:56:22.120421
8136,398,4,160,20,2026-06-12 19:56:22.120424
8137,392,6,309,20,2026-06-12 19:56:22.120427
8138,89,17,457,42,2026-06-12 19:56:22.120430
8139,1850,6,91,24,2026-06-12 19:56:22.120433
8140,138,9,24,26,2026-06-12 19:56:22.120436
8141,751,1,294,21,2026-06-12 19:56:22.120439
8142,1350,19,370,21,2026-06-12 19:56:22.120442
8143,1541,9,342,49,2026-06-12 19:56:22.120444
8144,265,4,142,11,2026-06-12 19:56:22.120447
8145,1595,5,214,47,2026-06-12 19:56:22.120450
8146,946,9,352,30,2026-06-12 19:56:22.120453
8147,308,2,8,32,2026-06-12 19:56:22.120456
8148,1520,20,404,21,2026-06-12 19:56:22.120459
8149,257,19,497,17,2026-06-12 19:56:22.120462
8150,1406,15,277,33,2026-06-12 19:56:22.120465
8151,653,13,187,10,2026-06-12 19:56:22.120468
8152,1281,17,263,26,2026-06-12 19:56:22.120471
8153,139,4,368,15,2026-06-12 19:56:22.120474
8154,773,13,282,20,2026-06-12 19:56:22.120478
8155,858,7,229,15,2026-06-12 19:56:22.120481
8156,1429,8,180,13,2026-06-12 19:56:22.120484
8157,903,6,122,29,2026-06-12 19:56:22.120487
8158,1069,9,368,14,2026-06-12 19:56:22.120638
8159,1273,2,227,42,2026-06-12 19:56:22.120644
8160,1821,2,380,31,2026-06-12 19:56:22.120647
8161,493,19,34,42,2026-06-12 19:56:22.120661
8162,1108,19,250,45,2026-06-12 19:56:22.120673
8163,1473,12,211,28,2026-06-12 19:56:22.120676
8164,216,16,250,34,2026-06-12 19:56:22.120679
8165,1540,18,199,17,2026-06-12 19:56:22.120682
8166,720,15,340,33,2026-06-12 19:56:22.120685
8167,1383,5,295,12,2026-06-12 19:56:22.120688
8168,1894,3,1,26,2026-06-12 19:56:22.120691
8169,1268,13,432,48,2026-06-12 19:56:22.120694
8170,1474,4,490,43,2026-06-12 19:56:22.120697
8171,708,17,67,36,2026-06-12 19:56:22.120700
8172,1409,6,6,30,2026-06-12 19:56:22.120703
8173,1165,20,422,49,2026-06-12 19:56:22.120706
8174,1270,8,353,48,2026-06-12 19:56:22.120709
8175,212,9,298,33,2026-06-12 19:56:22.120712
8176,37,1,231,32,2026-06-12 19:56:22.120715
8177,137,18,312,32,2026-06-12 19:56:22.121422
8178,171,8,44,23,2026-06-12 19:56:22.121439
8179,1081,4,445,23,2026-06-12 19:56:22.121444
8180,1962,17,426,13,2026-06-12 19:56:22.121447
8181,690,15,471,21,2026-06-12 19:56:22.121451
8182,1198,13,448,17,2026-06-12 19:56:22.121454
8183,1486,8,85,25,2026-06-12 19:56:22.121458
8184,1111,17,13,35,2026-06-12 19:56:22.121461
8185,1794,6,214,13,2026-06-12 19:56:22.121466
8186,445,18,15,33,2026-06-12 19:56:22.121469
8187,323,12,71,10,2026-06-12 19:56:22.121472
8188,1441,19,309,50,2026-06-12 19:56:22.121475
8189,1027,11,313,32,2026-06-12 19:56:22.121478
8190,69,20,7,21,2026-06-12 19:56:22.121481
8191,890,14,456,12,2026-06-12 19:56:22.121487
8192,1020,3,266,15,2026-06-12 19:56:22.121490
8193,539,5,261,35,2026-06-12 19:56:22.121493
8194,10,7,357,16,2026-06-12 19:56:22.121496
8195,946,3,94,43,2026-06-12 19:56:22.121499
8196,1308,19,295,31,2026-06-12 19:56:22.121502
8197,1801,20,377,21,2026-06-12 19:56:22.121519
8198,334,13,426,35,2026-06-12 19:56:22.121522
8199,707,18,425,30,2026-06-12 19:56:22.121525
8200,1849,15,483,26,2026-06-12 19:56:22.121528
8201,1920,10,301,44,2026-06-12 19:56:22.121531
8202,173,13,499,11,2026-06-12 19:56:22.121534
8203,1917,11,337,49,2026-06-12 19:56:22.121537
8204,362,10,171,32,2026-06-12 19:56:22.121540
8205,161,6,59,21,2026-06-12 19:56:22.121551
8206,770,2,79,50,2026-06-12 19:56:22.121554
8207,1530,20,162,31,2026-06-12 19:56:22.121557
8208,884,8,360,50,2026-06-12 19:56:22.121560
8209,1262,8,74,40,2026-06-12 19:56:22.121564
8210,1573,17,289,10,2026-06-12 19:56:22.121567
8211,473,2,358,12,2026-06-12 19:56:22.121570
8212,785,18,391,39,2026-06-12 19:56:22.121573
8213,207,14,304,45,2026-06-12 19:56:22.121576
8214,969,13,60,21,2026-06-12 19:56:22.121584
8215,144,13,2,36,2026-06-12 19:56:22.121587
8216,1376,20,495,13,2026-06-12 19:56:22.121590
8217,1922,1,132,13,2026-06-12 19:56:22.121593
8218,1296,10,426,46,2026-06-12 19:56:22.121596
8219,1980,2,235,13,2026-06-12 19:56:22.121599
8220,1119,12,468,31,2026-06-12 19:56:22.121602
8221,1782,16,116,12,2026-06-12 19:56:22.121605
8222,780,7,196,20,2026-06-12 19:56:22.121608
8223,390,14,57,46,2026-06-12 19:56:22.121611
8224,1881,13,266,28,2026-06-12 19:56:22.121614
8225,1516,14,193,23,2026-06-12 19:56:22.121617
8226,451,8,244,16,2026-06-12 19:56:22.121623
8227,187,9,323,34,2026-06-12 19:56:22.121626
8228,1394,7,407,17,2026-06-12 19:56:22.121628
8229,1365,1,269,22,2026-06-12 19:56:22.121631
8230,1706,10,149,29,2026-06-12 19:56:22.121634
8231,865,4,85,10,2026-06-12 19:56:22.121637
8232,44,17,26,33,2026-06-12 19:56:22.121640
8233,1052,18,486,48,2026-06-12 19:56:22.121643
8234,829,6,98,17,2026-06-12 19:56:22.121646
8235,1827,19,47,18,2026-06-12 19:56:22.121649
8236,92,2,138,24,2026-06-12 19:56:22.121651
8237,1094,13,59,12,2026-06-12 19:56:22.121654
8238,1826,3,389,30,2026-06-12 19:56:22.121657
8239,194,4,381,23,2026-06-12 19:56:22.121660
8240,1749,13,398,18,2026-06-12 19:56:22.121664
8241,1324,3,52,21,2026-06-12 19:56:22.121671
8242,1294,15,414,41,2026-06-12 19:56:22.121674
8243,410,10,32,29,2026-06-12 19:56:22.121677
8244,327,5,102,22,2026-06-12 19:56:22.121680
8245,1231,17,385,28,2026-06-12 19:56:22.121683
8246,1300,3,288,30,2026-06-12 19:56:22.121686
8247,622,13,198,17,2026-06-12 19:56:22.121692
8248,1657,7,264,15,2026-06-12 19:56:22.121695
8249,1080,20,329,21,2026-06-12 19:56:22.121698
8250,885,11,34,21,2026-06-12 19:56:22.121701
8251,1007,5,415,41,2026-06-12 19:56:22.121704
8252,1846,20,383,38,2026-06-12 19:56:22.121707
8253,1315,2,186,17,2026-06-12 19:56:22.121710
8254,1879,7,230,25,2026-06-12 19:56:22.121713
8255,967,19,343,27,2026-06-12 19:56:22.121716
8256,172,1,339,16,2026-06-12 19:56:22.121719
8257,533,9,157,38,2026-06-12 19:56:22.121722
8258,1192,17,420,17,2026-06-12 19:56:22.121725
8259,340,1,284,13,2026-06-12 19:56:22.121728
8260,986,10,32,44,2026-06-12 19:56:22.121731
8261,193,6,153,21,2026-06-12 19:56:22.121734
8262,1162,8,337,14,2026-06-12 19:56:22.121737
8263,1754,17,500,48,2026-06-12 19:56:22.121740
8264,17,3,9,48,2026-06-12 19:56:22.121745
8265,1037,20,73,44,2026-06-12 19:56:22.121748
8266,1249,10,112,36,2026-06-12 19:56:22.121751
8267,705,14,7,26,2026-06-12 19:56:22.121753
8268,217,18,305,18,2026-06-12 19:56:22.121756
8269,398,20,485,12,2026-06-12 19:56:22.121759
8270,1569,1,254,17,2026-06-12 19:56:22.121766
8271,104,5,201,41,2026-06-12 19:56:22.121769
8272,1662,15,112,48,2026-06-12 19:56:22.121773
8273,172,2,492,38,2026-06-12 19:56:22.121776
8274,1774,1,287,42,2026-06-12 19:56:22.121779
8275,1802,1,138,36,2026-06-12 19:56:22.121781
8276,689,10,396,49,2026-06-12 19:56:22.121784
8277,1150,14,454,40,2026-06-12 19:56:22.121787
8278,1623,7,365,37,2026-06-12 19:56:22.121790
8279,572,17,74,35,2026-06-12 19:56:22.121793
8280,17,19,322,13,2026-06-12 19:56:22.121796
8281,1986,3,9,45,2026-06-12 19:56:22.121799
8282,608,14,405,35,2026-06-12 19:56:22.121802
8283,1716,12,47,13,2026-06-12 19:56:22.121805
8284,1288,3,470,45,2026-06-12 19:56:22.121808
8285,162,7,377,32,2026-06-12 19:56:22.121811
8286,1174,7,47,31,2026-06-12 19:56:22.121814
8287,476,6,350,48,2026-06-12 19:56:22.121817
8288,395,9,14,45,2026-06-12 19:56:22.121819
8289,1561,8,96,18,2026-06-12 19:56:22.121822
8290,346,15,350,27,2026-06-12 19:56:22.121830
8291,1291,19,382,32,2026-06-12 19:56:22.121833
8292,1659,10,223,32,2026-06-12 19:56:22.121836
8293,295,20,130,17,2026-06-12 19:56:22.121839
8294,1026,19,101,29,2026-06-12 19:56:22.121842
8295,1527,9,235,37,2026-06-12 19:56:22.121845
8296,1655,2,398,46,2026-06-12 19:56:22.121848
