order_id,customer_id,order_date,order_status,total_amount
36562,361,2026-01-31,Delivered,34390.83
36563,4384,2025-08-27,Delivered,25031.13
36564,1497,2026-05-07,Delivered,124810.37
36565,642,2022-04-03,Delivered,130576.62
36566,3685,2026-05-11,Delivered,2748.98
36567,3811,2022-02-24,Delivered,100884.4
36568,2734,2024-09-13,Delivered,61010.45
36569,664,2023-06-17,Pending,129814.61
36570,1273,2025-08-01,Delivered,26857.02
36571,1562,2026-01-27,Cancelled,24188.99
36572,2135,2025-01-06,Cancelled,1360.26
36573,745,2022-01-23,Pending,29309.71
36574,3013,2023-11-07,Delivered,48176.08
36575,4321,2024-02-24,Delivered,106128.76
36576,1118,2026-01-01,Returned,52623.2
36577,585,2022-05-29,Delivered,117406.78
36578,4051,2025-07-04,Shipped,6486.43
36579,1626,2023-05-27,Delivered,97473.07
36580,366,2023-11-15,Delivered,76305.09
36581,2999,2022-02-01,Delivered,80168.92
36582,3784,2022-06-07,Delivered,6581.51
36583,2459,2023-01-25,Delivered,102348.26
36584,4644,2025-04-19,Delivered,1093.18
36585,377,2023-01-24,Delivered,140652.53
36586,4960,2026-01-11,Delivered,62862.62
36587,3795,2025-11-13,Delivered,83103.71
36588,2702,2022-03-20,Delivered,57370.73
36589,4433,2022-08-02,Delivered,8363.8
36590,4381,2025-02-26,Delivered,109619.05
36591,1920,2026-03-10,Delivered,135219.06
36592,1279,2024-11-21,Delivered,37234.3
36593,4310,2022-12-24,Delivered,80926.67
36594,2600,2026-02-27,Delivered,140778.33
36595,3837,2025-11-30,Delivered,2836.01
36596,815,2025-10-23,Delivered,96079.56
36597,2877,2026-01-19,Confirmed,66574.22
36598,3666,2025-01-28,Delivered,123617.34
36599,4294,2024-06-02,Delivered,68598.77
36600,671,2024-05-24,Returned,121566.66
36601,3559,2024-04-29,Returned,76060.68
36602,2942,2024-05-17,Delivered,60964.72
36603,2276,2022-10-30,Delivered,96272.15
36604,251,2023-11-09,Delivered,105567.61
36605,2578,2022-10-19,Delivered,85524.52
36606,4433,2023-01-29,Returned,15139.62
36607,1691,2024-11-10,Delivered,70225.91
36608,2603,2023-02-12,Delivered,52352.39
36609,980,2025-08-27,Packed,89193.01
36610,3864,2025-01-28,Delivered,8709.88
36611,41,2022-06-29,Delivered,11757.15
36612,3331,2022-06-04,Confirmed,31445.6
36613,785,2023-02-13,Delivered,147086.77
36614,540,2022-08-09,Delivered,97477.49
36615,2039,2022-12-02,Delivered,44480.82
36616,1940,2022-07-09,Delivered,91774.87
36617,63,2024-05-01,Packed,38921.02
36618,4566,2026-03-14,Cancelled,12402.24
36619,557,2025-09-01,Cancelled,82828.25
36620,4047,2023-11-07,Returned,125224.01
36621,1399,2022-03-07,Delivered,39115.13
36622,4175,2022-09-28,Delivered,38915.13
36623,3624,2025-04-22,Delivered,79836.88
36624,1337,2024-05-15,Delivered,115367.43
36625,4066,2023-12-20,Returned,14722.07
36626,4922,2023-04-25,Cancelled,65315.79
36627,3148,2025-06-11,Returned,139022.07
36628,1855,2025-03-18,Cancelled,136431.68
36629,2472,2023-12-21,Delivered,43838.61
36630,1727,2023-03-24,Delivered,140620.77
36631,2892,2022-03-19,Delivered,18793.32
36632,3634,2022-12-08,Delivered,32934.66
36633,3068,2022-07-30,Delivered,5361.8
36634,2150,2024-04-14,Delivered,68638.65
36635,4536,2023-03-17,Delivered,120445.56
36636,2,2025-03-22,Delivered,36572.88
36637,4227,2024-09-26,Delivered,54465.1
36638,2099,2023-12-16,Delivered,128679.44
36639,3706,2023-01-20,Delivered,109427.36
36640,542,2024-11-11,Delivered,65872.98
36641,3684,2024-11-08,Delivered,141095.62
36642,1722,2024-10-11,Returned,106736.27
36643,1064,2022-11-01,Delivered,77899.36
36644,2028,2024-02-11,Delivered,146397.22
36645,3101,2022-02-25,Delivered,85171.31
36646,694,2024-01-15,Shipped,32343.41
36647,4114,2025-08-19,Delivered,33132.23
36648,4384,2022-11-07,Returned,137530.15
36649,944,2023-11-09,Delivered,63542.12
36650,559,2022-01-15,Delivered,30394.27
36651,3820,2025-02-01,Delivered,105019.89
36652,610,2025-08-07,Delivered,97976.06
36653,2478,2022-10-20,Delivered,54544.7
36654,153,2024-11-08,Delivered,133176.46
36655,1296,2024-02-27,Delivered,138172.43
36656,4081,2022-10-19,Delivered,96059.03
36657,1126,2024-08-03,Delivered,19296.79
36658,2568,2024-10-10,Delivered,102770.9
36659,39,2024-09-29,Pending,71186.48
36660,675,2022-01-01,Delivered,23798.13
36661,457,2024-08-29,Delivered,35146.31
36662,2496,2026-04-29,Delivered,33504.75
36663,91,2025-04-11,Returned,135101.06
36664,1409,2022-08-04,Delivered,7386.63
36665,4582,2024-11-03,Delivered,34262.68
36666,4450,2025-10-29,Returned,8145.08
36667,3901,2025-04-18,Delivered,104762.29
36668,1882,2022-12-22,Delivered,130385.73
36669,3973,2024-10-03,Delivered,103382.29
36670,3354,2022-05-22,Delivered,69351.87
36671,3122,2026-03-30,Delivered,139122.29
36672,2383,2024-06-27,Cancelled,4338.32
36673,611,2025-09-06,Delivered,98416.35
36674,1269,2023-03-11,Delivered,110777.54
36675,3928,2025-05-09,Delivered,16415.69
36676,3469,2026-05-04,Delivered,60916.57
36677,1673,2023-08-24,Delivered,72551.38
36678,2815,2022-09-16,Returned,48348.13
36679,3941,2024-07-12,Delivered,18675.39
36680,2871,2022-05-23,Shipped,142215.91
36681,4545,2025-12-29,Delivered,63969.1
36682,3743,2022-02-07,Delivered,20127.53
36683,1004,2026-02-12,Cancelled,33536.42
36684,2789,2023-09-13,Returned,127489.03
36685,4150,2023-01-15,Cancelled,84511.35
36686,978,2024-03-24,Delivered,95205.14
36687,2378,2025-06-01,Shipped,93305.92
36688,313,2025-12-18,Returned,44686.32
36689,1776,2023-02-10,Cancelled,29182.37
36690,3058,2024-01-25,Delivered,102939.81
36691,1097,2026-03-21,Delivered,39815.01
36692,826,2026-02-15,Delivered,19345.4
36693,4764,2023-11-12,Delivered,147904.96
36694,3572,2022-04-27,Returned,21738.59
36695,3363,2023-05-09,Delivered,84313.84
36696,1688,2022-04-04,Delivered,139684.7
36697,4090,2025-08-13,Delivered,143770.02
36698,3427,2025-10-10,Delivered,2569.92
36699,1912,2024-06-06,Delivered,134009.11
36700,3165,2022-08-01,Delivered,15321.68
36701,3056,2022-12-24,Delivered,88491.37
36702,2222,2022-06-15,Delivered,15625.11
36703,1391,2022-01-10,Cancelled,83228.8
36704,311,2024-10-02,Delivered,145852.58
36705,2791,2024-05-20,Delivered,121695.93
36706,3905,2024-10-07,Delivered,72154.22
36707,4477,2025-02-12,Delivered,7977.27
36708,359,2025-10-12,Returned,129953.44
36709,4313,2022-06-14,Delivered,55811.03
36710,4894,2024-01-19,Delivered,62192.35
36711,614,2026-03-25,Delivered,3881.54
36712,2149,2022-02-26,Shipped,132435.84
36713,2190,2023-11-10,Delivered,111875.99
36714,396,2023-11-20,Cancelled,71388.8
36715,4773,2026-05-10,Delivered,61566.3
36716,2743,2023-12-18,Delivered,104502.91
36717,1759,2024-06-21,Packed,38087.68
36718,2341,2022-11-29,Delivered,60776.5
36719,2894,2022-02-06,Delivered,39323.54
36720,1192,2025-06-06,Delivered,31437.9
36721,3082,2025-09-06,Delivered,80668.2
36722,4898,2022-01-23,Confirmed,131619.86
36723,2197,2025-05-07,Delivered,134918.27
36724,4150,2023-03-17,Delivered,142318.15
36725,2719,2024-10-26,Delivered,106086.89
36726,3741,2023-06-21,Delivered,1156.5
36727,65,2024-02-14,Delivered,80702.75
36728,468,2022-10-12,Delivered,120543.5
36729,906,2024-06-28,Pending,120042.66
36730,77,2024-12-20,Returned,93729.43
36731,973,2024-09-12,Packed,136539.39
36732,2161,2022-11-29,Delivered,11340.26
36733,598,2025-08-20,Cancelled,113169.71
36734,4761,2024-11-30,Delivered,7607.04
36735,541,2023-08-13,Cancelled,62051.44
36736,4193,2024-12-10,Delivered,53436.9
36737,1989,2022-03-02,Delivered,3923.12
36738,3637,2025-07-15,Delivered,138946.42
36739,3349,2024-02-02,Delivered,4750.62
36740,4246,2024-06-02,Delivered,58529.64
36741,326,2025-07-01,Confirmed,22800.5
36742,2533,2023-11-17,Delivered,96927.63
36743,361,2025-11-15,Delivered,149609.57
36744,4683,2023-09-07,Returned,65482.88
36745,3186,2025-03-18,Cancelled,126071.83
36746,801,2025-11-23,Delivered,117951.6
36747,1296,2023-01-30,Delivered,101070.9
36748,3117,2023-12-08,Delivered,130826.79
36749,3375,2022-10-20,Returned,132337.04
36750,171,2023-11-21,Delivered,49448.51
36751,4657,2024-01-03,Delivered,115440.55
36752,2815,2023-09-10,Delivered,85905.4
36753,1374,2024-03-13,Pending,126869.51
36754,4581,2025-10-15,Returned,18339.56
36755,4122,2024-01-25,Returned,37545.91
36756,2061,2024-08-11,Delivered,16433.74
36757,354,2025-03-24,Pending,38178.14
36758,441,2025-10-27,Delivered,93844.1
36759,4799,2025-05-19,Delivered,65972.58
36760,3357,2022-11-15,Delivered,84980.37
36761,937,2022-03-03,Delivered,5256.79
36762,381,2026-01-12,Delivered,64529.83
36763,2165,2022-08-05,Delivered,142393.39
36764,4225,2024-12-03,Packed,6759.29
36765,4560,2022-09-22,Delivered,140903.99
36766,2157,2024-12-10,Cancelled,10057.25
36767,1113,2025-10-28,Delivered,112884.28
36768,1472,2024-04-08,Cancelled,79306.45
36769,1236,2022-09-16,Delivered,137665.26
36770,1847,2024-12-24,Cancelled,108420.57
36771,4784,2023-05-03,Cancelled,142752.98
36772,2730,2022-10-29,Delivered,115987.63
36773,1765,2023-02-16,Delivered,57874.97
36774,2520,2023-05-14,Delivered,11441.89
36775,3924,2022-03-29,Delivered,57233.38
36776,1173,2024-03-15,Pending,117782.25
36777,2600,2024-08-12,Cancelled,113881.61
36778,74,2025-06-07,Delivered,30154.79
36779,2856,2025-11-19,Returned,53628.24
36780,3216,2022-11-23,Returned,119227.95
36781,479,2024-01-11,Shipped,35585.47
36782,3755,2022-03-20,Pending,10123.95
36783,3299,2023-08-21,Delivered,115967.09
36784,2707,2023-04-07,Delivered,48579.28
36785,4126,2024-03-18,Delivered,58440.49
36786,2996,2024-07-30,Delivered,76897.34
36787,4324,2023-01-27,Delivered,134739.32
36788,4432,2025-09-28,Delivered,10372.02
36789,310,2024-04-08,Packed,137488.82
36790,1358,2022-09-20,Delivered,136075.07
36791,2765,2023-12-28,Delivered,737.21
36792,2238,2022-07-26,Delivered,75764.76
36793,4331,2022-08-07,Pending,126196.4
36794,1350,2022-03-22,Cancelled,95752.12
36795,3026,2022-01-07,Delivered,10329.37
36796,2607,2026-02-21,Delivered,11345.19
36797,2664,2025-05-23,Shipped,94747.98
36798,2830,2024-01-10,Packed,148895.54
36799,2423,2022-12-19,Delivered,102003.63
36800,3467,2024-02-23,Delivered,48535.39
36801,2566,2023-01-07,Delivered,145303.41
36802,1533,2026-02-15,Delivered,65863.71
36803,1731,2022-08-01,Delivered,19711.56
36804,3033,2024-12-16,Delivered,30246.0
36805,2697,2025-09-23,Delivered,115779.64
36806,1587,2022-01-11,Cancelled,61796.63
36807,1983,2025-08-04,Returned,85378.39
36808,3066,2025-05-10,Delivered,67520.83
36809,1723,2022-05-12,Delivered,76445.54
36810,1607,2023-07-11,Cancelled,106123.8
36811,3372,2025-01-15,Packed,137020.57
36812,2196,2023-06-23,Delivered,124958.26
36813,1193,2024-08-24,Delivered,25448.87
36814,4065,2023-10-15,Pending,36781.74
36815,508,2023-05-10,Delivered,5354.85
36816,4706,2025-06-12,Delivered,13833.78
36817,587,2024-06-22,Delivered,82998.19
36818,477,2022-03-27,Delivered,20086.44
36819,2180,2023-10-30,Delivered,149263.93
36820,534,2024-08-25,Delivered,146158.6
36821,4258,2024-08-19,Delivered,53361.18
36822,2743,2023-01-13,Shipped,140586.73
36823,3146,2023-12-06,Delivered,83623.95
36824,4768,2024-06-23,Cancelled,43098.71
36825,363,2023-09-29,Shipped,141784.2
36826,4082,2022-12-07,Delivered,64768.77
36827,4786,2023-11-25,Pending,53571.09
36828,4135,2022-04-25,Returned,143964.92
36829,2517,2024-03-24,Delivered,98868.13
36830,3603,2024-06-18,Cancelled,9947.17
36831,669,2024-11-08,Delivered,90010.79
36832,4411,2023-07-30,Cancelled,56291.64
36833,1536,2022-11-13,Delivered,9266.9
36834,1195,2022-02-01,Cancelled,57118.99
36835,4244,2023-11-19,Cancelled,142493.02
36836,3675,2025-10-26,Delivered,124744.62
36837,3465,2024-12-20,Delivered,108243.19
36838,1511,2023-10-21,Delivered,85363.65
36839,4762,2025-11-06,Cancelled,128782.99
36840,970,2023-05-20,Cancelled,15266.15
36841,1648,2023-11-06,Cancelled,6706.72
36842,1167,2024-12-15,Delivered,120443.17
36843,3299,2023-06-04,Delivered,47591.24
36844,3573,2024-09-16,Delivered,75995.59
36845,1196,2024-04-28,Pending,103331.38
36846,970,2023-01-29,Returned,36064.39
36847,935,2023-11-09,Delivered,89829.01
36848,460,2023-12-12,Delivered,104072.84
36849,4760,2022-09-13,Returned,142696.11
36850,503,2025-08-25,Cancelled,10895.85
36851,3854,2025-06-10,Delivered,88437.87
36852,4307,2025-06-22,Delivered,17349.3
36853,2277,2025-08-02,Cancelled,146916.97
36854,2240,2023-07-18,Confirmed,55272.39
36855,2883,2023-10-13,Delivered,38006.18
36856,4141,2022-06-03,Pending,121262.99
36857,1282,2022-12-04,Delivered,23252.24
36858,1040,2026-02-25,Delivered,87565.39
36859,2592,2022-07-27,Delivered,137558.11
36860,1907,2023-06-01,Delivered,11689.62
36861,4708,2024-11-08,Delivered,122376.29
36862,3846,2022-01-19,Delivered,106926.38
36863,2687,2026-01-01,Delivered,94372.84
36864,278,2025-04-15,Delivered,19447.93
36865,4805,2025-07-26,Delivered,28266.96
36866,4536,2023-05-22,Delivered,9170.67
36867,600,2025-04-02,Delivered,38219.44
36868,2032,2025-08-26,Delivered,95573.7
36869,4581,2024-11-01,Delivered,88161.36
36870,3490,2023-09-08,Confirmed,31074.76
36871,2418,2022-08-22,Delivered,9532.73
36872,518,2024-04-13,Delivered,62692.03
36873,800,2024-02-02,Delivered,109013.57
36874,3796,2025-01-11,Delivered,38294.21
36875,1748,2023-04-11,Delivered,119630.94
36876,4752,2024-11-01,Delivered,66029.32
36877,223,2022-06-10,Delivered,125592.57
36878,3163,2024-06-07,Delivered,103809.05
36879,4209,2025-01-15,Delivered,967.8
36880,3616,2025-01-07,Delivered,20126.69
36881,477,2024-12-18,Cancelled,118260.62
36882,4620,2024-07-03,Delivered,55541.7
36883,4157,2022-12-29,Delivered,72606.01
36884,709,2022-10-18,Delivered,18305.67
36885,764,2026-04-27,Cancelled,133287.77
36886,1761,2025-01-18,Delivered,6976.98
36887,1166,2022-11-21,Delivered,54350.17
36888,2746,2023-12-11,Returned,113539.41
36889,4406,2024-05-25,Delivered,56063.89
36890,3,2025-05-03,Returned,44353.84
36891,2222,2024-07-04,Returned,59546.28
36892,2672,2026-04-24,Delivered,82527.56
36893,3519,2025-10-26,Delivered,95661.33
36894,3999,2025-12-25,Delivered,61963.75
36895,726,2023-08-25,Delivered,147353.99
36896,730,2026-03-29,Delivered,30971.53
36897,3877,2025-08-13,Cancelled,50593.49
36898,591,2024-09-30,Delivered,75656.35
36899,3560,2026-02-05,Delivered,27372.38
36900,525,2022-04-25,Delivered,142020.77
36901,3458,2023-11-13,Delivered,116286.75
36902,1909,2023-05-25,Cancelled,1851.52
36903,551,2024-01-17,Delivered,134075.13
36904,169,2024-10-05,Delivered,24738.89
36905,1854,2023-06-11,Delivered,117078.97
36906,4973,2026-05-04,Confirmed,12087.67
36907,1514,2022-11-02,Delivered,142164.15
36908,3586,2022-07-13,Delivered,82248.02
36909,3041,2024-04-18,Delivered,51144.09
36910,4586,2022-01-20,Delivered,40659.02
36911,519,2022-07-20,Delivered,72577.88
36912,1606,2025-09-29,Returned,28166.92
36913,3017,2025-12-03,Delivered,99690.92
36914,3569,2023-08-04,Pending,111169.07
36915,1108,2026-04-18,Delivered,37467.91
36916,3112,2025-01-05,Delivered,85722.36
36917,4240,2025-04-09,Pending,105006.48
36918,893,2022-08-04,Returned,146344.53
36919,1729,2023-03-06,Returned,29218.38
36920,4808,2025-08-30,Returned,50349.68
36921,937,2022-11-30,Returned,28962.24
36922,3955,2022-01-24,Cancelled,119694.4
36923,4640,2023-10-11,Returned,96695.83
36924,2588,2025-04-26,Delivered,110794.76
36925,856,2025-08-27,Cancelled,47803.48
36926,3478,2022-04-13,Delivered,136724.54
36927,1852,2023-10-11,Delivered,17884.16
36928,1115,2022-06-04,Delivered,40211.42
36929,494,2024-12-16,Delivered,146060.81
36930,3275,2022-03-29,Delivered,148360.62
36931,4915,2022-11-04,Delivered,145685.33
36932,4170,2024-03-23,Confirmed,139302.26
36933,4634,2023-11-02,Cancelled,102379.39
36934,2960,2024-07-24,Delivered,98116.77
36935,4216,2025-11-16,Delivered,105202.71
36936,4304,2024-03-16,Delivered,53943.6
36937,982,2025-01-24,Delivered,48288.74
36938,3831,2023-01-08,Delivered,11648.41
36939,4323,2024-08-29,Delivered,61948.37
36940,942,2024-09-08,Delivered,86251.56
36941,2561,2024-04-09,Delivered,57504.56
36942,371,2026-04-25,Delivered,60482.79
36943,2130,2022-01-18,Packed,66703.57
36944,735,2023-07-05,Pending,1387.19
36945,4705,2024-01-03,Delivered,125913.99
36946,4297,2026-04-12,Delivered,65493.73
36947,2288,2022-07-18,Shipped,124605.54
36948,1796,2022-12-07,Cancelled,121692.63
36949,1030,2023-03-24,Delivered,41071.14
36950,1524,2023-12-10,Delivered,110858.4
36951,2915,2024-07-22,Delivered,98496.92
36952,2981,2025-12-14,Cancelled,136937.43
36953,2308,2025-09-06,Delivered,30247.08
36954,2652,2023-04-12,Delivered,7656.17
36955,1057,2025-12-12,Cancelled,139472.67
36956,1835,2022-01-06,Delivered,83134.79
36957,4153,2025-10-13,Delivered,113743.31
36958,223,2023-11-20,Packed,50609.13
36959,1517,2024-02-20,Delivered,23976.62
36960,2363,2023-05-17,Delivered,60011.29
36961,3266,2025-10-11,Delivered,6475.63
36962,1693,2025-03-31,Delivered,4236.5
36963,2981,2023-07-01,Delivered,28833.92
36964,2623,2023-10-20,Delivered,133972.06
36965,331,2023-05-30,Delivered,92132.54
36966,4391,2024-07-09,Delivered,23772.92
36967,973,2023-09-22,Packed,126855.69
36968,4216,2023-03-28,Pending,86353.12
36969,4799,2025-12-11,Returned,137412.07
36970,2858,2025-11-20,Delivered,59993.18
36971,3926,2022-11-30,Delivered,104197.96
36972,3132,2024-06-02,Delivered,123587.79
36973,2449,2022-02-14,Delivered,65424.5
36974,1263,2023-10-20,Delivered,9325.69
36975,1081,2025-09-28,Shipped,59929.3
36976,4386,2024-04-13,Delivered,105792.17
36977,2831,2025-09-25,Delivered,6942.12
36978,543,2023-07-15,Delivered,92426.21
36979,2131,2024-05-24,Returned,57617.98
36980,1553,2023-10-05,Delivered,42852.23
36981,990,2025-06-11,Delivered,93642.9
36982,1013,2025-10-01,Cancelled,77263.23
36983,4955,2023-01-19,Confirmed,82986.48
36984,2897,2022-07-07,Delivered,123170.06
36985,4696,2023-01-19,Confirmed,74944.28
36986,4735,2022-07-19,Delivered,92583.17
36987,729,2022-12-07,Returned,40468.87
36988,639,2022-11-07,Confirmed,6543.03
36989,682,2026-02-04,Delivered,17552.99
36990,3418,2025-12-17,Delivered,114294.28
36991,3561,2023-08-25,Delivered,83773.77
36992,4392,2025-11-20,Delivered,20176.16
36993,2776,2024-04-18,Returned,22838.8
36994,1336,2025-03-31,Returned,860.67
36995,4890,2022-12-02,Cancelled,21082.11
36996,3459,2023-05-03,Delivered,70188.9
36997,3177,2024-05-05,Delivered,41957.72
36998,455,2025-11-28,Delivered,149958.54
36999,2009,2023-07-11,Returned,114714.19
37000,2677,2025-06-12,Delivered,46288.86
37001,1446,2024-02-26,Delivered,112090.86
37002,107,2024-07-22,Delivered,95159.36
37003,2177,2025-09-07,Delivered,89493.82
37004,3638,2023-07-11,Delivered,5381.36
37005,4818,2025-05-14,Delivered,15100.73
37006,876,2023-12-27,Pending,87583.75
37007,3980,2024-05-19,Delivered,45309.02
37008,1842,2024-06-18,Delivered,130089.4
37009,207,2025-03-02,Cancelled,68963.03
37010,4614,2023-07-24,Shipped,14340.14
37011,2556,2024-10-05,Delivered,54666.04
37012,1099,2022-07-02,Packed,83613.07
37013,1948,2023-12-15,Returned,2925.86
37014,3261,2025-07-17,Delivered,45707.86
37015,1020,2023-05-26,Delivered,46130.93
37016,1180,2024-01-29,Delivered,24351.24
37017,2169,2022-10-21,Delivered,26457.8
37018,1248,2024-04-17,Delivered,78691.94
37019,855,2022-10-11,Delivered,94236.05
37020,2280,2024-09-03,Delivered,47595.2
37021,2273,2024-12-14,Returned,119667.43
37022,3723,2025-11-06,Delivered,38089.48
37023,3599,2025-07-16,Shipped,90500.4
37024,723,2023-11-07,Delivered,134502.87
37025,1332,2022-01-28,Returned,5099.97
37026,2961,2023-05-20,Delivered,31061.43
37027,586,2023-02-04,Delivered,79939.5
37028,2812,2025-05-20,Delivered,93608.46
37029,2771,2026-05-05,Returned,71396.69
37030,3461,2022-12-25,Cancelled,120016.41
37031,2366,2025-03-13,Delivered,29119.37
37032,4886,2025-09-04,Cancelled,2067.38
37033,587,2025-12-07,Delivered,92060.29
37034,570,2023-07-20,Returned,18823.0
37035,942,2024-10-15,Shipped,138159.16
37036,3794,2022-05-21,Delivered,9554.34
37037,3477,2023-04-19,Delivered,115589.79
37038,4299,2023-12-30,Packed,48585.11
37039,1371,2023-10-17,Delivered,143349.85
37040,2930,2022-04-21,Delivered,147108.77
37041,4732,2024-12-16,Delivered,10641.68
37042,3688,2026-02-12,Delivered,14482.96
37043,3937,2024-06-25,Delivered,6324.41
37044,1838,2022-10-20,Pending,64907.57
37045,916,2024-02-06,Delivered,61291.17
37046,1230,2022-12-27,Cancelled,17761.01
37047,451,2023-08-28,Delivered,43414.49
37048,1486,2023-10-05,Delivered,89205.02
37049,708,2026-02-15,Pending,116585.24
37050,4156,2024-06-23,Delivered,59349.26
37051,564,2024-06-30,Delivered,140286.39
37052,2785,2023-04-26,Returned,109700.55
37053,3455,2024-10-27,Delivered,75222.07
37054,229,2023-04-29,Packed,18893.14
37055,1432,2026-01-21,Delivered,59169.16
37056,681,2024-01-28,Delivered,40333.79
37057,2721,2025-01-28,Packed,149075.61
37058,1560,2022-10-31,Packed,25091.0
37059,918,2024-02-22,Returned,128913.32
37060,3078,2023-01-01,Delivered,143265.84
37061,4727,2025-11-12,Returned,123306.58
37062,4684,2024-01-14,Delivered,126204.6
37063,4744,2022-02-12,Delivered,80918.72
37064,92,2026-03-10,Cancelled,88355.93
37065,1663,2024-10-20,Delivered,140914.62
37066,4904,2022-10-06,Returned,70462.77
37067,1923,2022-10-05,Delivered,76395.04
37068,2350,2022-12-09,Pending,46920.87
37069,2233,2025-02-22,Delivered,76179.36
37070,3539,2024-01-23,Packed,36792.33
37071,1550,2025-08-13,Delivered,132992.57
37072,870,2024-06-06,Cancelled,126191.43
37073,4357,2023-06-06,Cancelled,25749.81
37074,2598,2022-07-08,Cancelled,128394.73
37075,4859,2024-05-16,Delivered,2407.76
37076,765,2023-10-19,Delivered,15033.84
37077,4764,2024-04-02,Returned,27542.11
37078,3584,2024-05-06,Delivered,96664.45
37079,2725,2025-12-03,Cancelled,128943.53
37080,4731,2022-08-07,Delivered,119781.78
37081,2741,2024-02-21,Delivered,118689.73
37082,4193,2022-04-16,Delivered,95387.05
37083,3323,2023-01-24,Delivered,86722.82
37084,1226,2024-10-20,Delivered,128348.09
37085,3847,2025-03-04,Returned,17118.69
37086,310,2022-08-10,Delivered,44353.16
37087,2810,2022-12-11,Delivered,35906.41
37088,3187,2024-10-19,Delivered,45636.58
37089,294,2024-08-02,Delivered,144737.87
37090,3302,2024-03-08,Confirmed,9142.1
37091,293,2022-12-07,Returned,31169.16
37092,4350,2022-11-23,Delivered,23600.81
37093,4169,2024-02-02,Delivered,148958.69
37094,3095,2023-03-27,Delivered,113094.88
37095,3536,2025-05-27,Delivered,15043.93
37096,2476,2024-01-07,Delivered,31017.33
37097,3618,2024-11-02,Delivered,135372.47
37098,4901,2023-03-16,Delivered,29634.38
37099,4090,2026-02-08,Delivered,22957.25
37100,3148,2026-04-01,Delivered,121499.76
37101,3164,2025-01-19,Delivered,132007.25
37102,1295,2023-01-15,Delivered,34560.08
37103,2473,2023-10-18,Delivered,60563.03
37104,2881,2023-07-09,Cancelled,77253.09
37105,4364,2023-01-10,Delivered,22201.2
37106,1830,2022-11-18,Delivered,83220.81
37107,4272,2026-03-22,Returned,64515.2
37108,1443,2022-08-08,Delivered,34961.77
37109,2327,2024-07-21,Pending,95516.01
37110,4164,2022-12-11,Delivered,131005.74
37111,2390,2024-04-19,Delivered,37607.28
37112,2817,2022-10-26,Delivered,42715.43
37113,2334,2025-08-27,Delivered,143856.79
37114,1978,2025-04-13,Delivered,23833.98
37115,2328,2024-02-21,Delivered,101698.6
37116,2912,2024-08-01,Delivered,139606.18
37117,3199,2022-07-30,Delivered,30885.06
37118,2321,2022-02-17,Cancelled,116626.5
37119,3996,2025-12-15,Delivered,124594.51
37120,145,2023-03-01,Pending,133079.59
37121,800,2022-05-28,Delivered,78614.95
37122,2138,2025-04-20,Delivered,123714.11
37123,3962,2024-07-28,Delivered,22342.05
37124,2370,2022-10-23,Delivered,33447.67
37125,2302,2025-07-15,Delivered,35285.48
37126,964,2022-04-27,Delivered,44767.85
37127,1115,2022-01-16,Delivered,59517.96
37128,2005,2023-06-04,Delivered,142999.62
37129,2861,2026-02-25,Delivered,48796.71
37130,1138,2024-11-30,Delivered,131643.15
37131,1979,2022-12-21,Returned,5123.01
37132,1700,2025-08-13,Cancelled,8920.22
37133,3381,2023-10-29,Returned,81517.45
37134,2384,2022-07-19,Delivered,109734.29
37135,427,2025-11-27,Delivered,88292.44
37136,12,2023-02-14,Delivered,14327.77
37137,791,2022-11-05,Delivered,91901.98
37138,1684,2026-02-28,Delivered,91229.54
37139,3082,2022-08-05,Delivered,67296.81
37140,3287,2026-01-25,Returned,4880.71
37141,202,2023-02-14,Delivered,130264.87
37142,3818,2023-01-13,Returned,49960.77
37143,3937,2024-03-10,Confirmed,82041.42
37144,4488,2023-10-18,Cancelled,106552.43
37145,1275,2024-07-29,Cancelled,53057.35
37146,4447,2023-07-23,Delivered,84274.4
37147,4599,2024-07-11,Delivered,102175.5
37148,1900,2026-05-15,Delivered,85979.65
37149,3457,2025-02-05,Delivered,104372.0
37150,4039,2023-05-10,Delivered,123423.77
37151,3958,2024-12-15,Delivered,84289.09
37152,3991,2022-11-28,Confirmed,4664.43
37153,1285,2025-09-02,Delivered,5154.99
37154,1425,2026-04-23,Delivered,32317.75
37155,4953,2025-05-11,Pending,42345.19
37156,4110,2023-07-20,Cancelled,12326.41
37157,4542,2025-01-11,Packed,88467.69
37158,4725,2022-12-22,Delivered,21537.76
37159,2268,2025-02-17,Delivered,72337.67
37160,4724,2026-02-26,Delivered,129933.81
37161,3945,2025-03-28,Cancelled,55247.63
37162,3456,2024-11-24,Delivered,24409.54
37163,1949,2023-09-25,Pending,12203.16
37164,1137,2023-01-19,Delivered,131789.01
37165,4613,2026-04-03,Pending,110506.6
37166,4295,2025-07-30,Delivered,49474.73
37167,2098,2024-11-13,Delivered,22775.95
37168,3995,2022-08-13,Delivered,144724.52
37169,1141,2025-09-26,Delivered,115263.67
37170,256,2023-07-22,Cancelled,90615.81
37171,1215,2025-05-04,Delivered,70314.78
37172,2480,2024-10-30,Delivered,58397.68
37173,4117,2023-07-13,Delivered,130917.23
37174,4862,2025-09-01,Delivered,24047.09
37175,80,2024-02-08,Cancelled,3143.14
